Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__macd,IND__macd5m__signal,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__hma_slope,IND__hma_slope_pct,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__cvd_value,SCORE__hma_slope,SCORE__hma_slope_pct,SCORE__estimated_profit_margin_pct,CONFL__flags,WOULD_BE_STRONG,HMA_GATEKEEPER__applied,HMA_GATEKEEPER__reason,HMA_GATEKEEPER__confidence,ANALYSIS__engine,ANALYSIS__confidence,HMA_GATEKEEPER__before_confidence,HMA_GATEKEEPER__after_confidence,HMA_GATEKEEPER__hma_slope,HMA_GATEKEEPER__hma_slope_pct,SUPERVISOR__applied,SUPERVISOR__before_confidence,SUPERVISOR__after_confidence,SUPERVISOR__hist_norm,SUPERVISOR__hma_slope_pct,SUPERVISOR__cvd_support,SUPERVISOR__rule,SUPERVISOR__reason
PUMPUSDT,Buy,43,0.006825,0.00687414,0.00662025,Bullish,2025-09-13T20:09:38.512907+00:00,2025-09-14T01:39:38.512907+05:30,Success,13,13.0,,5.04%,77.03212416038414,9.837184292747943e-05,9.452083427027432e-05,3.851008657205108e-06,0.006919853160383151,0.00666805,0.006416246839616849,0.8116521646534945,112.2119210648578,10.0,3.0,0.0,0.0065476351024711015,6.405799555447505e-05,0.006843578124999999,-2.0624999999994606e-06,-0.030137743185323262,,53.10425036893825,,rising,7019478886.0,8.0,10.442820790330925,15.0,5.0,0.0,5.0,0.8116521646534945,77.03212416038414,112.2119210648578,3.851008657205108e-06,6.405799555447505e-05,0.006843578124999999,,53.10425036893825,,3.0,0.0,rising,7019478886.0,-2.0624999999994606e-06,-0.030137743185323262,5.039999999999958,,"{""if_confidence_needed"": 65, ""missing_points"": 22, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.56}]}",False,not_in_gap_or_already_strong,43.0,Buy,43,,,,,,,,,,,,
LINKUSDT,Buy,42,24.862,25.0410064,24.11614,Bullish,2025-09-13T20:09:41.418955+00:00,2025-09-14T01:39:41.418955+05:30,Inconclusive,600,,,5.04%,63.41178230288377,0.017593759682981158,0.005669908432691844,0.011923851250289315,24.825888273383818,24.7513,24.676711726616183,1.2420737535400264,357.92684587521757,10.0,0.0,3.0,24.784089200230127,0.05418940824270367,24.77178125,0.014515625000001364,0.05859742120886589,,8.394179177085142,,rising,288076.55,8.0,14.280966138719096,15.0,0.0,0.0,5.0,1.2420737535400264,63.41178230288377,357.92684587521757,0.011923851250289315,0.05418940824270367,24.77178125,,8.394179177085142,,0.0,3.0,rising,288076.55,0.014515625000001364,0.05859742120886589,5.039999999999963,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,not_in_gap_or_already_strong,42.0,Buy,42,,,,,,,,,,,,
WLDUSDT,Buy,40,1.6176,1.62924672,1.569072,Bullish,2025-09-13T20:09:42.387019+00:00,2025-09-14T01:39:42.387019+05:30,Success,16,16.0,,5.04%,59.90822295866091,0.0031446626676656653,0.0024607662287801113,0.000683896438885554,1.6220848532378207,1.611685,1.6012851467621794,0.7843790130849676,119.14463227857082,10.0,0.0,3.0,1.6092662912949485,0.00518430968256367,1.6121171875,0.0011406249999998952,0.07075323114498432,,14.94563983908265,,falling,-1117403.0,8.0,7.165998086197798,15.0,5.0,0.0,5.0,0.7843790130849676,59.90822295866091,119.14463227857082,0.000683896438885554,0.00518430968256367,1.6121171875,,14.94563983908265,,0.0,3.0,falling,-1117403.0,0.0011406249999998952,0.07075323114498432,5.039999999999952,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 12.83}]}",False,not_in_gap_or_already_strong,40.0,Buy,40,,,,,,,,,,,,
MOODENGUSDT,Strong Buy,66,0.2255,0.2271236,0.218735,Bullish,2025-09-13T20:09:43.354153+00:00,2025-09-14T01:39:43.354153+05:30,Success,84,84.0,,5.04%,67.53375250944927,0.0016933961326334457,0.0008506421012068146,0.0008427540314266311,0.2250661285101841,0.21911199999999997,0.21315787148981585,1.0364345083477629,182.99314366774215,10.0,3.0,0.0,0.2187315019188166,0.0023773368129030746,0.22212859375000002,0.0014503125000000228,0.6529157167547335,,19.682725717058688,,rising,27093839.0,8.0,17.50788018107545,15.0,5.0,0.0,5.0,1.0364345083477629,67.53375250944927,182.99314366774215,0.0008427540314266311,0.0023773368129030746,0.22212859375000002,,19.682725717058688,,3.0,0.0,rising,27093839.0,0.0014503125000000228,0.6529157167547335,5.040000000000008,,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,,,Buy,66,51.0,59.0,0.0014503125000000228,0.6529157167547335,True,59.0,66.0,0.7089900150896209,0.6529157167547335,False,hist_norm>=0.6 AND (hma_slope_pct>=0.15 OR cvd_support),
HYPEUSDT,Buy,40,55.091,55.4876552,53.43827,Bullish,2025-09-13T20:09:46.255982+00:00,2025-09-14T01:39:46.255982+05:30,Inconclusive,600,,,5.04%,60.96655681221552,0.04953194082521151,-0.004455464387922579,0.05398740521313408,55.150309163973155,54.80740000000001,54.46449083602686,0.9135205905757035,151.77071730405632,10.0,0.0,3.0,55.00603602416435,0.15537750961850283,55.00464062500001,0.04229687500000523,0.07689692091321654,,7.797927712261211,,rising,21908.309999999994,8.0,12.339030071318135,15.0,0.0,0.0,5.0,0.9135205905757035,60.96655681221552,151.77071730405632,0.05398740521313408,0.15537750961850283,55.00464062500001,,7.797927712261211,,0.0,3.0,rising,21908.309999999994,0.04229687500000523,0.07689692091321654,5.039999999999973,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,not_in_gap_or_already_strong,40.0,Buy,40,,,,,,,,,,,,
LINEAUSDT,Buy,42,0.02598,0.02616706,0.0252006,Bullish,2025-09-13T20:09:47.216237+00:00,2025-09-14T01:39:47.216237+05:30,Success,21,21.0,,5.04%,54.14943218400625,8.63391424459764e-06,-4.166975014672168e-05,5.030366439131932e-05,0.026145041557918094,0.0257035,0.025261958442081907,0.813107560366141,101.05963744636149,10.0,0.0,3.0,0.025847850086885726,0.000252963344104457,0.02605890625,2.51562499999948e-05,0.09653609310634363,,0.6207419489342121,,rising,27737453.0,8.0,13.772580587380022,15.0,0.0,0.0,5.0,0.813107560366141,54.14943218400625,101.05963744636149,5.030366439131932e-05,0.000252963344104457,0.02605890625,,0.6207419489342121,,0.0,3.0,rising,27737453.0,2.51562499999948e-05,0.09653609310634363,5.040000000000038,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,not_in_gap_or_already_strong,42.0,Buy,42,,,,,,,,,,,,
FARTCOINUSDT,Buy,49,0.9393,0.94606296,0.911121,Bullish,2025-09-13T20:09:49.137776+00:00,2025-09-14T01:39:49.137776+05:30,Success,58,58.0,,5.04%,66.90089336000337,0.0023155223320728835,0.0011481390493996563,0.0011673832826732272,0.937446954835836,0.9295249999999999,0.9216030451641639,1.1169563070330553,236.80823680823363,10.0,3.0,0.0,0.9299020512055011,0.00430071710750875,0.931171875,0.0013359375000001616,0.14346841177952907,,16.153418879182958,,rising,5851773.4,8.0,15.514541199476104,15.0,5.0,0.0,5.0,1.1169563070330553,66.90089336000337,236.80823680823363,0.0011673832826732272,0.00430071710750875,0.931171875,,16.153418879182958,,3.0,0.0,rising,5851773.4,0.0013359375000001616,0.14346841177952907,5.0399999999999885,,"{""if_confidence_needed"": 65, ""missing_points"": 16, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",False,not_in_gap_or_already_strong,49.0,Buy,49,,,,,,,,,,,,
1000BONKUSDT,Buy,48,0.026279,0.02646821,0.02549063,Bullish,2025-09-13T20:09:52.047239+00:00,2025-09-14T01:39:52.047239+05:30,Fail,293,,293.0,5.04%,68.56750379332509,2.7516229797259345e-05,-1.9919626761541698e-05,4.743585655880104e-05,0.026177940812271292,0.025966250000000003,0.025754559187728714,1.2386952618406446,279.51668110025616,10.0,0.0,3.0,0.02610840927479198,0.00010517181809453806,0.026052171875000002,4.7546874999998545e-05,0.18250637692754185,,7.538084095026472,,rising,118437423.0,8.0,19.824768251014472,15.0,0.0,0.0,5.0,1.2386952618406446,68.56750379332509,279.51668110025616,4.743585655880104e-05,0.00010517181809453806,0.026052171875000002,,7.538084095026472,,0.0,3.0,rising,118437423.0,4.7546874999998545e-05,0.18250637692754185,5.040000000000001,,"{""if_confidence_needed"": 65, ""missing_points"": 17, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,not_in_gap_or_already_strong,48.0,Buy,48,,,,,,,,,,,,
WIFUSDT,Strong Buy,66,0.9773,0.98433656,0.947981,Bullish,2025-09-13T20:09:53.016252+00:00,2025-09-14T01:39:53.016252+05:30,Fail,487,,487.0,5.04%,67.20569945230199,0.002033815485359858,0.0006407516555710218,0.001393063829788836,0.9757510873185742,0.9672700000000001,0.958788912681426,1.0913156900314862,202.61575045460884,10.0,3.0,0.0,0.9685592537192698,0.003852244087291916,0.9713625,0.001864062500000041,0.19190183891184198,,14.655122984259542,,rising,3891897.4,8.0,17.678975463996483,15.0,5.0,0.0,5.0,1.0913156900314862,67.20569945230199,202.61575045460884,0.001393063829788836,0.003852244087291916,0.9713625,,14.655122984259542,,3.0,0.0,rising,3891897.4,0.001864062500000041,0.19190183891184198,5.039999999999979,,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,,,Buy,66,51.0,59.0,0.001864062500000041,0.19190183891184198,True,59.0,66.0,0.7232479553330402,0.19190183891184198,False,hist_norm>=0.6 AND (hma_slope_pct>=0.15 OR cvd_support),
PENGUUSDT,Buy,58,0.036846,0.03711129,0.03574062,Bullish,2025-09-13T20:09:54.943575+00:00,2025-09-14T01:39:54.943575+05:30,Fail,292,,292.0,5.04%,63.16080398059895,3.631105689452102e-05,-1.1738438018352226e-05,4.804949491287324e-05,0.036748986668492974,0.036499899999999995,0.036250813331507016,1.1947381048009758,273.7234855161908,10.0,3.0,0.0,0.03661807675341146,0.00015241882215531657,0.0365758125,4.50937500000026e-05,0.12328844369486691,,6.246626410454619,,rising,91830122.0,8.0,16.565915164557865,15.0,5.0,0.0,5.0,1.1947381048009758,63.16080398059895,273.7234855161908,4.804949491287324e-05,0.00015241882215531657,0.0365758125,,6.246626410454619,,3.0,0.0,rising,91830122.0,4.50937500000026e-05,0.12328844369486691,5.039999999999935,,"{""if_confidence_needed"": 65, ""missing_points"": 7, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",True,,,Buy,58,50.0,58.0,4.50937500000026e-05,0.12328844369486691,False,,,0.630492930379822,0.12328844369486691,False,,conditions_not_met
1000SHIBUSDT,Sell,41,0.014175,0.01407294,0.01460025,Bullish,2025-09-13T20:09:55.904276+00:00,2025-09-14T01:39:55.904276+05:30,Success,282,282.0,,5.04%,54.63913402679191,-1.8349578116536383e-05,-3.1033755986311386e-05,1.2684177869775003e-05,0.014155376988197901,0.014112450000000002,0.014069523011802103,1.228562643524331,304.28360413588945,10.0,0.0,3.0,0.014203013781511344,4.374308488077014e-05,0.0141135625,5.062499999999859e-06,0.03586975294154016,,-10.72211803404468,,rising,105398381.0,20.0,4.0,7.0,5.0,0.0,5.0,1.228562643524331,54.63913402679191,304.28360413588945,1.2684177869775003e-05,4.374308488077014e-05,0.0141135625,,-10.72211803404468,,0.0,3.0,rising,105398381.0,5.062499999999859e-06,0.03586975294154016,5.039999999999966,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""base_score"", ""gap"": 20.0}, {""component"": ""momentum_score"", ""gap"": 16.0}]}",False,not_in_gap_or_already_strong,41.0,Sell,41,,,,,,,,,,,,
TRUMPUSDT,Buy,44,9.222,9.2883984,8.94534,Bullish,2025-09-13T20:09:56.874023+00:00,2025-09-14T01:39:56.874023+05:30,Fail,487,,487.0,5.04%,63.13428992486852,0.009258264416947881,0.002831473648987207,0.006426790767960674,9.22395123879263,9.177800000000001,9.131648761207373,0.9788603855099355,164.818920916478,10.0,0.0,3.0,9.194342604495395,0.021581095799867372,9.205390625,0.0066406249999992895,0.072138437905771,,11.157871802973856,,rising,917958.98,8.0,16.14713376287427,15.0,0.0,0.0,5.0,0.9788603855099355,63.13428992486852,164.818920916478,0.006426790767960674,0.021581095799867372,9.205390625,,11.157871802973856,,0.0,3.0,rising,917958.98,0.0066406249999992895,0.072138437905771,5.040000000000049,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,not_in_gap_or_already_strong,44.0,Buy,44,,,,,,,,,,,,
OPENUSDT,Strong Buy,66,0.9842,0.99128624,0.954674,Bullish,2025-09-13T20:10:00.751903+00:00,2025-09-14T01:40:00.751903+05:30,Success,7,7.0,,5.04%,67.76279840363992,0.0034784724875861484,0.00045688369405676545,0.003021588793529383,0.9784833030507512,0.9597900000000001,0.9410966969492491,1.1529076197429737,241.06471280540177,10.0,3.0,0.0,0.9594448416243023,0.00820090409532823,0.9592156250000001,0.004335937500000053,0.45202949024105527,,9.903230662149944,,rising,3344012.0,8.0,17.84269956113939,15.0,5.0,0.0,5.0,1.1529076197429737,67.76279840363992,241.06471280540177,0.003021588793529383,0.00820090409532823,0.9592156250000001,,9.903230662149944,,3.0,0.0,rising,3344012.0,0.004335937500000053,0.45202949024105527,5.040000000000015,,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,,,Buy,66,51.0,59.0,0.004335937500000053,0.45202949024105527,True,59.0,66.0,0.7368916300949494,0.45202949024105527,False,hist_norm>=0.6 AND (hma_slope_pct>=0.15 OR cvd_support),
