Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__macd,IND__macd5m__signal,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__hma_slope,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__cvd_value,SCORE__estimated_profit_margin_pct,CONFL__flags,WOULD_BE_STRONG,HMA_GATEKEEPER__applied,HMA_GATEKEEPER__reason,HMA_GATEKEEPER__confidence,ANALYSIS__engine,ANALYSIS__confidence
SEIUSDT,Buy,41,0.3167,0.31898024,0.307199,Bullish,2025-09-09T06:58:08.443393+00:00,2025-09-09T12:28:08.443393+05:30,Success,150,150.0,,5.04%,76.45696463064117,0.0018990496148960645,0.0015043215238848087,0.00039472809101125583,0.3189531716910785,0.31302,0.30708682830892153,0.8101208081955099,97.55371197617538,10.0,3.0,0.0,0.31171565082314456,0.001158357115421435,0.31780312499999996,0.0005062499999999859,,53.427426980022204,,rising,14753319.0,4.0,12.178370951538108,15.0,5.0,0.0,5.0,0.8101208081955099,76.45696463064117,97.55371197617538,0.00039472809101125583,0.001158357115421435,0.31780312499999996,,53.427426980022204,,3.0,0.0,rising,14753319.0,5.039999999999976,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 36.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 7.82}]}",False,not_in_gap_or_already_strong,41,Buy,41
TIAUSDT,Buy,48,1.7667,1.77942024,1.713699,Bullish,2025-09-09T06:58:11.082007+00:00,2025-09-09T12:28:11.082007+05:30,Success,14,14.0,,5.04%,79.84229005523486,0.013194729132206762,0.010015792748450552,0.0031789363837562094,1.7770483251347862,1.737425,1.6978016748652138,0.8694162453607255,114.73914160884107,10.0,3.0,0.0,1.729459272786845,0.007147598348807196,1.7682265625,0.004282812499999844,,54.05621413610091,,rising,3288492.0,8.0,14.674141087248024,15.0,5.0,0.0,5.0,0.8694162453607255,79.84229005523486,114.73914160884107,0.0031789363837562094,0.007147598348807196,1.7682265625,,54.05621413610091,,3.0,0.0,rising,3288492.0,5.039999999999976,,"{""if_confidence_needed"": 65, ""missing_points"": 17, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 5.33}]}",False,not_in_gap_or_already_strong,48,Buy,48
ONDOUSDT,Buy,47,0.9621,0.96902712,0.933237,Bullish,2025-09-09T06:58:12.838086+00:00,2025-09-09T12:28:12.838086+05:30,Success,27,27.0,,5.04%,87.22294272161545,0.006287402196889058,0.005069836243454024,0.0012175659534350344,0.9667438370216783,0.9491149999999999,0.9314861629783215,0.8682886166578151,112.39501882421074,10.0,3.0,0.0,0.943855644567892,0.0028754054130136607,0.9625703125,0.0015406250000000732,,63.02367472925036,,rising,9865287.7,8.0,14.162595768300447,15.0,5.0,0.0,5.0,0.8682886166578151,87.22294272161545,112.39501882421074,0.0012175659534350344,0.0028754054130136607,0.9625703125,,63.02367472925036,,3.0,0.0,rising,9865287.7,5.039999999999967,,"{""if_confidence_needed"": 65, ""missing_points"": 18, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 5.84}]}",False,not_in_gap_or_already_strong,47,Buy,47
PYTHUSDT,Buy,44,0.16203,0.16319662,0.1571691,Bullish,2025-09-09T06:58:13.735930+00:00,2025-09-09T12:28:13.735930+05:30,Success,29,29.0,,5.04%,73.51222741687496,0.000738532339464637,0.0005931969593509333,0.00014533538011370377,0.16279185449422792,0.160297,0.15780214550577207,0.8473148442142548,96.04286486752304,10.0,3.0,0.0,0.15993171452927926,0.0005594754285852536,0.16233281249999998,0.0001114062499999735,,38.22881009242929,,rising,18988722.0,4.0,15.234499219293912,15.0,5.0,0.0,5.0,0.8473148442142548,73.51222741687496,96.04286486752304,0.00014533538011370377,0.0005594754285852536,0.16233281249999998,,38.22881009242929,,3.0,0.0,rising,18988722.0,5.04000000000004,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 36.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",False,not_in_gap_or_already_strong,44,Buy,44
BTRUSDT,Buy,47,0.0744,0.07493568,0.072168,Bullish,2025-09-09T06:58:14.618585+00:00,2025-09-09T12:28:14.618585+05:30,Success,5,5.0,,5.04%,43.78067901979485,0.00023123108681866178,0.000506263385836586,-0.00027503229901792417,0.07702831760094478,0.07587550000000001,0.07472268239905525,-0.13995379615595932,-268.75161373611877,10.0,3.0,0.0,0.07468410000242247,0.0010269827432171097,0.07567796874999999,-0.00018250000000001598,,7.050780264965534,,falling,-9272388.0,20.0,4.0,8.0,10.0,0.0,5.0,-0.13995379615595932,43.78067901979485,-268.75161373611877,-0.00027503229901792417,0.0010269827432171097,0.07567796874999999,,7.050780264965534,,3.0,0.0,falling,-9272388.0,5.03999999999997,,"{""if_confidence_needed"": 65, ""missing_points"": 18, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""base_score"", ""gap"": 20.0}, {""component"": ""momentum_score"", ""gap"": 16.0}]}",False,not_in_gap_or_already_strong,47,Buy,47
AI16ZUSDT,Buy,44,0.1205,0.1213676,0.116885,Bullish,2025-09-09T06:58:15.499736+00:00,2025-09-09T12:28:15.499736+05:30,Success,181,181.0,,5.04%,66.65691619263146,0.0010251561855707664,0.0007245238398104308,0.0003006323457603356,0.1214102647815289,0.11818999999999999,0.11496973521847108,0.8586661589521948,118.94780106864044,10.0,3.0,0.0,0.11796058084774799,0.0010946298197697802,0.1203796875,0.00019531250000000278,,27.660307245968337,,rising,20053585.3,8.0,10.59143042509616,15.0,5.0,0.0,5.0,0.8586661589521948,66.65691619263146,118.94780106864044,0.0003006323457603356,0.0010946298197697802,0.1203796875,,27.660307245968337,,3.0,0.0,rising,20053585.3,5.039999999999978,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.41}]}",False,not_in_gap_or_already_strong,44,Buy,44
LDOUSDT,Buy,47,1.2459,1.25487048,1.208523,Bullish,2025-09-09T06:58:16.381750+00:00,2025-09-09T12:28:16.381750+05:30,Success,9,9.0,,5.04%,86.12376292936963,0.01113744065596145,0.008974938395443208,0.0021625022605182426,1.2544330788346345,1.221725,1.1890169211653654,0.8695570155958101,109.36610902469526,10.0,3.0,0.0,1.2131116655676688,0.0054145466183416575,1.2472531250000003,0.0023578125000001116,,59.51606879201764,,rising,8778278.0,8.0,13.585300101882497,15.0,5.0,0.0,5.0,0.8695570155958101,86.12376292936963,109.36610902469526,0.0021625022605182426,0.0054145466183416575,1.2472531250000003,,59.51606879201764,,3.0,0.0,rising,8778278.0,5.039999999999939,,"{""if_confidence_needed"": 65, ""missing_points"": 18, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 6.41}]}",False,not_in_gap_or_already_strong,47,Buy,47
FETUSDT,Buy,49,0.6788,0.68368736,0.658436,Bullish,2025-09-09T06:58:19.184726+00:00,2025-09-09T12:28:19.184726+05:30,Success,224,224.0,,5.04%,84.19711485544599,0.005638714164103442,0.003805145956598628,0.0018335682075048144,0.6800339718158764,0.6636949999999999,0.6473560281841234,0.9622383883826328,160.99124859197448,10.0,3.0,0.0,0.6602068465261425,0.0032481023826415726,0.6743640625,0.0025937500000000613,,53.589954636913504,,rising,5036548.0,8.0,16.0,15.0,5.0,0.0,5.0,0.9622383883826328,84.19711485544599,160.99124859197448,0.0018335682075048144,0.0032481023826415726,0.6743640625,,53.589954636913504,,3.0,0.0,rising,5036548.0,5.040000000000008,,"{""if_confidence_needed"": 65, ""missing_points"": 16, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",False,not_in_gap_or_already_strong,49,Buy,49
CRVUSDT,Buy,43,0.81,0.815832,0.7857,Bullish,2025-09-09T06:58:20.078553+00:00,2025-09-09T12:28:20.078553+05:30,Success,12,12.0,,5.04%,71.59385337155027,0.005298874738864701,0.00431672968929481,0.000982145049569891,0.8155094102307737,0.79925,0.7829905897692263,0.8305777961015409,107.55555555555463,10.0,3.0,0.0,0.795169753728197,0.003938682124157986,0.8121406250000001,0.0007968749999999192,,42.24951784599023,,rising,1538533.2000000004,8.0,9.984611209191327,15.0,5.0,0.0,5.0,0.8305777961015409,71.59385337155027,107.55555555555463,0.000982145049569891,0.003938682124157986,0.8121406250000001,,42.24951784599023,,3.0,0.0,rising,1538533.2000000004,5.039999999999955,,"{""if_confidence_needed"": 65, ""missing_points"": 22, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 10.02}]}",False,not_in_gap_or_already_strong,43,Buy,43
HBARUSDT,Buy,47,0.23107,0.2327337,0.2241379,Bullish,2025-09-09T06:58:20.982968+00:00,2025-09-09T12:28:20.982968+05:30,Success,19,19.0,,5.04%,85.56135962989532,0.0011769899546285323,0.000923458753612027,0.0002535312010165053,0.23196106159558297,0.2285,0.22503893840441705,0.871273369315335,109.03534318484158,10.0,3.0,0.0,0.227636610204768,0.0006367228523951179,0.23124390625,0.00033562500000000606,,58.12943093910202,,rising,41437701.0,8.0,13.556353759736332,15.0,5.0,0.0,5.0,0.871273369315335,85.56135962989532,109.03534318484158,0.0002535312010165053,0.0006367228523951179,0.23124390625,,58.12943093910202,,3.0,0.0,rising,41437701.0,5.039999999999964,,"{""if_confidence_needed"": 65, ""missing_points"": 18, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 6.44}]}",False,not_in_gap_or_already_strong,47,Buy,47
AIOTUSDT,Buy,42,1.3911,1.40111592,1.349367,Bullish,2025-09-09T06:58:21.872365+00:00,2025-09-09T12:28:21.872365+05:30,Success,27,27.0,,5.04%,77.28796090294657,0.01016837688283112,0.008204310639250189,0.001964066243580932,1.3867070968651083,1.3649,1.3430929031348917,1.100721869629525,241.3918461157042,10.0,3.0,0.0,1.35434374563039,0.010062451657325902,1.3750687499999998,0.003815624999999656,,36.181758177330586,,rising,178476.0,8.0,8.684503483961997,15.0,5.0,0.0,5.0,1.100721869629525,77.28796090294657,241.3918461157042,0.001964066243580932,0.010062451657325902,1.3750687499999998,,36.181758177330586,,3.0,0.0,rising,178476.0,5.040000000000034,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.32}]}",False,not_in_gap_or_already_strong,42,Buy,42
