SourceFile,Coin,Signal,Confidence,Outcome,Duration(min),Did_TP_Hit,Buy_Score,Sell_Score,Num_Confluence_Buy,Num_Confluence_Sell,Regime,Estimated_Profit,DeservedStrongBuy,DeservedStrongSell,SignalTimeUTC,SignalTimeIST,rsi5m,williamsR,cci5m,cmf5m,stc5m,tsi5m,cvd5m,hma5m,alma5m,macd5m_macd,macd5m_signal,macd5m_hist,boll_upper,boll_middle,boll_lower,keltner_upper,keltner_middle,keltner_lower,marketTrend,RSI_buy_score,WilliamsR_buy_score,CCI_buy_score,CMF_buy_score,CVD_buy_score,HMA_buy_score,ALMA_buy_score,MACD_buy_score,RSI_sell_score,WilliamsR_sell_score,CCI_sell_score,Bollinger_sell_score,CMF_sell_score,CVD_sell_score,HMA_sell_score,ALMA_sell_score,Keltner_sell_score,MACD_sell_score,Bollinger_buy_score,Keltner_buy_score
signals_2025-09-05_12-50-02_STRONG.json,ARIAUSDT,Buy,50,Success,6.0,True,50,15.0,,,Bullish,5.04%,0,0,2025-09-05T07:19:18.424948+00:00,2025-09-05T12:49:18.424948+05:30,51.39941033638676,-42.058165548098565,52.958947929623875,0.13092523105345955,,,falling,up,up,9.35267707473375e-06,-6.503355357200591e-05,7.438623064673967e-05,0.11739991418081092,0.11518600000000001,0.1129720858191891,0.117221,0.11518600000000001,0.11315100000000002,10.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,,0.0,15.0,0.0,0.0,,0.0,,
signals_2025-09-05_12-50-02_STRONG.json,ARBUSDT,Strong Buy,75,Success,13.0,True,75,65.0,,,Bullish,5.04%,0,0,2025-09-05T07:19:19.584162+00:00,2025-09-05T12:49:19.584162+05:30,72.22058947215882,-12.500000000000325,195.34050179211093,0.05040527090433861,,,rising,up,up,0.0008931135757985209,0.0004548293464700858,0.0004382842293284351,0.49168776363614486,0.48866499999999996,0.48564223636385506,0.49126499999999995,0.48866499999999996,0.48606499999999997,10.0,0.0,0.0,10.0,10.0,15.0,10.0,10.0,10.0,25.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,10.0,0.0,,
signals_2025-09-05_12-50-02_STRONG.json,LTCUSDT,Strong Buy,75,Success,35.0,True,75,50.0,,,Bullish,5.04%,0,0,2025-09-05T07:19:20.721859+00:00,2025-09-05T12:49:20.721859+05:30,68.84914307968258,-14.666666666666591,162.16628527841692,0.18886896096041045,,,rising,up,up,0.13871028968011956,0.09798526902130125,0.040725020658818306,112.1864191187356,111.814,111.44158088126439,112.154,111.814,111.47399999999999,10.0,0.0,0.0,10.0,10.0,15.0,10.0,10.0,10.0,10.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,10.0,0.0,,
signals_2025-09-05_12-50-02_STRONG.json,PENGUUSDT,Strong Sell,70,Success,119.0,True,55,70.0,,,Bullish,5.04%,0,0,2025-09-05T07:19:21.837490+00:00,2025-09-05T12:49:21.837490+05:30,79.70237418816058,-21.22093023255815,259.8416026088952,0.2176992253162088,,,rising,down,down,8.041519739635308e-05,2.9153060455555686e-05,5.12621369407974e-05,0.029106740787127508,0.02880825,0.028509759212872493,0.029074749999999996,0.028808249999999997,0.028541749999999998,10.0,0.0,0.0,10.0,10.0,15.0,0.0,0.0,10.0,25.0,0.0,0.0,15.0,0.0,0.0,10.0,10.0,10.0,0.0,,
signals_2025-09-05_12-50-02_STRONG.json,SPKUSDT,Strong Sell,60,Success,7.0,True,50,60.0,,,Bullish,5.04%,0,0,2025-09-05T07:19:22.949265+00:00,2025-09-05T12:49:22.949265+05:30,60.07334146781909,-2.7027027027026014,138.25530212084408,-0.08204312007729772,,,falling,up,up,-2.599980136498703e-06,-7.302657215525041e-05,7.042659201875171e-05,0.0606666715809861,0.060271,0.0598753284190139,0.06060599999999999,0.060271,0.059936,10.0,0.0,0.0,10.0,0.0,0.0,10.0,10.0,10.0,10.0,15.0,0.0,,10.0,15.0,0.0,0.0,10.0,0.0,,
signals_2025-09-05_12-50-02_STRONG.json,BIOUSDT,Buy,50,Success,17.0,True,50,15.0,,,Bullish,5.04%,0,0,2025-09-05T07:19:24.080040+00:00,2025-09-05T12:49:24.080040+05:30,52.30475996154562,-45.423728813559464,17.65346847456745,0.054983557786589296,,,falling,up,up,0.0002756252234089873,0.00025436797657433325,2.1257246834654065e-05,0.1412714485347753,0.139462,0.1376525514652247,0.140722,0.139462,0.138202,10.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,,0.0,15.0,0.0,0.0,,0.0,,
signals_2025-09-05_12-50-02_STRONG.json,UNIUSDT,Strong Sell,75,Inconclusive,,False,65,75.0,,,Bullish,5.04%,0,0,2025-09-05T07:19:25.188526+00:00,2025-09-05T12:49:25.188526+05:30,72.60315854828755,-8.41121495326974,153.94321766561384,-0.009158044904115667,,,rising,up,up,0.012078731979039858,0.005950880832164361,0.006127851146875497,9.486282279432926,9.43515,9.384017720567075,9.48115,9.43515,9.38915,10.0,0.0,0.0,10.0,0.0,15.0,10.0,10.0,10.0,25.0,15.0,0.0,15.0,10.0,0.0,0.0,0.0,10.0,0.0,,
signals_2025-09-05_12-50-02_STRONG.json,IPUSDT,Sell,35,Success,14.0,True,30,35.0,,,Bullish,5.04%,0,0,2025-09-05T07:19:26.339114+00:00,2025-09-05T12:49:26.339114+05:30,49.21674552970525,-44.88721804511338,-35.77014234824861,-0.10032615709043735,,,falling,up,up,-0.0022594180688351173,0.0018927629272024135,-0.00415218099603753,8.341805826654838,8.23694,8.132074173345163,8.34524,8.23694,8.12864,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,,10.0,15.0,0.0,0.0,,10.0,,
signals_2025-09-05_12-50-02_STRONG.json,1000BONKUSDT,Strong Buy,75,Success,13.0,True,75,65.0,,,Bullish,5.04%,0,0,2025-09-05T07:19:27.478821+00:00,2025-09-05T12:49:27.478821+05:30,79.28963892105983,-11.28404669260628,169.50603365484776,0.061811777156224296,,,rising,up,up,5.446142909772134e-05,4.024653312423375e-05,1.4214895973487585e-05,0.019771179821648055,0.0196411,0.019511020178351948,0.0197506,0.0196411,0.019531600000000003,10.0,0.0,0.0,10.0,10.0,15.0,10.0,10.0,10.0,25.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,10.0,0.0,,
signals_2025-09-05_12-50-02_STRONG.json,TREEUSDT,Sell,35,Success,57.0,True,30,35.0,,,Bullish,5.04%,0,0,2025-09-05T07:19:28.591261+00:00,2025-09-05T12:49:28.591261+05:30,40.16424149064246,-69.64285714285748,-64.58955754730154,0.06300375621651,,,falling,down,down,-0.0005892493992021852,-0.0006306853604357554,4.143596123357021e-05,0.3311283304891947,0.329175,0.3272216695108053,0.331175,0.329175,0.327175,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,,0.0,15.0,10.0,10.0,,0.0,,
