Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__macd,IND__macd5m__signal,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__hma_slope,IND__hma_slope_pct,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__cvd_value,SCORE__hma_slope,SCORE__hma_slope_pct,SCORE__estimated_profit_margin_pct,CONFL__flags,WOULD_BE_STRONG,HMA_GATEKEEPER__applied,HMA_GATEKEEPER__reason,HMA_GATEKEEPER__confidence,ANALYSIS__engine,ANALYSIS__confidence,HMA_GATEKEEPER__before_confidence,HMA_GATEKEEPER__after_confidence,HMA_GATEKEEPER__hma_slope,HMA_GATEKEEPER__hma_slope_pct,SUPERVISOR__applied,SUPERVISOR__hist_norm,SUPERVISOR__hma_slope_pct,SUPERVISOR__cvd_support,SUPERVISOR__reason,SUPERVISOR__before_confidence,SUPERVISOR__after_confidence,SUPERVISOR__rule
HUSDT,Strong Buy,68,0.05473,0.05512406,0.0530881,Bullish,2025-09-14T21:47:59.106026+00:00,2025-09-15T03:17:59.106026+05:30,Success,10,10.0,,5.04%,64.48248409059207,9.881922868806847e-05,-0.00014981884937827927,0.00024863807806634774,0.054592471139822796,0.05338999999999999,0.05218752886017719,1.057185929716979,193.2743909501553,10.0,0.0,3.0,0.054175746494285706,0.0005085100841861469,0.053790624999999995,0.0003359374999999942,0.6245279730436192,,4.783810777448572,,falling,-6999913.0,8.0,20.0,15.0,5.0,0.0,5.0,1.057185929716979,64.48248409059207,193.2743909501553,0.00024863807806634774,0.0005085100841861469,0.053790624999999995,,4.783810777448572,,0.0,3.0,falling,-6999913.0,0.0003359374999999942,0.6245279730436192,5.039999999999959,,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,,,Buy,68,53.0,61.0,0.0003359374999999942,0.6245279730436192,True,0.977908150884695,0.6245279730436192,True,,61.0,68.0,hist_norm>=0.6 AND (hma_slope_pct>=0.15 OR cvd_support)
1000BONKUSDT,Strong Buy,66,0.025036,0.02521626,0.02428492,Bullish,2025-09-14T21:48:00.195199+00:00,2025-09-15T03:18:00.195199+05:30,Fail,527,,527.0,5.04%,66.57636254979539,5.3164026183029345e-05,2.5982940909014015e-05,2.718108527401533e-05,0.025014387205068007,0.02483355,0.024652712794931992,1.0597576005553297,213.99595224721176,10.0,3.0,0.0,0.02481111171685798,7.546100590145126e-05,0.024885749999999998,4.131249999999795e-05,0.1660086595742461,,17.02017504751357,,rising,78411472.0,8.0,17.644809842957873,15.0,5.0,0.0,5.0,1.0597576005553297,66.57636254979539,213.99595224721176,2.718108527401533e-05,7.546100590145126e-05,0.024885749999999998,,17.02017504751357,,3.0,0.0,rising,78411472.0,4.131249999999795e-05,0.1660086595742461,5.040000000000035,,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,,,Buy,66,51.0,59.0,4.131249999999795e-05,0.1660086595742461,True,0.7204008202464893,0.1660086595742461,False,,59.0,66.0,hist_norm>=0.6 AND (hma_slope_pct>=0.15 OR cvd_support)
ARBUSDT,Buy,47,0.5193,0.52303896,0.503721,Bullish,2025-09-14T21:48:02.537964+00:00,2025-09-15T03:18:02.537964+05:30,Success,448,448.0,,5.04%,66.0779128001999,0.0008387651892121095,0.000548680732882635,0.00029008445632947456,0.5189144494856587,0.516625,0.5143355505143413,1.0842015770071425,251.1627906976743,10.0,3.0,0.0,0.5157770336742133,0.001270424400108621,0.516990625,0.0005187500000000123,0.10034031081318201,,17.41116408636624,,rising,6138992.5,8.0,14.480079689363757,15.0,5.0,0.0,5.0,1.0842015770071425,66.0779128001999,251.1627906976743,0.00029008445632947456,0.001270424400108621,0.516990625,,17.41116408636624,,3.0,0.0,rising,6138992.5,0.0005187500000000123,0.10034031081318201,5.039999999999943,,"{""if_confidence_needed"": 65, ""missing_points"": 18, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 5.52}]}",False,not_in_gap_or_already_strong,47.0,Buy,47,,,,,,,,,,,,
DOTUSDT,Buy,58,4.359,4.3903848,4.22823,Bullish,2025-09-14T21:48:03.616490+00:00,2025-09-15T03:18:03.616490+05:30,Success,455,455.0,,5.04%,63.60428554988949,0.0031083062710210996,-0.00018682398503049675,0.0032951302560515964,4.355162748869017,4.33565,4.316137251130983,1.0983267697632142,226.7325873883238,10.0,3.0,0.0,4.337891521948497,0.01005381427237633,4.334890625,0.0045781250000000995,0.10561108447805646,,7.375545498482048,,rising,37466.60000000001,8.0,16.86598240257189,15.0,5.0,0.0,5.0,1.0983267697632142,63.60428554988949,226.7325873883238,0.0032951302560515964,0.01005381427237633,4.334890625,,7.375545498482048,,3.0,0.0,rising,37466.60000000001,0.0045781250000000995,0.10561108447805646,5.039999999999945,,"{""if_confidence_needed"": 65, ""missing_points"": 7, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",True,,,Buy,58,50.0,58.0,0.0045781250000000995,0.10561108447805646,False,0.6554985335476575,0.10561108447805646,False,conditions_not_met,,,
FILUSDT,Buy,47,2.532,2.5502304,2.45604,Bullish,2025-09-14T21:48:04.734429+00:00,2025-09-15T03:18:04.734429+05:30,Success,452,452.0,,5.04%,63.88129186385084,0.0028192473170594035,0.0015295822550436817,0.0012896650620157217,2.5310137991916877,2.5213,2.5115862008083125,1.0507628780897735,213.05841924399033,10.0,3.0,0.0,2.51858087840094,0.006074368225461056,2.521421875,0.002531250000000096,0.10038978502953204,,12.54865864883324,,rising,917357.5000000001,8.0,14.095502995462216,15.0,5.0,0.0,5.0,1.0507628780897735,63.88129186385084,213.05841924399033,0.0012896650620157217,0.006074368225461056,2.521421875,,12.54865864883324,,3.0,0.0,rising,917357.5000000001,0.002531250000000096,0.10038978502953204,5.040000000000056,,"{""if_confidence_needed"": 65, ""missing_points"": 18, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 5.9}]}",False,not_in_gap_or_already_strong,47.0,Buy,47,,,,,,,,,,,,
1000SHIBUSDT,Buy,48,0.013774,0.01387317,0.01336078,Bullish,2025-09-14T21:48:05.821356+00:00,2025-09-15T03:18:05.821356+05:30,Fail,589,,589.0,5.04%,62.696752800220935,1.2698148665691092e-05,4.338638537407422e-06,8.35951012828367e-06,0.01376838387181225,0.013711300000000001,0.013654216128187752,1.0491918996509382,247.29572308204237,10.0,3.0,0.0,0.013706951479492297,3.0912646112282625e-05,0.013706453125,1.2374999999998498e-05,0.09028593967484566,,9.695661335508186,,rising,96053930.0,8.0,15.490167239325778,15.0,5.0,0.0,5.0,1.0491918996509382,62.696752800220935,247.29572308204237,8.35951012828367e-06,3.0912646112282625e-05,0.013706453125,,9.695661335508186,,3.0,0.0,rising,96053930.0,1.2374999999998498e-05,0.09028593967484566,5.0400000000000045,,"{""if_confidence_needed"": 65, ""missing_points"": 17, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",False,not_in_gap_or_already_strong,48.0,Buy,48,,,,,,,,,,,,
ONDOUSDT,Buy,59,1.0612,1.06884064,1.029364,Bullish,2025-09-14T21:48:06.912529+00:00,2025-09-15T03:18:06.912529+05:30,Success,394,394.0,,5.04%,69.42432124242625,0.0018308746219131145,0.0008993004471842032,0.0009315741747289113,1.0596183336844007,1.0535799999999997,1.0475416663155988,1.1309687736937395,225.32086832512564,10.0,3.0,0.0,1.0525998893639945,0.002375546003822402,1.0555765624999998,0.0014234375000001798,0.1348492900059232,,19.11924888052477,,rising,2209970.4,8.0,18.411638485434004,15.0,5.0,0.0,5.0,1.1309687736937395,69.42432124242625,225.32086832512564,0.0009315741747289113,0.002375546003822402,1.0555765624999998,,19.11924888052477,,3.0,0.0,rising,2209970.4,0.0014234375000001798,0.1348492900059232,5.039999999999985,,"{""if_confidence_needed"": 65, ""missing_points"": 6, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",True,,,Buy,59,51.0,59.0,0.0014234375000001798,0.1348492900059232,False,0.7843032071195002,0.1348492900059232,False,conditions_not_met,,,
ETHFIUSDT,Buy,46,1.487,1.4977064,1.44239,Bullish,2025-09-14T21:48:10.194380+00:00,2025-09-15T03:18:10.194380+05:30,Success,330,330.0,,5.04%,64.73215451104767,0.0037087731957279324,0.002866468852329622,0.0008423043433983105,1.4880677227187205,1.47857,1.4690722772812794,0.9437905932642244,161.70614834311837,10.0,3.0,0.0,1.4740930367967788,0.0047779349479872574,1.4801625,0.002420312499999966,0.16351667468943212,,18.825503826031994,,rising,386375.2,8.0,13.230971007689275,15.0,5.0,0.0,5.0,0.9437905932642244,64.73215451104767,161.70614834311837,0.0008423043433983105,0.0047779349479872574,1.4801625,,18.825503826031994,,3.0,0.0,rising,386375.2,0.002420312499999966,0.16351667468943212,5.039999999999949,,"{""if_confidence_needed"": 65, ""missing_points"": 19, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 6.77}]}",False,not_in_gap_or_already_strong,46.0,Buy,46,,,,,,,,,,,,
BCHUSDT,Buy,42,594.93,599.213496,577.0821,Bullish,2025-09-14T21:48:14.562857+00:00,2025-09-15T03:18:14.562857+05:30,Success,60,60.0,,5.04%,56.28420355855239,0.0501379585025461,-0.07191292098776042,0.12205087949030652,595.2261649403941,594.212,593.1978350596058,0.8539858120716103,122.05700123915085,10.0,3.0,0.0,594.3301822663442,0.60405720196329,594.23140625,0.24140624999995453,0.04062495644977609,,1.7460287576943747,,rising,833.358,8.0,8.849244571949283,15.0,5.0,0.0,5.0,0.8539858120716103,56.28420355855239,122.05700123915085,0.12205087949030652,0.60405720196329,594.23140625,,1.7460287576943747,,3.0,0.0,rising,833.358,0.24140624999995453,0.04062495644977609,5.040000000000017,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.15}]}",False,not_in_gap_or_already_strong,42.0,Buy,42,,,,,,,,,,,,
YGGUSDT,Buy,41,0.2302,0.23185744,0.223294,Bullish,2025-09-14T21:48:16.728681+00:00,2025-09-15T03:18:16.728681+05:30,Success,15,15.0,,5.04%,69.14005401776224,0.000684180428773079,0.0002813809596447379,0.00040279946912834117,0.23009678872245687,0.22744,0.22478321127754314,1.0194240657284321,161.88616909445608,10.0,0.0,3.0,0.22786658511546765,0.0010611438654460027,0.22920624999999997,0.0005734374999999681,0.2501840591170477,,19.036626310177702,,rising,1442217.0,8.0,13.11015704267115,15.0,0.0,0.0,5.0,1.0194240657284321,69.14005401776224,161.88616909445608,0.00040279946912834117,0.0010611438654460027,0.22920624999999997,,19.036626310177702,,0.0,3.0,rising,1442217.0,0.0005734374999999681,0.2501840591170477,5.04000000000003,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,not_in_gap_or_already_strong,41.0,Buy,41,,,,,,,,,,,,
EIGENUSDT,Buy,43,1.6404,1.65221088,1.591188,Bullish,2025-09-14T21:48:17.818386+00:00,2025-09-15T03:18:17.818386+05:30,Fail,196,,196.0,5.04%,65.18435245354976,0.006285800754219251,0.005839788249507706,0.00044601250471154423,1.6408064171672947,1.6283550000000002,1.6159035828327057,0.9836798831075176,153.88178617750611,10.0,3.0,0.0,1.615044832895726,0.00861236382186208,1.6258656249999999,0.0028468749999999154,0.17509903378392144,,18.568848651232074,,rising,121253.89999999995,8.0,10.24289920101897,15.0,5.0,0.0,5.0,0.9836798831075176,65.18435245354976,153.88178617750611,0.00044601250471154423,0.00861236382186208,1.6258656249999999,,18.568848651232074,,3.0,0.0,rising,121253.89999999995,0.0028468749999999154,0.17509903378392144,5.040000000000033,,"{""if_confidence_needed"": 65, ""missing_points"": 22, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.76}]}",False,not_in_gap_or_already_strong,43.0,Buy,43,,,,,,,,,,,,
ETCUSDT,Buy,49,21.283,21.4362376,20.64451,Bullish,2025-09-14T21:48:19.025309+00:00,2025-09-15T03:18:19.025309+05:30,Inconclusive,600,,,5.04%,67.60555228326176,0.03657409340535267,0.02426514141551368,0.01230895198983899,21.272819781610032,21.1743,21.075780218389966,1.0516658595035524,199.04618473895962,10.0,3.0,0.0,21.146754157479027,0.04071175973975059,21.218,0.02459375000000108,0.11590984070129645,,21.713635419409783,,rising,71974.16,8.0,16.256253466923845,15.0,5.0,0.0,5.0,1.0516658595035524,67.60555228326176,199.04618473895962,0.01230895198983899,0.04071175973975059,21.218,,21.713635419409783,,3.0,0.0,rising,71974.16,0.02459375000000108,0.11590984070129645,5.0400000000000205,,"{""if_confidence_needed"": 65, ""missing_points"": 16, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",False,not_in_gap_or_already_strong,49.0,Buy,49,,,,,,,,,,,,
HBARUSDT,Buy,60,0.24177,0.24351074,0.2345169,Bullish,2025-09-14T21:48:20.141012+00:00,2025-09-15T03:18:20.141012+05:30,Inconclusive,600,,,5.04%,69.23624657398167,0.00028681829497059774,8.604969172335217e-05,0.00020076860324724557,0.2414545429097517,0.24027149999999997,0.23908845709024823,1.1333244498775188,232.63771066621496,10.0,3.0,0.0,0.24024185483929958,0.00047637131258170505,0.24051703125,0.00031375000000000153,0.13044814264062704,,14.935772321500574,,rising,5862971.0,8.0,19.114896406797072,15.0,5.0,0.0,5.0,1.1333244498775188,69.23624657398167,232.63771066621496,0.00020076860324724557,0.00047637131258170505,0.24051703125,,14.935772321500574,,3.0,0.0,rising,5862971.0,0.00031375000000000153,0.13044814264062704,5.039999999999967,,"{""if_confidence_needed"": 65, ""missing_points"": 5, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",True,,,Buy,60,52.0,60.0,0.00031375000000000153,0.13044814264062704,False,0.8429080338997561,0.13044814264062704,False,conditions_not_met,,,
NEARUSDT,Buy,58,2.723,2.7426056,2.64131,Bullish,2025-09-14T21:48:21.222806+00:00,2025-09-15T03:18:21.222806+05:30,Success,392,392.0,,5.04%,65.36814333584914,0.0028546060213257007,0.0008199976380668755,0.002034608383258825,2.7206948953446712,2.7075,2.694305104655329,1.0873483493091722,214.320987654313,10.0,3.0,0.0,2.706898174938595,0.006391696326458442,2.7083281250000004,0.0033593750000004974,0.12403870007444157,,11.167559155040218,,rising,550826.0,8.0,16.639693549907463,15.0,5.0,0.0,5.0,1.0873483493091722,65.36814333584914,214.320987654313,0.002034608383258825,0.006391696326458442,2.7083281250000004,,11.167559155040218,,3.0,0.0,rising,550826.0,0.0033593750000004974,0.12403870007444157,5.039999999999943,,"{""if_confidence_needed"": 65, ""missing_points"": 7, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",True,,,Buy,58,50.0,58.0,0.0033593750000004974,0.12403870007444157,False,0.6366411291589554,0.12403870007444157,False,conditions_not_met,,,
XLMUSDT,Buy,58,0.39186,0.39468139,0.3801042,Bullish,2025-09-14T21:48:22.309451+00:00,2025-09-15T03:18:22.309451+05:30,Inconclusive,600,,,5.04%,67.69310476366772,0.0006739860133420095,0.0004226250854267166,0.0002513609279152929,0.3918564669138185,0.389912,0.3879675330861815,1.0009084973769413,168.73714997249078,10.0,3.0,0.0,0.3895432215257986,0.0007463479990167411,0.39097046874999997,0.0004453125000000724,0.11389926748785227,,22.35702861665047,,rising,3653108.0,8.0,17.08290807761878,15.0,5.0,0.0,5.0,1.0009084973769413,67.69310476366772,168.73714997249078,0.0002513609279152929,0.0007463479990167411,0.39097046874999997,,22.35702861665047,,3.0,0.0,rising,3653108.0,0.0004453125000000724,0.11389926748785227,5.039999999999961,,"{""if_confidence_needed"": 65, ""missing_points"": 7, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",True,,,Buy,58,50.0,58.0,0.0004453125000000724,0.11389926748785227,False,0.6735756731348982,0.11389926748785227,False,conditions_not_met,,,
OPUSDT,Buy,40,0.7909,0.79659448,0.767173,Bullish,2025-09-14T21:48:23.389127+00:00,2025-09-15T03:18:23.389127+05:30,Success,354,354.0,,5.04%,60.2834177057906,0.0011317567104620618,0.000896074740659587,0.00023568196980247483,0.7913052816111962,0.7884550000000001,0.7856047183888041,0.9289049879134464,192.92237442922675,10.0,3.0,0.0,0.7867484321822341,0.0018929974659326948,0.7890031249999999,0.0006343750000000759,0.08040208966220203,,13.823843299431749,,rising,1482042.7,8.0,6.988047991111525,15.0,5.0,0.0,5.0,0.9289049879134464,60.2834177057906,192.92237442922675,0.00023568196980247483,0.0018929974659326948,0.7890031249999999,,13.823843299431749,,3.0,0.0,rising,1482042.7,0.0006343750000000759,0.08040208966220203,5.039999999999952,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 13.01}]}",False,not_in_gap_or_already_strong,40.0,Buy,40,,,,,,,,,,,,
TIAUSDT,Buy,48,1.7829,1.79573688,1.729413,Bullish,2025-09-14T21:48:26.673827+00:00,2025-09-15T03:18:26.673827+05:30,Fail,589,,589.0,5.04%,61.89230677394778,0.001794306312815408,0.0006235563596249164,0.0011707499531904916,1.782625019155477,1.77476,1.7668949808445227,1.017481257139172,219.79647733861228,10.0,3.0,0.0,1.7746500181090927,0.004834687133318814,1.7768499999999996,0.001920312499999799,0.1080739792329009,,9.89767840235372,,rising,848649.0,8.0,14.811751226450857,15.0,5.0,0.0,5.0,1.017481257139172,61.89230677394778,219.79647733861228,0.0011707499531904916,0.004834687133318814,1.7768499999999996,,9.89767840235372,,3.0,0.0,rising,848649.0,0.001920312499999799,0.1080739792329009,5.0400000000000205,,"{""if_confidence_needed"": 65, ""missing_points"": 17, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 5.19}]}",False,not_in_gap_or_already_strong,48.0,Buy,48,,,,,,,,,,,,
TRXUSDT,Buy,61,0.34917,0.35168402,0.3386949,Bullish,2025-09-14T21:48:28.856490+00:00,2025-09-15T03:18:28.856490+05:30,Success,368,368.0,,5.04%,70.496483344954,0.0002795047884771029,0.00015700684697229217,0.00012249794150481075,0.34912627579858163,0.3481875,0.34724872420141834,1.0232878827321763,171.66544745184063,10.0,3.0,0.0,0.3480819566428711,0.0002784474364922355,0.34863562499999995,0.00020124999999998616,0.057725024515204434,,22.857407520746502,,rising,9389244.0,8.0,19.558368333900745,15.0,5.0,0.0,5.0,1.0232878827321763,70.496483344954,171.66544745184063,0.00012249794150481075,0.0002784474364922355,0.34863562499999995,,22.857407520746502,,3.0,0.0,rising,9389244.0,0.00020124999999998616,0.057725024515204434,5.040000000000008,,"{""if_confidence_needed"": 65, ""missing_points"": 4, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",True,,,Buy,61,53.0,61.0,0.00020124999999998616,0.057725024515204434,False,0.879864027825062,0.057725024515204434,False,conditions_not_met,,,
CRVUSDT,Buy,41,0.8,0.80576,0.776,Bullish,2025-09-14T21:48:29.932236+00:00,2025-09-15T03:18:29.932236+05:30,Fail,589,,589.0,5.04%,64.57335413315823,0.001324176447588643,0.0008701985459030884,0.0004539779016855546,0.8000581561138883,0.7961500000000001,0.792241843886112,0.9925596480547952,209.9673202614268,10.0,3.0,0.0,0.7950413912733209,0.0025401137077242747,0.796328125,0.0006875000000000631,0.0863337584616973,,16.56042275815835,,rising,2169613.4000000004,8.0,8.289362955414592,15.0,5.0,0.0,5.0,0.9925596480547952,64.57335413315823,209.9673202614268,0.0004539779016855546,0.0025401137077242747,0.796328125,,16.56042275815835,,3.0,0.0,rising,2169613.4000000004,0.0006875000000000631,0.0863337584616973,5.0399999999999885,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.71}]}",False,not_in_gap_or_already_strong,41.0,Buy,41,,,,,,,,,,,,
LDOUSDT,Buy,48,1.245,1.253964,1.20765,Bullish,2025-09-14T21:48:31.023918+00:00,2025-09-15T03:18:31.023918+05:30,Success,445,445.0,,5.04%,66.86879822916319,0.0025537132449335864,0.001705660238217244,0.0008480530067163424,1.2442029597864843,1.23739,1.2305770402135157,1.0584944164133312,238.23276080458524,10.0,3.0,0.0,1.2349752368673654,0.0032456403914654566,1.2383671875000002,0.0014609375000000924,0.11797288516255137,,19.277160456427943,,rising,1672742.0,8.0,15.270957255373077,15.0,5.0,0.0,5.0,1.0584944164133312,66.86879822916319,238.23276080458524,0.0008480530067163424,0.0032456403914654566,1.2383671875000002,,19.277160456427943,,3.0,0.0,rising,1672742.0,0.0014609375000000924,0.11797288516255137,5.039999999999984,,"{""if_confidence_needed"": 65, ""missing_points"": 17, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",False,not_in_gap_or_already_strong,48.0,Buy,48,,,,,,,,,,,,
