Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__macd,IND__macd5m__signal,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__hma_slope,IND__hma_slope_pct,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__cvd_value,SCORE__hma_slope,SCORE__hma_slope_pct,SCORE__estimated_profit_margin_pct,CONFL__flags,WOULD_BE_STRONG,HMA_GATEKEEPER__applied,HMA_GATEKEEPER__reason,HMA_GATEKEEPER__confidence,ANALYSIS__engine,ANALYSIS__confidence,CONFL_FLAG__RSI__30___CVD_falling,HMA_GATEKEEPER__hma_slope,HMA_GATEKEEPER__hma_slope_pct,HMA_GATEKEEPER__before_confidence,HMA_GATEKEEPER__after_confidence,SUPERVISOR__applied,SUPERVISOR__before_confidence,SUPERVISOR__after_confidence,SUPERVISOR__hist_norm,SUPERVISOR__hma_slope_pct,SUPERVISOR__cvd_support,SUPERVISOR__rule,SUPERVISOR__reason
DOTUSDT,Buy,44,4.456,4.4880832,4.32232,Bullish,2025-09-14T09:33:29.736767+00:00,2025-09-14T15:03:29.736767+05:30,Fail,262,,262.0,5.04%,67.25186933071718,0.005067014276101567,0.0015529255871727823,0.0035140886889287845,4.451089694899468,4.4216,4.392110305100531,1.083254593126032,204.1243275552954,10.0,3.0,0.0,4.423582043267838,0.012685581804218478,4.426265625,1.5624999999630518e-05,0.00035300637881691783,,11.15409361726676,,rising,754770.8,8.0,10.648345329044737,15.0,5.0,0.0,5.0,1.083254593126032,67.25186933071718,204.1243275552954,0.0035140886889287845,0.012685581804218478,4.426265625,,11.15409361726676,,3.0,0.0,rising,754770.8,1.5624999999630518e-05,0.00035300637881691783,5.039999999999961,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.35}]}",False,not_in_gap_or_already_strong,44.0,Buy,44,,,,,,,,,,,,,
AAVEUSDT,Buy,45,312.0,314.2464,302.64,Bullish,2025-09-14T09:33:32.120037+00:00,2025-09-14T15:03:32.120037+05:30,Fail,310,,310.0,5.04%,65.70974584909256,0.20777572236949027,0.02608300637478388,0.18169271599470638,311.8619386369574,310.608,309.3540613630426,1.0550510842291263,195.10556733029983,10.0,3.0,0.0,310.9599384525373,0.533242138852759,310.98078125,0.0579687500000432,0.01864062138085686,,10.071856151700628,,rising,7128.4000000000015,8.0,12.177570499688187,15.0,5.0,0.0,5.0,1.0550510842291263,65.70974584909256,195.10556733029983,0.18169271599470638,0.533242138852759,310.98078125,,10.071856151700628,,3.0,0.0,rising,7128.4000000000015,0.0579687500000432,0.01864062138085686,5.039999999999987,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 7.82}]}",False,not_in_gap_or_already_strong,45.0,Buy,45,,,,,,,,,,,,,
ONDOUSDT,Buy,45,1.0684,1.07609248,1.036348,Bullish,2025-09-14T09:33:36.878935+00:00,2025-09-14T15:03:36.878935+05:30,Fail,307,,307.0,5.04%,60.921747077384666,0.0002242167882573476,-0.0005551486537367734,0.000779365441994121,1.0681618688748722,1.06331,1.0584581311251278,1.0245401443514999,165.96466596466627,10.0,0.0,3.0,1.0658071442396777,0.0023654240163059393,1.064259375,0.00022812500000002345,0.021435094241009006,,2.1093930443294706,,rising,76619.49999999991,8.0,16.907576180388144,15.0,0.0,0.0,5.0,1.0245401443514999,60.921747077384666,165.96466596466627,0.000779365441994121,0.0023654240163059393,1.064259375,,2.1093930443294706,,0.0,3.0,rising,76619.49999999991,0.00022812500000002345,0.021435094241009006,5.040000000000002,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,not_in_gap_or_already_strong,45.0,Buy,45,,,,,,,,,,,,,
FILUSDT,Buy,43,2.597,2.6156984,2.51909,Bullish,2025-09-14T09:33:42.852122+00:00,2025-09-14T15:03:42.852122+05:30,Fail,196,,196.0,5.04%,59.478108636754335,-0.0002889389870657233,-0.0017664097450675496,0.0014774707580018263,2.5964751038775584,2.58555,2.5746248961224416,1.0240224774210047,148.45725847243577,10.0,0.0,3.0,2.5904361077330806,0.006708974871247855,2.584953125,-0.0001718749999999325,-0.006649056740629774,,-1.4536521540920135,,falling,-126113.10000000003,8.0,10.285352661553265,15.0,5.0,0.0,5.0,1.0240224774210047,59.478108636754335,148.45725847243577,0.0014774707580018263,0.006708974871247855,2.584953125,,-1.4536521540920135,,0.0,3.0,falling,-126113.10000000003,-0.0001718749999999325,-0.006649056740629774,5.039999999999972,,"{""if_confidence_needed"": 65, ""missing_points"": 22, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.71}]}",False,not_in_gap_or_already_strong,43.0,Buy,43,,,,,,,,,,,,,
PNUTUSDT,Buy,48,0.25633,0.25817558,0.2486401,Bullish,2025-09-14T09:33:45.228762+00:00,2025-09-14T15:03:45.228762+05:30,Fail,119,,119.0,5.04%,58.67552237956918,4.4927021653151655e-05,-0.00017138532005232966,0.00021631234170548132,0.2565474984473455,0.254806,0.2530645015526545,0.9375542230092134,128.49149039912658,10.0,0.0,3.0,0.2557211244209578,0.0009111888882562824,0.25486359375,-6.67187500000277e-05,-0.026178219108639437,,1.0509337529526142,,falling,-48952.0,8.0,14.697497267406737,15.0,5.0,0.0,5.0,0.9375542230092134,58.67552237956918,128.49149039912658,0.00021631234170548132,0.0009111888882562824,0.25486359375,,1.0509337529526142,,0.0,3.0,falling,-48952.0,-6.67187500000277e-05,-0.026178219108639437,5.040000000000043,,"{""if_confidence_needed"": 65, ""missing_points"": 17, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 5.3}]}",False,not_in_gap_or_already_strong,48.0,Buy,48,,,,,,,,,,,,,
HBARUSDT,Buy,44,0.24457,0.2463309,0.2372329,Bullish,2025-09-14T09:33:46.423860+00:00,2025-09-14T15:03:46.423860+05:30,Fail,316,,316.0,5.04%,64.98409500200955,0.00011577255967351596,-4.162540961916721e-05,0.00015739796929268316,0.24433305220135043,0.24329,0.24224694779864958,1.113583863944108,186.1120138663208,10.0,0.0,3.0,0.2436549175116693,0.000506647534361748,0.2434490625,3.343750000001089e-05,0.013734906044261678,,5.951637667826787,,rising,459851.0,8.0,16.45597482830581,15.0,0.0,0.0,5.0,1.113583863944108,64.98409500200955,186.1120138663208,0.00015739796929268316,0.000506647534361748,0.2434490625,,5.951637667826787,,0.0,3.0,rising,459851.0,3.343750000001089e-05,0.013734906044261678,5.040000000000021,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,not_in_gap_or_already_strong,44.0,Buy,44,,,,,,,,,,,,,
NEARUSDT,Buy,43,2.763,2.7828936,2.68011,Bullish,2025-09-14T09:33:47.597093+00:00,2025-09-14T15:03:47.597093+05:30,Fail,310,,310.0,5.04%,57.520745231494956,-0.001266225198209181,-0.002675445850769112,0.001409220652559931,2.763362524803146,2.75325,2.743137475196854,0.9820754554276366,138.07708598051173,10.0,0.0,3.0,2.7603277561082775,0.006665181020693992,2.751546875,-0.0003437500000003091,-0.012492972702865878,,-5.598802155870348,,falling,-482620.0,8.0,10.074325146823515,15.0,5.0,0.0,5.0,0.9820754554276366,57.520745231494956,138.07708598051173,0.001409220652559931,0.006665181020693992,2.751546875,,-5.598802155870348,,0.0,3.0,falling,-482620.0,-0.0003437500000003091,-0.012492972702865878,5.040000000000017,,"{""if_confidence_needed"": 65, ""missing_points"": 22, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.93}]}",False,not_in_gap_or_already_strong,43.0,Buy,43,,,,,,,,,,,,,
ETCUSDT,Buy,49,21.697,21.8532184,21.04609,Bullish,2025-09-14T09:33:48.790733+00:00,2025-09-14T15:03:48.790733+05:30,Fail,304,,304.0,5.04%,62.467783366761125,0.008905573661582622,-0.003246904948781837,0.012152478610364458,21.691576823529598,21.60985,21.528123176470405,1.0331786813446715,162.763164667728,10.0,0.0,3.0,21.644559346719944,0.03946896354207834,21.632281250000002,0.003843749999997925,0.017768583699409535,,5.7496167140950485,,falling,-4449.910000000008,8.0,16.389590718231183,15.0,5.0,0.0,5.0,1.0331786813446715,62.467783366761125,162.763164667728,0.012152478610364458,0.03946896354207834,21.632281250000002,,5.7496167140950485,,0.0,3.0,falling,-4449.910000000008,0.003843749999997925,0.017768583699409535,5.040000000000006,,"{""if_confidence_needed"": 65, ""missing_points"": 16, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",False,not_in_gap_or_already_strong,49.0,Buy,49,,,,,,,,,,,,,
SEIUSDT,Buy,46,0.3392,0.34164224,0.329024,Bullish,2025-09-14T09:33:53.503919+00:00,2025-09-14T15:03:53.503919+05:30,Fail,336,,336.0,5.04%,59.177259222147626,0.00014142498287750271,1.0763290080036697e-06,0.00014034865386949904,0.339504805480237,0.337895,0.336285194519763,0.9053284747819005,124.72647702406654,10.0,0.0,3.0,0.338221592121061,0.0008689354881503567,0.3383203125,-7.343749999999538e-05,-0.021706500404109014,,4.341656967159918,,falling,-2081641.0,8.0,12.876430113400007,15.0,5.0,0.0,5.0,0.9053284747819005,59.177259222147626,124.72647702406654,0.00014034865386949904,0.0008689354881503567,0.3383203125,,4.341656967159918,,0.0,3.0,falling,-2081641.0,-7.343749999999538e-05,-0.021706500404109014,5.039999999999967,,"{""if_confidence_needed"": 65, ""missing_points"": 19, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 7.12}]}",False,not_in_gap_or_already_strong,46.0,Buy,46,,,,,,,,,,,,,
OPUSDT,Buy,46,0.8081,0.81391832,0.783857,Bullish,2025-09-14T09:33:55.873590+00:00,2025-09-14T15:03:55.873590+05:30,Fail,198,,198.0,5.04%,60.00792441836878,9.093740743981726e-06,-0.0006443609336380746,0.0006534546743820563,0.8079833240682489,0.80407,0.800156675931751,1.0149075223155923,157.2179596476239,10.0,3.0,0.0,0.8063889341964081,0.002051550636331008,0.8049921875000001,0.0001375000000000126,0.017080911111328343,,-0.27110072156938053,,rising,151552.10000000018,8.0,12.64441876668307,15.0,5.0,0.0,5.0,1.0149075223155923,60.00792441836878,157.2179596476239,0.0006534546743820563,0.002051550636331008,0.8049921875000001,,-0.27110072156938053,,3.0,0.0,rising,151552.10000000018,0.0001375000000000126,0.017080911111328343,5.040000000000037,,"{""if_confidence_needed"": 65, ""missing_points"": 19, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 7.36}]}",False,not_in_gap_or_already_strong,46.0,Buy,46,,,,,,,,,,,,,
XPINUSDT,Buy,41,0.0015645,0.00157576,0.00151757,Bullish,2025-09-14T09:33:57.063463+00:00,2025-09-14T15:03:57.063463+05:30,Success,8,8.0,,5.04%,31.488601652179668,-3.4928999125960394e-05,-1.5290506710833856e-05,-1.9638492415126538e-05,0.0018439124589848125,0.00168122,0.0015185275410151875,0.14128638558811138,-114.27414871099573,10.0,3.0,0.0,0.0016537798282769906,4.0941118047419035e-05,0.0015628406249999997,-2.668593750000019e-05,-1.7075277589485616,,-25.281016576064953,,falling,-2591499774.0,18.0,0.0,8.0,10.0,0.0,5.0,0.14128638558811138,31.488601652179668,-114.27414871099573,-1.9638492415126538e-05,4.0941118047419035e-05,0.0015628406249999997,,-25.281016576064953,,3.0,0.0,falling,-2591499774.0,-2.668593750000019e-05,-1.7075277589485616,5.039999999999955,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""base_score"", ""gap"": 22.0}, {""component"": ""momentum_score"", ""gap"": 20.0}]}",False,not_in_gap_or_already_strong,41.0,Buy,41,,,,,,,,,,,,,
APTUSDT,Buy,40,4.6105,4.6436956,4.472185,Bullish,2025-09-14T09:33:59.433709+00:00,2025-09-14T15:03:59.433709+05:30,Fail,262,,262.0,5.04%,60.18327565046354,-0.0012258229225077244,-0.003983529489912614,0.00275770656740489,4.608860521462756,4.59148,4.574099478537244,1.0471642505306193,164.64545584248873,10.0,0.0,3.0,4.600095512926832,0.009334446949102331,4.58780625,0.0005703124999998366,0.01243105024323633,,-3.801283046024041,,rising,160245.59999999998,8.0,12.090399461114533,15.0,0.0,0.0,5.0,1.0471642505306193,60.18327565046354,164.64545584248873,0.00275770656740489,0.009334446949102331,4.58780625,,-3.801283046024041,,0.0,3.0,rising,160245.59999999998,0.0005703124999998366,0.01243105024323633,5.039999999999998,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,not_in_gap_or_already_strong,40.0,Buy,40,,,,,,,,,,,,,
MANAUSDT,Buy,44,0.3585,0.3610812,0.347745,Bullish,2025-09-14T09:34:00.647168+00:00,2025-09-14T15:04:00.647168+05:30,Fail,196,,196.0,5.04%,55.9831576922248,-0.0002367733568050534,-0.0005017073312483168,0.00026493397444326335,0.3587950243401865,0.35693,0.35506497565981354,0.9209060348893293,122.94768995799815,10.0,0.0,3.0,0.3583761388978423,0.0010537170186722333,0.35700625,-0.00014999999999998348,-0.04201607114720918,,-5.8072656620675405,,falling,-377424.0,8.0,11.034272270415094,15.0,5.0,0.0,5.0,0.9209060348893293,55.9831576922248,122.94768995799815,0.00026493397444326335,0.0010537170186722333,0.35700625,,-5.8072656620675405,,0.0,3.0,falling,-377424.0,-0.00014999999999998348,-0.04201607114720918,5.040000000000012,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.97}]}",False,not_in_gap_or_already_strong,44.0,Buy,44,,,,,,,,,,,,,
TIAUSDT,Buy,48,1.8304,1.84357888,1.775488,Bullish,2025-09-14T09:34:01.831908+00:00,2025-09-14T15:04:01.831908+05:30,Fail,191,,191.0,5.04%,59.239352530817996,-0.0005125286928999717,-0.0015530215334200567,0.001040492840520085,1.8304903274293862,1.8222199999999997,1.8139496725706132,0.9945390657046275,135.58988487651015,10.0,3.0,0.0,1.8265687105525252,0.004638205712166364,1.8207359374999998,-0.0004953125000000114,-0.027203972294857357,,-3.16621879978572,,falling,-631708.0,8.0,10.383941489912585,15.0,10.0,0.0,5.0,0.9945390657046275,59.239352530817996,135.58988487651015,0.001040492840520085,0.004638205712166364,1.8207359374999998,,-3.16621879978572,,3.0,0.0,falling,-631708.0,-0.0004953125000000114,-0.027203972294857357,5.039999999999959,,"{""if_confidence_needed"": 65, ""missing_points"": 17, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.62}]}",False,not_in_gap_or_already_strong,48.0,Buy,48,,,,,,,,,,,,,
LDOUSDT,Buy,49,1.2739,1.28307208,1.235683,Bullish,2025-09-14T09:34:04.203815+00:00,2025-09-14T15:04:04.203815+05:30,Fail,196,,196.0,5.04%,57.986563082762046,-0.00011816415651200174,-0.0008571323276642512,0.0007389681711522495,1.2744929692903464,1.268875,1.2632570307096536,0.9472256557751855,125.96612399276542,10.0,3.0,0.0,1.2723730146235992,0.0030715415834922212,1.2700734375,-0.00034531249999991687,-0.027188388466703673,,-1.2418972242398356,,falling,-62435.0,8.0,10.774050464747322,15.0,10.0,0.0,5.0,0.9472256557751855,57.986563082762046,125.96612399276542,0.0007389681711522495,0.0030715415834922212,1.2700734375,,-1.2418972242398356,,3.0,0.0,falling,-62435.0,-0.00034531249999991687,-0.027188388466703673,5.039999999999954,,"{""if_confidence_needed"": 65, ""missing_points"": 16, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.23}]}",False,not_in_gap_or_already_strong,49.0,Buy,49,,,,,,,,,,,,,
TAOUSDT,Buy,45,354.49,357.042328,343.8553,Bullish,2025-09-14T09:34:05.396520+00:00,2025-09-14T15:04:05.396520+05:30,Inconclusive,600,,,5.04%,60.35703154450922,-0.11871256864316138,-0.37445973532711746,0.2557471666839561,354.27015770773687,352.937,351.60384229226315,1.0824517200730654,174.02030553182536,10.0,0.0,3.0,353.98637914453553,0.823297235915762,352.85125,0.0915625000000091,0.025949320003828553,,-4.636603376791353,,falling,-4534.528,8.0,12.4553050012219,15.0,5.0,0.0,5.0,1.0824517200730654,60.35703154450922,174.02030553182536,0.2557471666839561,0.823297235915762,352.85125,,-4.636603376791353,,0.0,3.0,falling,-4534.528,0.0915625000000091,0.025949320003828553,5.039999999999977,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 7.54}]}",False,not_in_gap_or_already_strong,45.0,Buy,45,,,,,,,,,,,,,
