SourceFile,Coin,Signal,Confidence,Outcome,Duration(min),Did_TP_Hit,Buy_Score,Sell_Score,Num_Confluence_Buy,Num_Confluence_Sell,Regime,Estimated_Profit,DeservedStrongBuy,DeservedStrongSell,SignalTimeUTC,SignalTimeIST,rsi5m,williamsR,cci5m,cmf5m,stc5m,tsi5m,cvd5m,hma5m,alma5m,macd5m_macd,macd5m_signal,macd5m_hist,boll_upper,boll_middle,boll_lower,keltner_upper,keltner_middle,keltner_lower,marketTrend,RSI_buy_score,WilliamsR_buy_score,CCI_buy_score,CMF_buy_score,CVD_buy_score,HMA_buy_score,ALMA_buy_score,MACD_buy_score,RSI_sell_score,WilliamsR_sell_score,CCI_sell_score,Bollinger_sell_score,CMF_sell_score,CVD_sell_score,HMA_sell_score,ALMA_sell_score,Keltner_sell_score,MACD_sell_score,Bollinger_buy_score,Keltner_buy_score
signals_2025-09-04_13-42-06_STRONG.json,TRUMPUSDT,Strong Sell,70,Inconclusive,,False,30.0,70,,,Bearish,5.04%,0,0,2025-09-04T08:11:36.385698+00:00,2025-09-04T13:41:36.385698+05:30,63.882008975456834,-16.666666666666174,122.34118486794813,0.276906297030575,,,falling,down,down,0.009074533411514096,0.0047809291665833805,0.004293604244930716,8.346210495716072,8.309999999999999,8.273789504283926,8.3415,8.31,8.278500000000001,-10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,10.0,15.0,0.0,,0.0,15.0,10.0,10.0,,0.0,,
signals_2025-09-04_13-42-06_STRONG.json,FILUSDT,Sell,45,Inconclusive,,False,30.0,45,,,Bearish,5.04%,0,0,2025-09-04T08:11:37.570616+00:00,2025-09-04T13:41:37.570616+05:30,55.491779751176075,-30.00000000000111,118.07201715769517,0.023114197546870434,,,falling,down,down,0.0015579809827208635,-0.000445812251553945,0.0020037932342748086,2.2774269552941595,2.2648,2.252173044705841,2.2772999999999994,2.2647999999999993,2.252299999999999,-10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,,0.0,15.0,10.0,10.0,,0.0,,
signals_2025-09-04_13-42-06_STRONG.json,VIDTUSDT,Strong Sell,60,Inconclusive,,False,25.0,60,,,Bearish,5.04%,0,0,2025-09-04T08:11:38.885044+00:00,2025-09-04T13:41:38.885044+05:30,,,0.0,,,,falling,down,down,0.0,0.0,0.0,0.00293,0.00293,0.00293,0.0029300000000000003,0.0029300000000000003,0.0029300000000000003,-10.0,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,15.0,,15.0,10.0,10.0,,0.0,15.0,10.0
signals_2025-09-04_13-42-06_STRONG.json,1000BONKUSDT,Sell,45,Success,137.0,True,30.0,45,,,Bearish,5.04%,0,0,2025-09-04T08:11:40.053109+00:00,2025-09-04T13:41:40.053109+05:30,53.230138858278785,-27.857142857143213,141.09090909090338,0.2239731182073587,,,falling,down,down,-2.7790363254995287e-06,-1.678798548835504e-05,1.4008949162855513e-05,0.019910854454787873,0.0198393,0.01976774554521213,0.019914800000000003,0.0198393,0.019763799999999998,-10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,,0.0,15.0,10.0,10.0,,0.0,,
signals_2025-09-04_13-42-06_STRONG.json,AGIXUSDT,Strong Sell,60,Inconclusive,,False,25.0,60,,,Bearish,5.04%,0,0,2025-09-04T08:11:41.220046+00:00,2025-09-04T13:41:41.220046+05:30,,,0.0,,,,falling,down,down,0.0,0.0,0.0,0.7009,0.7009,0.7009,0.7009000000000001,0.7009000000000001,0.7009000000000001,-10.0,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,15.0,,15.0,10.0,10.0,,0.0,15.0,10.0
signals_2025-09-04_13-42-06_STRONG.json,MERLUSDT,Strong Sell,75,Fail,55.0,False,15.0,75,,,Bearish,5.04%,0,0,2025-09-04T08:11:42.408063+00:00,2025-09-04T13:41:42.408063+05:30,46.20436917085064,-86.04407135362018,-146.10130707623972,-0.09161335740215446,,,falling,down,down,0.00024115464293783528,0.0005429122074444223,-0.00030175756450658703,0.17203923884207167,0.1690565,0.16607376115792832,0.1715515,0.1690565,0.1665615,-10.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,10.0,15.0,10.0,10.0,,10.0,,
signals_2025-09-04_13-42-06_STRONG.json,DOTUSDT,Strong Sell,70,Success,84.0,True,30.0,70,,,Bearish,5.04%,0,0,2025-09-04T08:11:43.577853+00:00,2025-09-04T13:41:43.577853+05:30,62.60501678492107,-16.666666666667656,185.22860492380272,0.13418888966398296,,,falling,down,down,0.002063491351546709,-0.0009713094262926288,0.003034800777839338,3.792543436153601,3.7765499999999994,3.760556563846398,3.7925500000000003,3.7765500000000003,3.7605500000000003,-10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,10.0,15.0,0.0,,0.0,15.0,10.0,10.0,,0.0,,
signals_2025-09-04_13-42-06_STRONG.json,VIRTUALUSDT,Strong Sell,60,Success,47.0,True,50.0,60,,,Bearish,5.04%,0,0,2025-09-04T08:11:44.767452+00:00,2025-09-04T13:41:44.767452+05:30,66.45958747335845,-7.6023391812857595,175.86310869893086,0.21393037507310175,,,falling,up,up,0.001491761135079761,-0.000636477609699822,0.002128238744779583,1.0867448025734305,1.075095,1.0634451974265693,1.085795,1.0750950000000001,1.0643950000000002,-10.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,15.0,0.0,,0.0,15.0,0.0,0.0,10.0,0.0,,
signals_2025-09-04_13-42-06_STRONG.json,TUTUSDT,Strong Sell,65,Inconclusive,,False,,65,,,Bearish,5.04%,0,0,2025-09-04T08:11:45.908612+00:00,2025-09-04T13:41:45.908612+05:30,43.882399992502215,-79.19463087248371,-27.35765526463435,-0.2122710443079648,,,falling,down,down,8.188251665028345e-05,8.402928035948613e-05,-2.1467637092026788e-06,0.06869856132501058,0.06803200000000001,0.06736543867498944,0.06848200000000002,0.06803200000000001,0.067582,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10.0,15.0,10.0,10.0,,10.0,,
signals_2025-09-04_13-42-06_STRONG.json,WLDUSDT,Strong Sell,85,Success,76.0,True,30.0,85,,,Bearish,5.04%,0,0,2025-09-04T08:11:47.072836+00:00,2025-09-04T13:41:47.072836+05:30,55.69813512339552,-19.402985074626272,233.91232423490575,0.1131255846788575,,,falling,down,down,-0.0003528582114067369,-0.0011766796478697881,0.0008238214364630512,0.8845331382545647,0.8813650000000001,0.8781968617454354,0.8845149999999999,0.881365,0.878215,-10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,0.0,15.0,0.0,15.0,0.0,15.0,10.0,10.0,10.0,0.0,,
signals_2025-09-04_13-42-06_STRONG.json,LINAUSDT,Strong Sell,70,Inconclusive,,False,15.0,70,,,Bearish,5.04%,0,0,2025-09-04T08:11:48.242261+00:00,2025-09-04T13:41:48.242261+05:30,,,0.0,,,,falling,down,down,0.0,0.0,0.0,0.000742,0.000742,0.000742,0.0007419999999999999,0.0007419999999999999,0.0007419999999999999,-10.0,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,15.0,,15.0,10.0,10.0,10.0,0.0,15.0,
signals_2025-09-04_13-42-06_STRONG.json,MEMEFIUSDT,Strong Sell,60,Inconclusive,,False,25.0,60,,,Bearish,5.04%,0,0,2025-09-04T08:11:49.411862+00:00,2025-09-04T13:41:49.411862+05:30,,,0.0,,,,falling,down,down,0.0,0.0,0.0,0.002201,0.002201,0.002201,0.0022010000000000003,0.0022010000000000003,0.0022010000000000003,-10.0,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,15.0,,15.0,10.0,10.0,,0.0,15.0,10.0
signals_2025-09-04_13-42-06_STRONG.json,CRVUSDT,Strong Sell,95,Success,31.0,True,30.0,95,,,Bearish,5.04%,0,0,2025-09-04T08:11:50.581031+00:00,2025-09-04T13:41:50.581031+05:30,60.70042178040725,-20.0,239.13043478261258,0.12952504710130394,,,falling,down,down,0.000262415325549048,-0.0007470341331743276,0.0010094494587233756,0.7683489129150316,0.76375,0.7591510870849685,0.7682499999999999,0.7637499999999999,0.75925,-10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,10.0,15.0,0.0,15.0,0.0,15.0,10.0,10.0,10.0,0.0,,
signals_2025-09-04_13-42-06_STRONG.json,XPLUSDT,Buy,50,Success,20.0,True,50.0,40,,,Bearish,5.04%,0,0,2025-09-04T08:11:51.768664+00:00,2025-09-04T13:41:51.768664+05:30,56.60009800080318,-2.994011976047586,146.68769716088354,0.09912300746537335,,,falling,up,up,-1.0567222068491589e-05,-0.0017896539655806417,0.00177908674351215,0.5772703265571685,0.565825,0.5543796734428316,0.578125,0.565825,0.553525,-10.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,15.0,0.0,,0.0,15.0,0.0,0.0,,0.0,,
signals_2025-09-04_13-42-06_STRONG.json,LDOUSDT,Strong Sell,55,Success,30.0,True,30.0,55,,,Bearish,5.04%,0,0,2025-09-04T08:11:52.900798+00:00,2025-09-04T13:41:52.900798+05:30,66.18871830962853,-24.122807017543224,192.23454646396976,0.07516574142480717,,,falling,down,down,0.002551049752178347,0.0003281304580452761,0.002222919294133071,1.2180741281017273,1.2051,1.1921258718982728,1.21745,1.2050999999999998,1.1927499999999998,-10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,,0.0,15.0,10.0,10.0,,0.0,,
signals_2025-09-04_13-42-06_STRONG.json,DOLOUSDT,Strong Sell,55,Success,42.0,True,20.0,55,,,Bearish,5.04%,0,0,2025-09-04T08:11:54.062577+00:00,2025-09-04T13:41:54.062577+05:30,38.19083845924038,-48.18197786755653,-17.79099598764979,-0.0027754629488579794,,,falling,down,down,-0.0019239987088178478,-0.002430371147408681,0.0005063724385908331,0.17524115843191257,0.172325,0.16940884156808744,0.174545,0.172325,0.170105,-10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,,10.0,15.0,10.0,10.0,,0.0,,
signals_2025-09-04_13-42-06_STRONG.json,LEVERUSDT,Strong Sell,60,Inconclusive,,False,25.0,60,,,Bearish,5.04%,0,0,2025-09-04T08:11:55.228816+00:00,2025-09-04T13:41:55.228816+05:30,,,0.0,,,,falling,down,down,0.0,0.0,0.0,0.0001125,0.0001125,0.0001125,0.00011250000000000001,0.00011250000000000001,0.00011250000000000001,-10.0,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,15.0,,15.0,10.0,10.0,,0.0,15.0,10.0
signals_2025-09-04_13-42-06_STRONG.json,PROVEUSDT,Buy,50,Inconclusive,,False,50.0,40,,,Bearish,5.04%,0,0,2025-09-04T08:11:56.412279+00:00,2025-09-04T13:41:56.412279+05:30,57.28808521693995,-5.970149253731528,102.24778801949581,0.13665318135606588,,,falling,up,up,0.00016597505545312696,-0.0013293609890179386,0.0014953360444710656,0.8851327809787299,0.8737550000000001,0.8623772190212702,0.883405,0.8737550000000001,0.8641050000000001,-10.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,15.0,0.0,,0.0,15.0,0.0,0.0,,0.0,,
signals_2025-09-04_13-42-06_STRONG.json,ETHFIUSDT,Strong Sell,55,Success,37.0,True,20.0,55,,,Bearish,5.04%,0,0,2025-09-04T08:11:57.571167+00:00,2025-09-04T13:41:57.571167+05:30,59.96505701901697,-28.472222222222232,163.96568160153083,-0.08527846594341457,,,falling,down,down,0.0015234653088231909,0.00040564883864061506,0.0011178164701825758,1.1296985230917056,1.12022,1.1107414769082944,1.1301200000000002,1.1202200000000002,1.1103200000000002,-10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,,10.0,15.0,10.0,10.0,,0.0,,
signals_2025-09-04_13-42-06_STRONG.json,ETCUSDT,Strong Sell,80,Inconclusive,,False,20.0,80,,,Bearish,5.04%,0,0,2025-09-04T08:11:58.752349+00:00,2025-09-04T13:41:58.752349+05:30,58.66563405179627,-22.87581699346434,224.4593586875449,-0.04391954257823426,,,falling,down,down,-0.0009043305163487503,-0.017927985969159593,0.017023655452810843,20.396555481258808,20.329050000000002,20.261544518741196,20.39455,20.32905,20.26355,-10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,15.0,10.0,15.0,10.0,10.0,10.0,0.0,,
signals_2025-09-04_13-42-06_STRONG.json,OPUSDT,Strong Sell,60,Success,264.0,True,30.0,60,,,Bearish,5.04%,0,0,2025-09-04T08:11:59.891767+00:00,2025-09-04T13:41:59.891767+05:30,58.57616725684115,-19.99999999999963,205.2037309769329,0.07759378487065118,,,falling,down,down,0.00020917120318508786,-0.0004096055298839258,0.0006187767330690136,0.7044408965343758,0.7011499999999999,0.6978591034656241,0.7046999999999999,0.7011499999999999,0.6976,-10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,0.0,15.0,0.0,,0.0,15.0,10.0,10.0,,0.0,,
signals_2025-09-04_13-42-06_STRONG.json,XLMUSDT,Strong Sell,65,Inconclusive,,False,30.0,65,,,Bearish,5.04%,0,0,2025-09-04T08:12:01.063859+00:00,2025-09-04T13:42:01.063859+05:30,63.14032120387291,-20.00000000000039,191.49527206463043,0.13640309260587122,,,falling,down,down,0.00021758270686367265,-3.247708191447051e-05,0.00025005978877814313,0.3598943382899172,0.3585185,0.35714266171008285,0.3597435,0.3585185,0.35729350000000004,-10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,,0.0,15.0,10.0,10.0,10.0,0.0,,
signals_2025-09-04_13-42-06_STRONG.json,FTMUSDT,Strong Sell,70,Inconclusive,,False,15.0,70,,,Bearish,5.04%,0,0,2025-09-04T08:12:02.226635+00:00,2025-09-04T13:42:02.226635+05:30,,,0.0,,,,falling,down,down,0.0,0.0,0.0,0.7702,0.7702,0.7702,0.7701999999999998,0.7701999999999998,0.7701999999999998,-10.0,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,15.0,,15.0,10.0,10.0,10.0,0.0,15.0,
signals_2025-09-04_13-42-06_STRONG.json,PAXGUSDT,Strong Sell,90,Inconclusive,,False,50.0,90,,,Bearish,5.04%,0,0,2025-09-04T08:12:03.409404+00:00,2025-09-04T13:42:03.409404+05:30,74.74442341152769,-4.0770941438082735,186.1710444027595,0.0877553137258712,,,falling,up,up,3.262636381930406,2.322342042159699,0.9402943397707069,3557.795005984902,3550.3805,3542.965994015098,3556.8505000000005,3550.3805,3543.9105,-10.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,25.0,15.0,0.0,15.0,0.0,15.0,0.0,0.0,10.0,0.0,,
signals_2025-09-04_13-42-06_STRONG.json,MITOUSDT,Sell,35,Success,25.0,True,30.0,35,,,Bearish,5.04%,0,0,2025-09-04T08:12:04.584397+00:00,2025-09-04T13:42:04.584397+05:30,52.900790639460325,-20.364238410596116,95.85614975338848,-0.11766147417713456,,,falling,up,up,-0.001216324172966382,-0.0019196632815690975,0.0007033391086027155,0.17818689339621904,0.174885,0.17158310660378098,0.177595,0.174885,0.17217500000000002,-10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,,10.0,15.0,0.0,0.0,,0.0,,
signals_2025-09-04_13-42-06_STRONG.json,NEARUSDT,Strong Sell,55,Success,80.0,True,20.0,55,,,Bearish,5.04%,0,0,2025-09-04T08:12:05.763361+00:00,2025-09-04T13:42:05.763361+05:30,53.5764273450896,-28.571428571427663,183.21142459072973,-0.371234090730502,,,falling,down,down,-0.0012096361921001275,-0.00354439789551513,0.0023347617034150023,2.416747282207242,2.40755,2.398352717792758,2.4170499999999997,2.4075499999999996,2.3980499999999996,-10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,,10.0,15.0,10.0,10.0,,0.0,,
signals_2025-09-04_13-42-06_STRONG.json,TRXUSDT,Strong Sell,55,Inconclusive,,False,20.0,55,,,Bearish,5.04%,0,0,2025-09-04T08:12:06.898042+00:00,2025-09-04T13:42:06.898042+05:30,55.19256461761482,-30.952380952378594,139.39393939395603,-0.03821376343009072,,,falling,down,down,1.0642158775109323e-05,-6.655313545979346e-05,7.719529423490278e-05,0.33830315424285046,0.3377755,0.33724784575714956,0.3383205,0.3377755,0.3372305,-10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,,10.0,15.0,10.0,10.0,,0.0,,
