Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__macd,IND__macd5m__signal,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__hma_slope,IND__hma_slope_pct,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__cvd_value,SCORE__hma_slope,SCORE__hma_slope_pct,SCORE__estimated_profit_margin_pct,CONFL__flags,WOULD_BE_STRONG,HMA_GATEKEEPER__applied,HMA_GATEKEEPER__reason,HMA_GATEKEEPER__confidence,ANALYSIS__engine,ANALYSIS__confidence,HMA_GATEKEEPER__before_confidence,HMA_GATEKEEPER__after_confidence,HMA_GATEKEEPER__hma_slope,HMA_GATEKEEPER__hma_slope_pct,SUPERVISOR__applied,SUPERVISOR__before_confidence,SUPERVISOR__after_confidence,SUPERVISOR__hist_norm,SUPERVISOR__hma_slope_pct,SUPERVISOR__cvd_support,SUPERVISOR__rule,SUPERVISOR__reason
PYTHUSDT,Buy,41,0.17189,0.17312761,0.1667333,Bullish,2025-09-10T21:38:39.040135+00:00,2025-09-11T03:08:39.040135+05:30,Success,536,536.0,,5.04%,59.73028607555009,0.00029113242354716906,8.151994419968662e-05,0.00020961247934748244,0.17236262459201482,0.170997,0.1696313754079852,0.8269566194185429,126.1699376676517,10.0,0.0,3.0,0.17179375681963704,0.0005793926105107596,0.17196375000000003,0.0001915625000000476,0.11139702408213799,,14.134074677450489,,rising,9356265.0,8.0,12.682712573611871,15.0,0.0,0.0,5.0,0.8269566194185429,59.73028607555009,126.1699376676517,0.00020961247934748244,0.0005793926105107596,0.17196375000000003,,14.134074677450489,,0.0,3.0,rising,9356265.0,0.0001915625000000476,0.11139702408213799,5.040000000000005,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,not_in_gap_or_already_strong,41.0,Buy,41,,,,,,,,,,,,
OMNIUSDT,Strong Buy,65,3.731,3.7578632,3.61907,Bullish,2025-09-10T21:38:41.428202+00:00,2025-09-11T03:08:41.428202+05:30,Success,142,142.0,,5.04%,59.88766467392811,0.0008524738379858121,-0.008631614666617675,0.009484088504603487,3.7211273245513237,3.6706000000000003,3.620072675448677,1.0976964002779128,273.02076454619004,10.0,3.0,0.0,3.6918278629294106,0.029478084477261395,3.6852656250000004,0.007984375000000377,0.2166567030022531,,0.22142215742766858,,falling,-32551.169999999962,8.0,11.721604987123984,15.0,10.0,0.0,5.0,1.0976964002779128,59.88766467392811,273.02076454619004,0.009484088504603487,0.029478084477261395,3.6852656250000004,,0.22142215742766858,,3.0,0.0,falling,-32551.169999999962,0.007984375000000377,0.2166567030022531,5.040000000000037,,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,,,Buy,65,50.0,58.0,0.007984375000000377,0.2166567030022531,True,58.0,65.0,0.643467082260332,0.2166567030022531,True,hist_norm>=0.6 AND (hma_slope_pct>=0.15 OR cvd_support),
ARBUSDT,Buy,44,0.5099,0.51357128,0.494603,Bullish,2025-09-10T21:38:42.626703+00:00,2025-09-11T03:08:42.626703+05:30,Success,190,190.0,,5.04%,59.00222223443446,0.00027384675857689,-0.00015438719002058528,0.0004282339485974753,0.5104703453714421,0.50791,0.5053496546285579,0.8886194460708979,148.14814814815733,10.0,3.0,0.0,0.5093401409034628,0.0013774514829300987,0.50949375,0.0003296874999999533,0.06470884088371119,,5.489789470183161,,rising,3516891.2000000007,8.0,11.461326147384142,15.0,5.0,0.0,5.0,0.8886194460708979,59.00222223443446,148.14814814815733,0.0004282339485974753,0.0013774514829300987,0.50949375,,5.489789470183161,,3.0,0.0,rising,3516891.2000000007,0.0003296874999999533,0.06470884088371119,5.040000000000075,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.54}]}",False,not_in_gap_or_already_strong,44.0,Buy,44,,,,,,,,,,,,
IPUSDT,Buy,45,10.489,10.5645208,10.17433,Bullish,2025-09-10T21:38:45.099839+00:00,2025-09-11T03:08:45.099839+05:30,Success,188,188.0,,5.04%,65.26918301455704,0.03911537287096678,0.0314609798012617,0.0076543930697050774,10.500431973906597,10.373099999999999,10.245768026093401,0.9551095708491021,119.17908780441128,10.0,3.0,0.0,10.342135465887036,0.05594779900114887,10.468390625,0.006999999999999673,0.06686796710931556,,23.876177928053366,,rising,26278.200000000008,8.0,12.283514936291766,15.0,5.0,0.0,5.0,0.9551095708491021,65.26918301455704,119.17908780441128,0.0076543930697050774,0.05594779900114887,10.468390625,,23.876177928053366,,3.0,0.0,rising,26278.200000000008,0.006999999999999673,0.06686796710931556,5.039999999999973,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 7.72}]}",False,not_in_gap_or_already_strong,45.0,Buy,45,,,,,,,,,,,,
UNIUSDT,Buy,48,9.719,9.7889768,9.42743,Bullish,2025-09-10T21:38:54.721881+00:00,2025-09-11T03:08:54.721881+05:30,Success,214,214.0,,5.04%,68.00197226938228,0.01430084171195034,0.003968994720565252,0.010331846991385087,9.72789942951567,9.6564,9.58490057048433,0.9377657306082413,136.2558415289097,10.0,3.0,0.0,9.673987213337684,0.021755933242942702,9.708578125,0.010812500000000114,0.11137058239411463,,17.89224076391581,,rising,340814.0,8.0,15.397549579891177,15.0,5.0,0.0,5.0,0.9377657306082413,68.00197226938228,136.2558415289097,0.010331846991385087,0.021755933242942702,9.708578125,,17.89224076391581,,3.0,0.0,rising,340814.0,0.010812500000000114,0.11137058239411463,5.039999999999941,,"{""if_confidence_needed"": 65, ""missing_points"": 17, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",False,not_in_gap_or_already_strong,48.0,Buy,48,,,,,,,,,,,,
MUSDT,Buy,43,1.9881,2.00241432,1.928457,Bullish,2025-09-10T21:38:55.913419+00:00,2025-09-11T03:08:55.913419+05:30,Success,5,5.0,,5.04%,58.55857585088515,0.002523005483084262,0.002094281024135373,0.000428724458948889,1.9944739781114764,1.974205,1.9539360218885236,0.8427651834142676,111.09058439558987,10.0,3.0,0.0,1.9718138503114266,0.01358374893163564,1.981928125,-0.001829687499999899,-0.09231855973585819,,5.570079128859152,,rising,102119.0,8.0,9.75747770858824,15.0,5.0,0.0,5.0,0.8427651834142676,58.55857585088515,111.09058439558987,0.000428724458948889,0.01358374893163564,1.981928125,,5.570079128859152,,3.0,0.0,rising,102119.0,-0.001829687499999899,-0.09231855973585819,5.040000000000075,,"{""if_confidence_needed"": 65, ""missing_points"": 22, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 10.24}]}",False,not_in_gap_or_already_strong,43.0,Buy,43,,,,,,,,,,,,
NEARUSDT,Buy,41,2.696,2.7154112,2.61512,Bullish,2025-09-10T21:39:05.657440+00:00,2025-09-11T03:09:05.657440+05:30,Success,78,78.0,,5.04%,58.34470706240958,0.003472244646525624,0.0024326708946369488,0.0010395737518886753,2.702011031594827,2.6891,2.6761889684051727,0.7672133496584769,114.39842209073288,10.0,3.0,0.0,2.6880406933227583,0.006521808240554014,2.6939687500000007,0.0009843749999998153,0.03653995615204575,,13.125587712218953,,rising,775956.0,8.0,7.825590867604039,15.0,5.0,0.0,5.0,0.7672133496584769,58.34470706240958,114.39842209073288,0.0010395737518886753,0.006521808240554014,2.6939687500000007,,13.125587712218953,,3.0,0.0,rising,775956.0,0.0009843749999998153,0.03653995615204575,5.039999999999989,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 12.17}]}",False,not_in_gap_or_already_strong,41.0,Buy,41,,,,,,,,,,,,
TAOUSDT,Buy,44,342.48,344.945856,332.2056,Bullish,2025-09-10T21:39:09.234929+00:00,2025-09-11T03:09:09.234929+05:30,Success,37,37.0,,5.04%,64.72607242631855,0.6621724010359458,0.4310653480086444,0.2311070530273014,343.50825850589644,340.8435,338.1787414941036,0.807063472427024,102.04489775511117,10.0,3.0,0.0,340.96480780464015,0.8284298214004914,342.74875,0.13578125000003638,0.03961538882345637,,21.357455533462876,,rising,7873.061999999996,8.0,10.695279587205771,15.0,5.0,0.0,5.0,0.807063472427024,64.72607242631855,102.04489775511117,0.2311070530273014,0.8284298214004914,342.74875,,21.357455533462876,,3.0,0.0,rising,7873.061999999996,0.13578125000003638,0.03961538882345637,5.039999999999947,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.3}]}",False,not_in_gap_or_already_strong,44.0,Buy,44,,,,,,,,,,,,
FILUSDT,Buy,45,2.484,2.5018848,2.40948,Bullish,2025-09-10T21:39:15.324879+00:00,2025-09-11T03:09:15.324879+05:30,Success,194,194.0,,5.04%,65.3535989905385,0.0027789995289406733,0.0010051244863330212,0.001773875042607652,2.4861321740130227,2.47315,2.4601678259869773,0.9178807027665841,133.9113680154129,10.0,5.0,5.0,2.4761148717437957,0.005247237006593407,2.482765625,0.001718749999999769,0.06922723525301624,,15.391976077201514,,rising,656770.9,8.0,12.113413015095109,15.0,5.0,0.0,5.0,0.9178807027665841,65.3535989905385,133.9113680154129,0.001773875042607652,0.005247237006593407,2.482765625,,15.391976077201514,,5.0,5.0,rising,656770.9,0.001718749999999769,0.06922723525301624,5.04000000000001,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 7.89}]}",False,not_in_gap_or_already_strong,45.0,Buy,45,,,,,,,,,,,,
ETHFIUSDT,Buy,44,1.2827,1.29193544,1.244219,Bullish,2025-09-10T21:39:17.714786+00:00,2025-09-11T03:09:17.714786+05:30,Success,28,28.0,,5.04%,61.947513474232146,0.0025970537596502474,0.0011759425001063735,0.0014211112595438739,1.2860823031361945,1.273735,1.2613876968638056,0.8630347413161091,114.8656936097125,10.0,3.0,0.0,1.2750519856585056,0.004979954723184633,1.2832890625,0.0018343749999998327,0.14294324276607265,,14.379665175710924,,rising,557024.3,8.0,10.84879122901786,15.0,5.0,0.0,5.0,0.8630347413161091,61.947513474232146,114.8656936097125,0.0014211112595438739,0.004979954723184633,1.2832890625,,14.379665175710924,,3.0,0.0,rising,557024.3,0.0018343749999998327,0.14294324276607265,5.040000000000052,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.15}]}",False,not_in_gap_or_already_strong,44.0,Buy,44,,,,,,,,,,,,
SEIUSDT,Buy,45,0.3192,0.32149824,0.309624,Bullish,2025-09-10T21:39:18.910383+00:00,2025-09-11T03:09:18.910383+05:30,Success,72,72.0,,5.04%,65.92527230401315,0.0008644853020791099,0.0005314214905899825,0.0003330638114891274,0.3197829995560359,0.31676000000000004,0.3137370004439642,0.9035726692595986,122.3296032553363,10.0,3.0,0.0,0.31669745861202,0.0010357284555214067,0.31892187499999997,0.00036874999999997327,0.11562392827396155,,22.299481420988528,,rising,12851121.0,8.0,11.717786870801914,15.0,5.0,0.0,5.0,0.9035726692595986,65.92527230401315,122.3296032553363,0.0003330638114891274,0.0010357284555214067,0.31892187499999997,,22.299481420988528,,3.0,0.0,rising,12851121.0,0.00036874999999997327,0.11562392827396155,5.040000000000015,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.28}]}",False,not_in_gap_or_already_strong,45.0,Buy,45,,,,,,,,,,,,
