Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__macd,IND__macd5m__signal,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__hma_slope,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__cvd_value,SCORE__estimated_profit_margin_pct,CONFL__flags,CONFL_FLAG__RSI<=30_and_CVD_falling,WOULD_BE_STRONG,HMA_GATEKEEPER__applied,HMA_GATEKEEPER__reason,HMA_GATEKEEPER__hma_slope,ANALYSIS__engine,ANALYSIS__confidence,HMA_GATEKEEPER__confidence,HMA_GATEKEEPER__before_confidence,HMA_GATEKEEPER__after_confidence,__source_file,WOULD__missing_points,WOULD__top1,WOULD__top2,WOULD__top3
SOMIUSDT,Buy,59,1.7597,1.77236984,1.706909,Bullish,2025-09-08T10:57:57.811924+00:00,2025-09-08T16:27:57.811924+05:30,Success,3,3.0,,5.04%,66.87893103970853,0.0375125007341308,0.015691121087807,0.0218213796463237,1.7691834851306243,1.61264,1.456096514869376,0.9697097419202372,141.88996345839843,10.0,3.0,0.0,1.6102089646101785,0.0570530549055232,1.6790328125,0.0378984374999999,,27.83061554447076,,falling,-6392791.0,8.0,13.179405246204794,15.0,10.0,0.0,5.0,0.9697097419202372,66.87893103970853,141.88996345839843,0.0218213796463237,0.0570530549055232,1.6790328125,,27.83061554447076,,3.0,0.0,falling,-6392791.0,5.040000000000017,,,"{""if_confidence_needed"": 65, ""missing_points"": 6, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 6.82}]}",True,,0.0378984374999999,Buy,59,,51.0,59.0,signals_2025-09-08_16-28-53.csv,6,base_score:32.0,confluence_bonus:30.0,momentum_score:6.82
DOGEUSDT,Buy,60,0.23869,0.24040857,0.2315293,Bullish,2025-09-08T13:34:21.991526+00:00,2025-09-08T19:04:21.991526+05:30,Inconclusive,300,,,5.04%,69.91286630183032,0.0013509369356997,0.0009638977901181,0.0003870391455816,0.2398844982130525,0.235426,0.2309675017869474,0.8660425376469209,110.27127289589586,10.0,3.0,0.0,0.2346551936828866,0.0009728393199806,0.23868390625,0.000558125,,39.70446587131066,,rising,356792718.0,8.0,18.54827719560487,15.0,5.0,0.0,5.0,0.8660425376469209,69.91286630183032,110.27127289589586,0.0003870391455816,0.0009728393199806,0.23868390625,,39.70446587131066,,3.0,0.0,rising,356792718.0,5.040000000000011,,,"{""if_confidence_needed"": 65, ""missing_points"": 5, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",True,,0.000558125,Buy,60,,52.0,60.0,signals_2025-09-08_19-05-40.csv,5,base_score:32.0,confluence_bonus:30.0,volume_score:5.0
HYPEUSDT,Buy,59,51.932,52.3059104,50.37404,Bullish,2025-09-08T13:34:43.844951+00:00,2025-09-08T19:04:43.844951+05:30,Inconclusive,300,,,5.04%,77.41359883741771,0.2733576364789911,0.1765535300809805,0.0968041063980106,51.86889990606545,51.02075,50.17260009393455,1.0371986682326424,146.8296770191515,10.0,3.0,0.0,50.8275714888609,0.2712706147013621,51.554,0.1224687499999959,,36.74923821152166,,rising,463490.3300000001,8.0,17.56450506484066,15.0,5.0,0.0,5.0,1.0371986682326424,77.41359883741771,146.8296770191515,0.0968041063980106,0.2712706147013621,51.554,,36.74923821152166,,3.0,0.0,rising,463490.3300000001,5.039999999999996,,,"{""if_confidence_needed"": 65, ""missing_points"": 6, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",True,,0.1224687499999959,Buy,59,,51.0,59.0,signals_2025-09-08_19-05-40.csv,6,base_score:32.0,confluence_bonus:30.0,volume_score:5.0
PENGUUSDT,Buy,58,0.033165,0.03340379,0.03217005,Bullish,2025-09-08T13:34:46.986754+00:00,2025-09-08T19:04:46.986754+05:30,Success,73,73.0,,5.04%,64.15675524274796,0.000169391423751,0.0001052231294607,6.416829429028367e-05,0.0333420404645554,0.0326879,0.0320337595354445,0.8646770272224719,121.22546416807997,10.0,3.0,0.0,0.0325514253064804,0.0002040302059242,0.03316225,8.771875000000706e-05,,22.05576835888268,,rising,265752226.0,8.0,16.54809345993971,15.0,5.0,0.0,5.0,0.8646770272224719,64.15675524274796,121.22546416807997,6.416829429028367e-05,0.0002040302059242,0.03316225,,22.05576835888268,,3.0,0.0,rising,265752226.0,5.039999999999931,,,"{""if_confidence_needed"": 65, ""missing_points"": 7, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",True,,8.771875000000706e-05,Buy,58,,50.0,58.0,signals_2025-09-08_19-05-40.csv,7,base_score:32.0,confluence_bonus:30.0,volume_score:5.0
WLDUSDT,Buy,60,1.4072,1.41733184,1.364984,Bullish,2025-09-08T14:29:17.604920+00:00,2025-09-08T19:59:17.604920+05:30,Success,1,1.0,,5.04%,82.45664355562906,0.0375527534305388,0.0271062615659298,0.010446491864609,1.4080305216923654,1.309105,1.2101794783076345,0.9958022880336778,156.57825779843688,10.0,3.0,0.0,1.2824474735318634,0.0255407681346382,1.372734375,0.0160812499999998,,49.94409126334601,,rising,111894747.0,8.0,18.81629853217287,15.0,5.0,0.0,5.0,0.9958022880336778,82.45664355562906,156.57825779843688,0.010446491864609,0.0255407681346382,1.372734375,,49.94409126334601,,3.0,0.0,rising,111894747.0,5.039999999999947,,,"{""if_confidence_needed"": 65, ""missing_points"": 5, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",True,,0.0160812499999998,Buy,60,,52.0,60.0,signals_2025-09-08_20-00-14.csv,5,base_score:32.0,confluence_bonus:30.0,volume_score:5.0
XNYUSDT,Buy,60,0.015893,0.01600743,0.01541621,Bullish,2025-09-08T14:29:33.879750+00:00,2025-09-08T19:59:33.879750+05:30,Fail,1,,1.0,5.04%,71.62253890644762,0.0006122186370664,0.00044304178256,0.0001691768545064,0.0151931816900252,0.0136452999999999,0.0120974183099747,1.2260567827904765,298.0813701577842,10.0,3.0,0.0,0.0127415862971087,0.0007881660758203,0.01389959375,0.0002710781249999,,22.88525723531399,,falling,-410158599.0,8.0,14.151508841495971,15.0,10.0,0.0,5.0,1.2260567827904765,71.62253890644762,298.0813701577842,0.0001691768545064,0.0007881660758203,0.01389959375,,22.88525723531399,,3.0,0.0,falling,-410158599.0,5.0400000000000125,,,"{""if_confidence_needed"": 65, ""missing_points"": 5, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 5.85}]}",True,,0.0002710781249999,Buy,60,,52.0,60.0,signals_2025-09-08_20-00-14.csv,5,base_score:32.0,confluence_bonus:30.0,momentum_score:5.85
LINEAUSDT,Buy,58,0.02911,0.02931959,0.0282367,Bullish,2025-09-08T14:29:47.181296+00:00,2025-09-08T19:59:47.181296+05:30,Success,1,1.0,,5.04%,64.54314547066426,0.0004194386516076,0.0002185091403509,0.0002009295112566,0.0292283615116718,0.027756,0.0262836384883281,0.9598055536179352,238.72679045092843,10.0,3.0,0.0,0.027692931738284,0.0006203944563493,0.02822484375,0.00025765625,,25.660520141361985,,falling,-211711197.0,8.0,11.77297124564286,15.0,10.0,0.0,5.0,0.9598055536179352,64.54314547066426,238.72679045092843,0.0002009295112566,0.0006203944563493,0.02822484375,,25.660520141361985,,3.0,0.0,falling,-211711197.0,5.040000000000036,,,"{""if_confidence_needed"": 65, ""missing_points"": 7, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.23}]}",True,,0.00025765625,Buy,58,,50.0,58.0,signals_2025-09-08_20-00-14.csv,7,base_score:32.0,confluence_bonus:30.0,momentum_score:8.23
BTCUSDT,Buy,60,112590.0,113400.648,109212.3,Bullish,2025-09-08T14:57:56.621652+00:00,2025-09-08T20:27:56.621652+05:30,Inconclusive,300,,,5.04%,63.10663004132346,130.88697229469835,90.65487593877027,40.232096355928064,112697.81888789548,112224.57,111751.3211121045,0.8860864857232452,110.57851469755136,10.0,3.0,0.0,112101.61860064356,187.8970395097904,112496.26093750002,90.23125000001164,,18.920502172261823,,falling,-3396.2529999999992,8.0,14.13882664176815,15.0,10.0,0.0,5.0,0.8860864857232452,63.10663004132346,110.57851469755136,40.232096355928064,187.8970395097904,112496.26093750002,,18.920502172261823,,3.0,0.0,falling,-3396.2529999999992,5.040000000000006,,,"{""if_confidence_needed"": 65, ""missing_points"": 5, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 5.86}]}",True,,90.23125000001164,Buy,60,,52.0,60.0,signals_2025-09-08_20-29-15.csv,5,base_score:32.0,confluence_bonus:30.0,momentum_score:5.86
WLDUSDT,Buy,58,1.4713,1.48189336,1.427161,Bullish,2025-09-08T14:58:05.825249+00:00,2025-09-08T20:28:05.825249+05:30,Success,1,1.0,,5.04%,81.66942021259098,0.054495499665548,0.0452698609512862,0.0092256387142617,1.5158167915282177,1.368015,1.2202132084717825,0.8494037485340002,108.01539647524208,10.0,3.0,0.0,1.320665633232328,0.0285289891902797,1.48358125,0.0121890625000002,,60.46435978056513,,rising,105135467.0,8.0,16.76106463728905,15.0,5.0,0.0,5.0,0.8494037485340002,81.66942021259098,108.01539647524208,0.0092256387142617,0.0285289891902797,1.48358125,,60.46435978056513,,3.0,0.0,rising,105135467.0,5.040000000000051,,,"{""if_confidence_needed"": 65, ""missing_points"": 7, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",True,,0.0121890625000002,Buy,58,,50.0,58.0,signals_2025-09-08_20-29-15.csv,7,base_score:32.0,confluence_bonus:30.0,volume_score:5.0
AVAXUSDT,Buy,59,25.4,25.58288,24.638,Bullish,2025-09-08T14:58:20.723482+00:00,2025-09-08T20:28:20.723482+05:30,Success,6,6.0,,5.04%,59.35744425234478,0.0345533384335006,0.021213642288474,0.0133396961450265,25.442276994155428,25.27365,25.10502300584457,0.8746434567989112,108.9273071097628,10.0,3.0,0.0,25.24384173261275,0.0757632528488073,25.359296875,0.0248593749999983,,9.520895476887535,,falling,-151132.0,8.0,13.22569907497942,15.0,10.0,0.0,5.0,0.8746434567989112,59.35744425234478,108.9273071097628,0.0133396961450265,0.0757632528488073,25.359296875,,9.520895476887535,,3.0,0.0,falling,-151132.0,5.040000000000023,,,"{""if_confidence_needed"": 65, ""missing_points"": 6, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 6.77}]}",True,,0.0248593749999983,Buy,59,,51.0,59.0,signals_2025-09-08_20-29-15.csv,6,base_score:32.0,confluence_bonus:30.0,momentum_score:6.77
WIFUSDT,Buy,58,0.8566,0.86276752,0.830902,Bullish,2025-09-08T14:58:34.044080+00:00,2025-09-08T20:28:34.044080+05:30,Success,4,4.0,,5.04%,62.51737154536527,0.00232887819473,0.0017657124755673,0.0005631657191626,0.8593100305878768,0.850255,0.8411999694121232,0.8503577342132308,102.03848102921263,10.0,3.0,0.0,0.8483599613875691,0.0038694796005491,0.857021875,0.001034375,,17.489900938335353,,falling,-4469295.699999999,8.0,12.492970284165963,15.0,10.0,0.0,5.0,0.8503577342132308,62.51737154536527,102.03848102921263,0.0005631657191626,0.0038694796005491,0.857021875,,17.489900938335353,,3.0,0.0,falling,-4469295.699999999,5.039999999999986,,,"{""if_confidence_needed"": 65, ""missing_points"": 7, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 7.51}]}",True,,0.001034375,Buy,58,,50.0,58.0,signals_2025-09-08_20-29-15.csv,7,base_score:32.0,confluence_bonus:30.0,momentum_score:7.51
AVAXUSDT,Buy,61,25.699,25.8840328,24.92803,Bullish,2025-09-08T15:27:44.005960+00:00,2025-09-08T20:57:44.005960+05:30,Inconclusive,300,,,5.04%,72.49523433806394,0.1128637908250169,0.0744000124560781,0.0384637783689388,25.768458145145576,25.38605,25.003641854854425,0.9091832299765304,139.6185895981724,10.0,3.0,0.0,25.329660756810654,0.0835210852839422,25.629140625,0.0465937500000031,,30.24675520498812,,rising,610805.0,8.0,20.0,15.0,5.0,0.0,5.0,0.9091832299765304,72.49523433806394,139.6185895981724,0.0384637783689388,0.0835210852839422,25.629140625,,30.24675520498812,,3.0,0.0,rising,610805.0,5.039999999999954,,,"{""if_confidence_needed"": 65, ""missing_points"": 4, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",True,,0.0465937500000031,Buy,61,,53.0,61.0,signals_2025-09-08_20-58-38.csv,4,base_score:32.0,confluence_bonus:30.0,volume_score:5.0
1000BONKUSDT,Buy,59,0.022964,0.02312934,0.02227508,Bullish,2025-09-08T15:27:55.188369+00:00,2025-09-08T20:57:55.188369+05:30,Success,51,51.0,,5.04%,78.39129807700714,0.0001937235988258,0.0001465454603966,4.717813842914845e-05,0.0230546830569584,0.0224797,0.0219047169430415,0.9211428442446876,148.1520283163595,10.0,3.0,0.0,0.0223264117640363,0.0001255363849755,0.02284928125,6.017187500000076e-05,,44.07986310185012,,rising,361289822.0,8.0,18.01949918758771,15.0,5.0,0.0,5.0,0.9211428442446876,78.39129807700714,148.1520283163595,4.717813842914845e-05,0.0001255363849755,0.02284928125,,44.07986310185012,,3.0,0.0,rising,361289822.0,5.040000000000006,,,"{""if_confidence_needed"": 65, ""missing_points"": 6, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",True,,6.017187500000076e-05,Buy,59,,51.0,59.0,signals_2025-09-08_20-58-38.csv,6,base_score:32.0,confluence_bonus:30.0,volume_score:5.0
TRXUSDT,Buy,61,0.33538,0.33779474,0.3253186,Bullish,2025-09-08T15:28:08.534422+00:00,2025-09-08T20:58:08.534422+05:30,Inconclusive,300,,,5.04%,77.4761807394818,0.0005841445575025,0.0003842391094265,0.0001999054480759,0.3353593179497934,0.333677,0.3319946820502065,1.006146891022917,178.01214445510067,10.0,3.0,0.0,0.3332722364731362,0.0004360950009753,0.33462765625,0.00023640625,,35.91901837837993,,rising,29319709.0,8.0,20.0,15.0,5.0,0.0,5.0,1.006146891022917,77.4761807394818,178.01214445510067,0.0001999054480759,0.0004360950009753,0.33462765625,,35.91901837837993,,3.0,0.0,rising,29319709.0,5.039999999999943,,,"{""if_confidence_needed"": 65, ""missing_points"": 4, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",True,,0.00023640625,Buy,61,,53.0,61.0,signals_2025-09-08_20-58-38.csv,4,base_score:32.0,confluence_bonus:30.0,volume_score:5.0
ARBUSDT,Buy,58,0.5104,0.51407488,0.495088,Bullish,2025-09-08T15:28:09.656861+00:00,2025-09-08T20:58:09.656861+05:30,Success,59,59.0,,5.04%,69.10323989190951,0.0020579497613519,0.0013535550928023,0.0007043946685496,0.5110507926838802,0.503975,0.4968992073161197,0.954012736596788,152.11543164587957,10.0,3.0,0.0,0.5029563785902255,0.002041298946385,0.5083921874999999,0.0008249999999998,,24.779185841728488,,rising,7160491.699999999,8.0,17.28172280945354,15.0,5.0,0.0,5.0,0.954012736596788,69.10323989190951,152.11543164587957,0.0007043946685496,0.002041298946385,0.5083921874999999,,24.779185841728488,,3.0,0.0,rising,7160491.699999999,5.040000000000065,,,"{""if_confidence_needed"": 65, ""missing_points"": 7, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",True,,0.0008249999999998,Buy,58,,50.0,58.0,signals_2025-09-08_20-58-38.csv,7,base_score:32.0,confluence_bonus:30.0,volume_score:5.0
QUSDT,Buy,60,0.012324,0.01241273,0.01195428,Bullish,2025-09-08T15:28:17.512244+00:00,2025-09-08T20:58:17.512244+05:30,Success,1,1.0,,5.04%,74.19395427401071,0.0002215952097727,0.0001262500147557,9.534519501696645e-05,0.0122602319432155,0.01147325,0.0106862680567844,1.040514307433716,164.04393633714426,10.0,3.0,0.0,0.0113760835927607,0.0002388697465612,0.012013703125,9.854687500000098e-05,,28.629005743274007,,rising,138872668.0,8.0,18.579633726534546,15.0,5.0,0.0,5.0,1.040514307433716,74.19395427401071,164.04393633714426,9.534519501696645e-05,0.0002388697465612,0.012013703125,,28.629005743274007,,3.0,0.0,rising,138872668.0,5.039999999999979,,,"{""if_confidence_needed"": 65, ""missing_points"": 5, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",True,,9.854687500000098e-05,Buy,60,,52.0,60.0,signals_2025-09-08_20-58-38.csv,5,base_score:32.0,confluence_bonus:30.0,volume_score:5.0
TAOUSDT,Buy,61,347.28,349.780416,336.8616,Bullish,2025-09-08T15:28:20.873808+00:00,2025-09-08T20:58:20.873808+05:30,Inconclusive,300,,,5.04%,76.62956715060972,2.253656357203738,1.475632459519452,0.7780238976842859,348.5125755114553,340.9905,333.4684244885447,0.9180694537313384,135.60270920008114,10.0,3.0,0.0,340.0525006775373,1.5149921340248915,345.73609375,0.9993749999999864,,40.40469567677684,,rising,35683.802,8.0,20.0,15.0,5.0,0.0,5.0,0.9180694537313384,76.62956715060972,135.60270920008114,0.7780238976842859,1.5149921340248915,345.73609375,,40.40469567677684,,3.0,0.0,rising,35683.802,5.039999999999946,,,"{""if_confidence_needed"": 65, ""missing_points"": 4, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",True,,0.9993749999999864,Buy,61,,53.0,61.0,signals_2025-09-08_20-58-38.csv,4,base_score:32.0,confluence_bonus:30.0,volume_score:5.0
VIRTUALUSDT,Buy,60,1.281,1.2902232,1.24257,Bullish,2025-09-08T15:28:33.198167+00:00,2025-09-08T20:58:33.198167+05:30,Fail,295,,295.0,5.04%,76.77266602940325,0.0209187746725447,0.0165343977756005,0.0043843768969442,1.298527676404991,1.237785,1.1770423235950096,0.8557218956888875,123.59637609828974,10.0,3.0,0.0,1.2216100757701776,0.0108579726091184,1.28096875,0.0058640625000001,,51.405338658469766,,rising,6322297.999999999,8.0,18.691039875924297,15.0,5.0,0.0,5.0,0.8557218956888875,76.77266602940325,123.59637609828974,0.0043843768969442,0.0108579726091184,1.28096875,,51.405338658469766,,3.0,0.0,rising,6322297.999999999,5.040000000000054,,,"{""if_confidence_needed"": 65, ""missing_points"": 5, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",True,,0.0058640625000001,Buy,60,,52.0,60.0,signals_2025-09-08_20-58-38.csv,5,base_score:32.0,confluence_bonus:30.0,volume_score:5.0
PTBUSDT,Buy,61,0.05853,0.05895142,0.0567741,Bullish,2025-09-08T15:58:09.461135+00:00,2025-09-08T21:28:09.461135+05:30,Success,1,1.0,,5.04%,84.31357299418357,0.0009363207494362,0.0004125437839226,0.0005237769655136,0.0576167536505867,0.0542804999999999,0.0509442463494132,1.13686704385511,205.04693928384356,10.0,3.0,0.0,0.0542402923500586,0.0008124446367987,0.05602515625,0.0006120312499999,,40.50133489569175,,rising,67503040.0,8.0,20.0,15.0,5.0,0.0,5.0,1.13686704385511,84.31357299418357,205.04693928384356,0.0005237769655136,0.0008124446367987,0.05602515625,,40.50133489569175,,3.0,0.0,rising,67503040.0,5.040000000000011,,,"{""if_confidence_needed"": 65, ""missing_points"": 4, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",True,,0.0006120312499999,Buy,61,,53.0,61.0,signals_2025-09-08_21-28-34.csv,4,base_score:32.0,confluence_bonus:30.0,volume_score:5.0
IPUSDT,Buy,58,8.5676,8.62928672,8.310572,Bullish,2025-09-08T16:33:08.351307+00:00,2025-09-08T22:03:08.351307+05:30,Inconclusive,300,,,5.04%,55.76158914010326,0.0062547335296265,0.0019391668655679,0.0043155666640586,8.582215147809423,8.540465000000001,8.498714852190579,0.8249689093780377,133.9941542762776,10.0,3.0,0.0,8.543291580658497,0.0333589902912708,8.551323437499999,0.007946875,,5.25659028281339,,falling,-123488.20000000006,8.0,12.104818192429208,15.0,10.0,0.0,5.0,0.8249689093780377,55.76158914010326,133.9941542762776,0.0043155666640586,0.0333589902912708,8.551323437499999,,5.25659028281339,,3.0,0.0,falling,-123488.20000000006,5.04000000000007,,,"{""if_confidence_needed"": 65, ""missing_points"": 7, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 7.9}]}",True,,0.007946875,Buy,58,,50.0,58.0,signals_2025-09-08_22-03-50.csv,7,base_score:32.0,confluence_bonus:30.0,momentum_score:7.9
PYTHUSDT,Sell,64,0.15964,0.15849059,0.1644292,Bearish,2025-09-08T21:09:04.126418+00:00,2025-09-09T02:39:04.126418+05:30,Inconclusive,300,,,5.04%,29.84974181309705,-0.000680574249314,-0.0006123863087761,-6.818794053785305e-05,0.1626811453127815,0.1611915,0.1597018546872184,-0.0207615486343165,-178.0551554915444,-10.0,0.0,3.0,0.1621801239977979,0.0006725845575616,0.1602715625,-3.453124999999724e-05,,-28.28906202446943,,falling,-31315615.0,8.0,11.433167033809646,15.0,5.0,12.0,5.0,-0.0207615486343165,29.84974181309705,-178.0551554915444,-6.818794053785305e-05,0.0006725845575616,0.1602715625,,-28.28906202446943,,0.0,3.0,falling,-31315615.0,5.039999999999959,RSI<=30 & CVD_falling,1.0,"{""if_confidence_needed"": 65, ""missing_points"": 1, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 18.0}, {""component"": ""momentum_score"", ""gap"": 8.57}]}",True,,-3.453124999999724e-05,Sell,64,,56.0,64.0,signals_2025-09-09_02-39-30.csv,1,base_score:32.0,confluence_bonus:18.0,momentum_score:8.57
TAOUSDT,Buy,58,342.37,344.835064,332.0989,Bearish,2025-09-08T21:57:37.890229+00:00,2025-09-09T03:27:37.890229+05:30,Success,124,124.0,,5.04%,64.35578018981965,0.2211565253197704,-0.2290022622962784,0.450158787616049,342.45007933285285,339.864,337.2779206671471,0.9845172319666416,159.15486859765412,-5.0,3.0,0.0,341.0889234237639,0.8098703918719111,341.67140625,0.4653124999999818,,5.802392881126057,,falling,-169.1999999999996,8.0,20.0,7.0,10.0,0.0,5.0,0.9845172319666416,64.35578018981965,159.15486859765412,0.450158787616049,0.8098703918719111,341.67140625,,5.802392881126057,,3.0,0.0,falling,-169.1999999999996,5.039999999999967,,,"{""if_confidence_needed"": 65, ""missing_points"": 7, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""trend_score"", ""gap"": 8.0}]}",True,,0.4653124999999818,Buy,58,,50.0,58.0,signals_2025-09-09_03-27-58.csv,7,base_score:32.0,confluence_bonus:30.0,trend_score:8.0
VIRTUALUSDT,Buy,59,1.2807,1.28992104,1.242279,Bullish,2025-09-08T22:21:47.901253+00:00,2025-09-09T03:51:47.901253+05:30,Success,107,107.0,,5.04%,70.16218571934165,0.0067877089791694,0.004493251354421,0.0022944576247484,1.2861401038369702,1.260765,1.2353898961630296,0.892806274371885,112.5705794947994,10.0,3.0,0.0,1.2587395070835887,0.0060510153674718,1.2800281250000003,0.0020875,,28.904270851952056,,rising,697074.7000000002,8.0,18.10045333713457,15.0,5.0,0.0,5.0,0.892806274371885,70.16218571934165,112.5705794947994,0.0022944576247484,0.0060510153674718,1.2800281250000003,,28.904270851952056,,3.0,0.0,rising,697074.7000000002,5.039999999999948,,,"{""if_confidence_needed"": 65, ""missing_points"": 6, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",True,,0.0020875,Buy,59,,51.0,59.0,signals_2025-09-09_03-51-57.csv,6,base_score:32.0,confluence_bonus:30.0,volume_score:5.0
IPUSDT,Buy,61,8.5996,8.66151712,8.341612,Bullish,2025-09-08T22:57:14.990489+00:00,2025-09-09T04:27:14.990489+05:30,Success,174,174.0,,5.04%,79.6094865112354,0.021580218288145,0.010994435675492,0.010585782612653,8.579720701933919,8.507810000000001,8.435899298066083,1.1382221111146262,225.08773049193192,5.0,3.0,0.0,8.506492377086289,0.0234903237909746,8.5456828125,0.0096296875000021,,33.22919461605186,,rising,317583.9,8.0,19.815465336467003,15.0,5.0,0.0,5.0,1.1382221111146262,79.6094865112354,225.08773049193192,0.010585782612653,0.0234903237909746,8.5456828125,,33.22919461605186,,3.0,0.0,rising,317583.9,5.04000000000003,,,"{""if_confidence_needed"": 65, ""missing_points"": 4, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",True,,0.0096296875000021,Buy,61,,53.0,61.0,signals_2025-09-09_04-27-32.csv,4,base_score:32.0,confluence_bonus:30.0,volume_score:5.0
