SourceFile,Coin,Signal,Confidence,Outcome,Duration(min),Did_TP_Hit,Buy_Score,Sell_Score,Num_Confluence_Buy,Num_Confluence_Sell,Regime,Estimated_Profit,DeservedStrongBuy,DeservedStrongSell,SignalTimeUTC,SignalTimeIST,rsi5m,williamsR,cci5m,cmf5m,stc5m,tsi5m,cvd5m,hma5m,alma5m,macd5m_macd,macd5m_signal,macd5m_hist,boll_upper,boll_middle,boll_lower,keltner_upper,keltner_middle,keltner_lower,marketTrend,RSI_buy_score,WilliamsR_buy_score,CCI_buy_score,CMF_buy_score,CVD_buy_score,HMA_buy_score,ALMA_buy_score,MACD_buy_score,RSI_sell_score,WilliamsR_sell_score,CCI_sell_score,CMF_sell_score,CVD_sell_score,HMA_sell_score,ALMA_sell_score,MACD_sell_score,Keltner_buy_score,Bollinger_buy_score,Bollinger_sell_score,Keltner_sell_score
signals_2025-09-05_01-27-25_STRONG.json,BIOUSDT,Sell,45,Fail,28.0,False,20,45,,,Bullish,5.04%,0,0,2025-09-04T19:57:00.547118+00:00,2025-09-05T01:27:00.547118+05:30,49.35516712575235,-66.66666666666666,-1.5477354187058228,0.3237975819091523,,,falling,down,down,0.00031437560953667676,0.00036761976645396824,-5.324415691729148e-05,0.1327238058001891,0.13143849999999999,0.13015319419981086,0.1324535,0.13143849999999999,0.13042349999999997,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,10.0,10.0,,,,
signals_2025-09-05_01-27-25_STRONG.json,ONDOUSDT,Sell,45,Inconclusive,,False,20,45,,,Bullish,5.04%,0,0,2025-09-04T19:57:01.981675+00:00,2025-09-05T01:27:01.981675+05:30,44.4804385267195,-66.66666666666666,-47.073791348592295,0.0520951032854228,,,falling,down,down,-0.0008144029848270451,-0.0006784638781752218,-0.0001359391066518233,0.910090827557733,0.9071450000000001,0.9041991724422672,0.9096949999999999,0.9071449999999999,0.9045949999999998,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,10.0,10.0,,,,
signals_2025-09-05_01-27-25_STRONG.json,HBARUSDT,Sell,55,Inconclusive,,False,10,55,,,Bullish,5.04%,0,0,2025-09-04T19:57:02.863094+00:00,2025-09-05T01:27:02.863094+05:30,43.50638751551784,-78.07017543859651,-73.6458333333154,-0.012636935969303497,,,falling,down,down,-0.00022265970009383018,-0.0002095230179418061,-1.3136682152024094e-05,0.21195571722982803,0.2114055,0.21085528277017196,0.2119105,0.2114055,0.2109005,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,10.0,10.0,10.0,,,,
signals_2025-09-05_01-27-25_STRONG.json,DOTUSDT,Sell,45,Inconclusive,,False,20,45,,,Bullish,5.04%,0,0,2025-09-04T19:57:03.724725+00:00,2025-09-05T01:27:03.724725+05:30,43.853239484707,-59.090909090909186,-42.66666666666008,-0.03992843764587403,,,falling,down,down,-0.0044601499764862496,-0.004463500711322701,3.3507348364512912e-06,3.75229607767721,3.7420999999999998,3.7319039223227897,3.7510999999999997,3.7420999999999998,3.7331,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,15.0,10.0,10.0,0.0,,,,
signals_2025-09-05_01-27-25_STRONG.json,DOLOUSDT,Buy,40,Success,12.0,True,40,35,,,Bullish,5.04%,0,0,2025-09-04T19:57:04.590400+00:00,2025-09-05T01:27:04.590400+05:30,62.83642694285379,-34.955185659411214,53.31720743072525,0.10201608015102237,,,falling,up,up,0.002314095480559858,0.0024116953214222405,-9.759984086238262e-05,0.1809120162065737,0.1741015,0.16729098379342627,0.17977649999999995,0.17410149999999996,0.16842649999999998,10.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,15.0,0.0,0.0,10.0,,,,
signals_2025-09-05_01-27-25_STRONG.json,QUSDT,Strong Sell,60,Success,23.0,True,30,60,,,Bullish,5.04%,0,0,2025-09-04T19:57:05.447058+00:00,2025-09-05T01:27:05.447058+05:30,71.25740458688381,-20.787746170678293,84.09027193720173,0.0930491667245779,,,falling,down,down,0.00014495463180330508,0.00013471949378409193,1.023513801921315e-05,0.009519435132250611,0.0091649,0.008810364867749389,0.009420399999999999,0.009164899999999998,0.008909399999999998,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,25.0,0.0,0.0,0.0,15.0,10.0,10.0,0.0,,,,
signals_2025-09-05_01-27-25_STRONG.json,XPLUSDT,Sell,45,Success,18.0,True,30,45,,,Bullish,5.04%,0,0,2025-09-04T19:57:06.424220+00:00,2025-09-05T01:27:06.424220+05:30,64.47830820841588,-26.64670658682633,88.56705936262847,0.16702032895709384,,,falling,down,down,0.008522639961946687,0.007199776004498541,0.0013228639574481465,0.6442855873453751,0.62013,0.5959744126546248,0.63748,0.62013,0.6027799999999999,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,15.0,10.0,10.0,0.0,,,,
signals_2025-09-05_01-27-25_STRONG.json,LINEAUSDT,Strong Buy,60,Success,2.0,True,60,30,,,Bullish,5.04%,0,0,2025-09-04T19:57:07.426697+00:00,2025-09-05T01:27:07.426697+05:30,55.581154307559174,-7.792207792207476,130.1693749462625,0.04204465788986665,,,falling,up,up,1.295790229062857e-05,-2.0304958357445584e-05,3.326286064807415e-05,0.0260700471668131,0.025699,0.0253279528331869,0.02603400000000001,0.025699000000000007,0.025364000000000005,10.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,,,,
signals_2025-09-05_01-27-25_STRONG.json,MITOUSDT,Buy,40,Success,10.0,True,40,25,,,Bullish,5.04%,0,0,2025-09-04T19:57:08.284940+00:00,2025-09-05T01:27:08.284940+05:30,58.073464294153155,-60.08294453084508,25.71659048131193,0.039571827057239405,,,falling,up,up,0.0039377300699391105,0.004421664167832609,-0.00048393409789349896,0.20271287441713673,0.18822350000000002,0.1737341255828633,0.1995135,0.18822350000000002,0.17693350000000002,10.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,10.0,,,,
signals_2025-09-05_01-27-25_STRONG.json,WLDUSDT,Sell,55,Inconclusive,,False,10,55,,,Bullish,5.04%,0,0,2025-09-04T19:57:09.169810+00:00,2025-09-05T01:27:09.169810+05:30,45.83507271413752,-61.90476190476241,-16.600790513843435,-0.09098771576239267,,,falling,down,down,-0.0006907497523714889,-0.0006584222259379581,-3.2327526433530845e-05,0.8678336865782641,0.864865,0.8618963134217359,0.867715,0.864865,0.862015,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,10.0,10.0,10.0,,,,
signals_2025-09-05_01-27-25_STRONG.json,NEWTUSDT,Strong Sell,65,Fail,242.0,False,20,65,,,Bullish,5.04%,0,0,2025-09-04T19:57:10.295807+00:00,2025-09-05T01:27:10.295807+05:30,37.28250697938159,-77.14285714285651,-127.50197005515857,-0.09504954458510467,,,falling,down,down,-0.0009004098844846431,-0.000816754437206296,-8.365544727834714e-05,0.25238716138662665,0.25067999999999996,0.2489728386133733,0.25227999999999995,0.25067999999999996,0.24907999999999997,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,15.0,10.0,10.0,10.0,,,,
signals_2025-09-05_01-27-25_STRONG.json,CRVUSDT,Sell,45,Fail,179.0,False,20,45,,,Bullish,5.04%,0,0,2025-09-04T19:57:11.156451+00:00,2025-09-05T01:27:11.156451+05:30,40.16133519797519,-71.42857142857143,-98.03921568627365,0.26571169283386936,,,falling,down,down,-0.0010423265220914635,-0.0008986789115652455,-0.00014364761052621802,0.7469913664589569,0.7441,0.741208633541043,0.7466000000000002,0.7441000000000001,0.7416,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,10.0,10.0,,,,
signals_2025-09-05_01-27-25_STRONG.json,TRXUSDT,Strong Buy,90,Success,179.0,True,90,50,,,Bullish,5.04%,0,0,2025-09-04T19:57:12.017418+00:00,2025-09-05T01:27:12.017418+05:30,26.808092335270686,-99.21874999999922,-232.1792260692202,-0.2503516022516194,,,rising,down,down,-0.00034654050348614795,-0.00027780138437637734,-6.873911910977061e-05,0.33494826874310313,0.334243,0.3335377312568969,0.33494799999999997,0.33424299999999996,0.33353799999999995,10.0,25.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,15.0,,
signals_2025-09-05_01-27-25_STRONG.json,LDOUSDT,Sell,55,Inconclusive,,False,20,55,,,Bullish,5.04%,0,0,2025-09-04T19:57:12.878053+00:00,2025-09-05T01:27:12.878053+05:30,39.48976804700616,-69.23076923076901,-92.82700421940508,-0.014761953309899139,,,falling,down,down,-0.0019260505165694664,-0.001800213499767317,-0.00012583701680214925,1.1608810539985897,1.1569550000000002,1.1530289460014107,1.1599049999999993,1.1569549999999995,1.1540049999999997,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,10.0,10.0,10.0,,,,
signals_2025-09-05_01-27-25_STRONG.json,HEMIUSDT,Sell,35,Success,21.0,True,30,35,,,Bullish,5.04%,0,0,2025-09-04T19:57:13.927809+00:00,2025-09-05T01:27:13.927809+05:30,53.28224353081166,-41.69514695830484,52.537667553153334,0.11814777555121962,,,falling,down,down,0.00013302301833573865,8.976793358617241e-05,4.325508474956624e-05,0.0345933325025312,0.0338143,0.033035267497468795,0.0344743,0.0338143,0.0331543,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,15.0,10.0,10.0,0.0,,,,
signals_2025-09-05_01-27-25_STRONG.json,XLMUSDT,Strong Sell,65,Inconclusive,,False,35,65,,,Bullish,5.04%,0,0,2025-09-04T19:57:14.942505+00:00,2025-09-05T01:27:14.942505+05:30,36.1600106090033,-84.61538461538461,-108.50093981386453,-0.03325856443815774,,,falling,down,down,-0.0007089594527047716,-0.0006010778990826343,-0.00010788155362213728,0.35390045918167606,0.35220700000000005,0.35051354081832403,0.35350200000000004,0.35220700000000005,0.35091200000000006,10.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,15.0,10.0,10.0,10.0,,,,
signals_2025-09-05_01-27-25_STRONG.json,LINAUSDT,Strong Sell,60,Inconclusive,,False,25,60,,,Bullish,5.04%,0,0,2025-09-04T19:57:16.922737+00:00,2025-09-05T01:27:16.922737+05:30,,,0.0,,,,falling,down,down,0.0,0.0,0.0,0.000742,0.000742,0.000742,0.0007419999999999999,0.0007419999999999999,0.0007419999999999999,10.0,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,15.0,10.0,10.0,0.0,,15.0,15.0,10.0
signals_2025-09-05_01-27-25_STRONG.json,MEMEFIUSDT,Sell,50,Inconclusive,,False,35,50,,,Bullish,5.04%,0,0,2025-09-04T19:57:17.771117+00:00,2025-09-05T01:27:17.771117+05:30,,,0.0,,,,falling,down,down,0.0,0.0,0.0,0.002201,0.002201,0.002201,0.0022010000000000003,0.0022010000000000003,0.0022010000000000003,10.0,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,15.0,10.0,10.0,0.0,10.0,15.0,15.0,
signals_2025-09-05_01-27-25_STRONG.json,QTUMUSDT,Buy,50,Success,22.0,True,50,35,,,Bullish,5.04%,0,0,2025-09-04T19:57:18.788194+00:00,2025-09-05T01:27:18.788194+05:30,32.51939695827447,-73.33333333333353,-113.644589214623,-0.312212942924221,,,falling,up,up,-0.011948508220149812,-0.01226651240514681,0.0003180041849969988,2.7081485430740497,2.6867,2.6652514569259504,2.7071999999999994,2.6866999999999996,2.6662,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,10.0,10.0,15.0,0.0,0.0,0.0,,,,
signals_2025-09-05_01-27-25_STRONG.json,TIAUSDT,Buy,40,Success,27.0,True,40,25,,,Bullish,5.04%,0,0,2025-09-04T19:57:19.662831+00:00,2025-09-05T01:27:19.662831+05:30,44.03627064242891,-59.66386554621928,-38.75338753387054,-0.019414188987527527,,,falling,up,up,-0.002075514307531501,-0.0021062890036325677,3.0774696101066885e-05,1.5532436629422566,1.547635,1.5420263370577436,1.552285,1.5476349999999999,1.5429849999999998,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,0.0,,,,
signals_2025-09-05_01-27-25_STRONG.json,1000SHIBUSDT,Strong Sell,65,Inconclusive,,False,35,65,,,Bullish,5.04%,0,0,2025-09-04T19:57:20.527507+00:00,2025-09-05T01:27:20.527507+05:30,36.042203851417916,-81.33333333333327,-114.81714565415959,-0.06543091598807016,,,falling,down,down,-1.5109253609734904e-05,-1.174348369372799e-05,-3.365769916006914e-06,0.012086041644085546,0.0120476,0.012009158355914455,0.012078100000000001,0.012047600000000002,0.012017100000000003,10.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,15.0,10.0,10.0,10.0,,,,
signals_2025-09-05_01-27-25_STRONG.json,LEVERUSDT,Sell,50,Inconclusive,,False,35,50,,,Bullish,5.04%,0,0,2025-09-04T19:57:21.518323+00:00,2025-09-05T01:27:21.518323+05:30,,,0.0,,,,falling,down,down,0.0,0.0,0.0,0.0001125,0.0001125,0.0001125,0.00011250000000000001,0.00011250000000000001,0.00011250000000000001,10.0,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,15.0,10.0,10.0,0.0,10.0,15.0,15.0,
signals_2025-09-05_01-27-25_STRONG.json,FTMUSDT,Strong Sell,60,Inconclusive,,False,25,60,,,Bullish,5.04%,0,0,2025-09-04T19:57:22.640081+00:00,2025-09-05T01:27:22.640081+05:30,,,0.0,,,,falling,down,down,0.0,0.0,0.0,0.7702,0.7702,0.7702,0.7701999999999998,0.7701999999999998,0.7701999999999998,10.0,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,15.0,10.0,10.0,0.0,,15.0,15.0,10.0
signals_2025-09-05_01-27-25_STRONG.json,ETCUSDT,Sell,55,Inconclusive,,False,10,55,,,Bullish,5.04%,0,0,2025-09-04T19:57:23.528508+00:00,2025-09-05T01:27:23.528508+05:30,42.88344537092116,-62.60869565217405,-53.302655545971405,-0.04086333835356825,,,falling,down,down,-0.02418838301349524,-0.02333985519359193,-0.0008485278199033101,20.139499892334427,20.081449999999997,20.023400107665566,20.13345,20.08145,20.02945,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,10.0,10.0,10.0,,,,
signals_2025-09-05_01-27-25_STRONG.json,MERLUSDT,Sell,35,Success,61.0,True,30,35,,,Bullish,5.04%,0,0,2025-09-04T19:57:24.388880+00:00,2025-09-05T01:27:24.388880+05:30,48.04036880657311,-68.75000000000027,-10.589496248662444,0.004532774728898481,,,falling,down,down,0.00016072005432360426,0.00014616211048912962,1.4557943834474636e-05,0.16237841984778115,0.1610435,0.15970858015221887,0.16227350000000001,0.16104350000000003,0.15981350000000005,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,15.0,10.0,10.0,0.0,,,,
signals_2025-09-05_01-27-25_STRONG.json,OPUSDT,Sell,35,Inconclusive,,False,30,35,,,Bullish,5.04%,0,0,2025-09-04T19:57:25.433718+00:00,2025-09-05T01:27:25.433718+05:30,44.46865632920768,-54.54545454545523,-7.938165865873756,0.011050753698182713,,,falling,down,down,-0.0007940378432684803,-0.0008771392381359171,8.310139486743685e-05,0.6869353946977913,0.6849399999999999,0.6829446053022085,0.6869899999999999,0.6849399999999999,0.6828899999999999,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,15.0,10.0,10.0,0.0,,,,
