Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__macd,IND__macd5m__signal,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__hma_slope,IND__hma_slope_pct,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__cvd_value,SCORE__hma_slope,SCORE__hma_slope_pct,SCORE__estimated_profit_margin_pct,CONFL__flags,WOULD_BE_STRONG,HMA_GATEKEEPER__applied,HMA_GATEKEEPER__reason,HMA_GATEKEEPER__confidence,ANALYSIS__engine,ANALYSIS__confidence,CONFL_FLAG__RSI__30___CVD_falling,HMA_GATEKEEPER__before_confidence,HMA_GATEKEEPER__after_confidence,HMA_GATEKEEPER__hma_slope,HMA_GATEKEEPER__hma_slope_pct,SUPERVISOR__applied,SUPERVISOR__hist_norm,SUPERVISOR__hma_slope_pct,SUPERVISOR__cvd_support,SUPERVISOR__reason
SUIUSDT,Strong Sell,69,3.7269,3.70006632,3.838707,Bearish,2025-09-14T11:46:50.516698+00:00,2025-09-14T17:16:50.516698+05:30,Success,65,65.0,,5.04%,25.960128765949804,-0.01223853347903514,-0.006103885613351583,-0.006134647865683558,3.8074938079720915,3.766335,3.725176192027909,0.02094093654583026,-164.25316729539267,-10.0,0.0,3.0,3.768043706121283,0.010084567104125374,3.7417781249999997,-0.009510937499999983,-0.25418229468108783,,-29.52178044262524,,falling,-7456124.9,8.0,16.0,15.0,5.0,12.0,5.0,0.02094093654583026,25.960128765949804,-164.25316729539267,-0.006134647865683558,0.010084567104125374,3.7417781249999997,,-29.52178044262524,,0.0,3.0,falling,-7456124.9,-0.009510937499999983,-0.25418229468108783,5.0400000000000365,RSI<=30 & CVD_falling,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,,,Sell,69,1.0,61.0,69.0,-0.009510937499999983,-0.25418229468108783,,,,,
BNBUSDT,Strong Sell,67,932.4,925.68672,960.372,Bearish,2025-09-14T11:46:51.707936+00:00,2025-09-14T17:16:51.707936+05:30,Success,171,171.0,,5.04%,23.72463800368334,-1.7091480422652694,-1.2376859749095712,-0.4714620673556982,940.4436045462536,936.2145,931.9853954537465,0.049018006261014824,-144.5260428027844,-10.0,0.0,3.0,937.4466650655388,1.1279429730328085,933.42171875,-0.8187500000000227,-0.08771490780142326,,-42.162232737399165,,falling,-18785.380000000005,8.0,14.031614972619394,15.0,5.0,12.0,5.0,0.049018006261014824,23.72463800368334,-144.5260428027844,-0.4714620673556982,1.1279429730328085,933.42171875,,-42.162232737399165,,0.0,3.0,falling,-18785.380000000005,-0.8187500000000227,-0.08771490780142326,5.040000000000041,RSI<=30 & CVD_falling,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,,,Sell,67,1.0,59.0,67.0,-0.8187500000000227,-0.08771490780142326,,,,,
AVAXUSDT,Strong Sell,67,29.708,29.4941024,30.59924,Bearish,2025-09-14T11:46:52.926804+00:00,2025-09-14T17:16:52.926804+05:30,Success,57,57.0,,5.04%,29.026077350315674,-0.10000614801127483,-0.06763281268995489,-0.032373335321319946,30.241241419860906,29.940949999999997,29.64065858013909,0.11212677986620674,-130.38779285962892,-10.0,0.0,3.0,29.995824907035207,0.08175181244196904,29.73453125,-0.04318749999999838,-0.1452435877898643,,-32.67919992771174,,falling,-685732.0,8.0,13.503887736595424,15.0,5.0,12.0,5.0,0.11212677986620674,29.026077350315674,-130.38779285962892,-0.032373335321319946,0.08175181244196904,29.73453125,,-32.67919992771174,,0.0,3.0,falling,-685732.0,-0.04318749999999838,-0.1452435877898643,5.039999999999982,RSI<=30 & CVD_falling,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,,,Sell,67,1.0,59.0,67.0,-0.04318749999999838,-0.1452435877898643,,,,,
ENAUSDT,Sell,45,0.7406,0.73526768,0.762818,Bearish,2025-09-14T11:46:54.121376+00:00,2025-09-14T17:16:54.121376+05:30,Success,113,113.0,,5.04%,36.697774228712106,-0.0015351433858764585,-0.0006887830295596775,-0.000846360356316781,0.7518429852609453,0.74561,0.7393770147390547,0.09810590028251195,-148.64026928868904,-10.0,0.0,3.0,0.7460541044315948,0.0024393049923388836,0.7424140625,-0.0016015624999998757,-0.2157236212103506,,-19.433185783939823,,falling,-8601777.0,8.0,12.327227884745287,15.0,5.0,0.0,5.0,0.09810590028251195,36.697774228712106,-148.64026928868904,-0.000846360356316781,0.0024393049923388836,0.7424140625,,-19.433185783939823,,0.0,3.0,falling,-8601777.0,-0.0016015624999998757,-0.2157236212103506,5.0399999999999485,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 7.67}]}",False,not_in_gap_or_already_strong,45.0,Sell,45,,,,,,,,,,
ADAUSDT,Strong Sell,69,0.9043,0.89778904,0.931429,Bearish,2025-09-14T11:46:55.311533+00:00,2025-09-14T17:16:55.311533+05:30,Success,54,54.0,,5.04%,25.599395065524618,-0.0030396838449965324,-0.0019144723492807766,-0.0011252114957157559,0.9212623097083481,0.912015,0.9027676902916519,0.08285164857000255,-142.26725128772776,-10.0,0.0,3.0,0.9137194448184471,0.002272869282934086,0.9059375,-0.0018671875000000338,-0.20610555363918967,,-39.57967360147253,,falling,-37741597.0,8.0,15.881490985841836,15.0,5.0,12.0,5.0,0.08285164857000255,25.599395065524618,-142.26725128772776,-0.0011252114957157559,0.002272869282934086,0.9059375,,-39.57967360147253,,0.0,3.0,falling,-37741597.0,-0.0018671875000000338,-0.20610555363918967,5.0399999999999645,RSI<=30 & CVD_falling,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,,,Sell,69,1.0,61.0,69.0,-0.0018671875000000338,-0.20610555363918967,,,,,
UBUSDT,Sell,58,0.040772,0.04047844,0.04199516,Bearish,2025-09-14T11:46:56.512358+00:00,2025-09-14T17:16:56.512358+05:30,Success,1,1.0,,5.04%,28.88251904082854,-0.0008588244583328172,-0.0008698322467508438,1.1007788418026555e-05,0.04343458124259665,0.0419225,0.04041041875740335,0.11956409232870276,-96.24527020471504,-10.0,0.0,3.0,0.04315171695438892,0.000824295864682343,0.0408466875,-4.621875000000025e-05,-0.11315177026288914,,-35.81386080843847,,falling,-122723747.0,4.0,9.0,15.0,5.0,12.0,5.0,0.11956409232870276,28.88251904082854,-96.24527020471504,1.1007788418026555e-05,0.000824295864682343,0.0408466875,,-35.81386080843847,,0.0,3.0,falling,-122723747.0,-4.621875000000025e-05,-0.11315177026288914,5.03999999999996,RSI<=30 & CVD_falling,"{""if_confidence_needed"": 65, ""missing_points"": 7, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 36.0}, {""component"": ""confluence_bonus"", ""gap"": 18.0}, {""component"": ""momentum_score"", ""gap"": 11.0}]}",True,,,Sell,58,1.0,50.0,58.0,-4.621875000000025e-05,-0.11315177026288914,False,0.026708343180318152,-0.11315177026288914,False,conditions_not_met
LINKUSDT,Strong Sell,69,24.378,24.2024784,25.10934,Bearish,2025-09-14T11:47:00.091779+00:00,2025-09-14T17:17:00.091779+05:30,Success,63,63.0,,5.04%,28.060935770445198,-0.07243921019606958,-0.0415757547381596,-0.03086345545790998,24.822628260507877,24.580550000000002,24.338471739492128,0.08164355697397742,-147.92842573915968,-10.0,0.0,3.0,24.606555213464635,0.056872102288666446,24.428156249999997,-0.04374999999999929,-0.1790966111083365,,-36.38493994390539,,falling,-898965.1,8.0,16.0,15.0,5.0,12.0,5.0,0.08164355697397742,28.060935770445198,-147.92842573915968,-0.03086345545790998,0.056872102288666446,24.428156249999997,,-36.38493994390539,,0.0,3.0,falling,-898965.1,-0.04374999999999929,-0.1790966111083365,5.039999999999992,RSI<=30 & CVD_falling,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,,,Sell,69,1.0,61.0,69.0,-0.04374999999999929,-0.1790966111083365,,,,,
HYPEUSDT,Sell,45,53.892,53.5039776,55.50876,Bearish,2025-09-14T11:47:01.288807+00:00,2025-09-14T17:17:01.288807+05:30,Inconclusive,600,,,5.04%,32.915144033357365,-0.14699546683824138,-0.1003245963909055,-0.04667087044733588,54.675543647120364,54.23795,53.80035635287963,0.10471318279349151,-136.57249442700373,-10.0,0.0,3.0,54.33509333033053,0.1406983916497527,53.980953125,-0.0686093750000012,-0.12709922857628533,,-26.38863963654231,,falling,-147742.98,8.0,11.961007070531284,15.0,5.0,0.0,5.0,0.10471318279349151,32.915144033357365,-136.57249442700373,-0.04667087044733588,0.1406983916497527,53.980953125,,-26.38863963654231,,0.0,3.0,falling,-147742.98,-0.0686093750000012,-0.12709922857628533,5.03999999999996,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.04}]}",False,not_in_gap_or_already_strong,45.0,Sell,45,,,,,,,,,,
BIOUSDT,Sell,46,0.17871,0.17742329,0.1840713,Bearish,2025-09-14T11:47:02.484165+00:00,2025-09-14T17:17:02.484165+05:30,Success,5,5.0,,5.04%,43.01767705581051,-0.0005876632163634155,0.00032940233063204926,-0.0009170655469954647,0.1881893006063317,0.1822155,0.1762416993936683,0.20659382267593013,-126.8897900218541,-10.0,0.0,3.0,0.180252658262203,0.002514345546125994,0.17985703125,-0.001837968750000002,-1.0219054196692696,,-5.968619105267888,,falling,-68665852.0,8.0,12.753599186795405,15.0,5.0,0.0,5.0,0.20659382267593013,43.01767705581051,-126.8897900218541,-0.0009170655469954647,0.002514345546125994,0.17985703125,,-5.968619105267888,,0.0,3.0,falling,-68665852.0,-0.001837968750000002,-1.0219054196692696,5.039999999999982,,"{""if_confidence_needed"": 65, ""missing_points"": 19, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 7.25}]}",False,not_in_gap_or_already_strong,46.0,Sell,46,,,,,,,,,,
MOODENGUSDT,Sell,48,0.20564,0.20415939,0.2118092,Bearish,2025-09-14T11:47:04.867388+00:00,2025-09-14T17:17:04.867388+05:30,Success,12,12.0,,5.04%,37.818357779277534,-0.0006072310234378209,5.951732045956331e-05,-0.0006667483438973842,0.21295264774813794,0.20897549999999998,0.20499835225186203,0.08066682315717011,-161.20780070204967,-10.0,0.0,3.0,0.20798588195014206,0.0015060286582178615,0.20673234375,-0.0007718750000000052,-0.37336924933885934,,-11.420974523685734,,falling,-11626785.0,8.0,14.625269423805602,15.0,5.0,0.0,5.0,0.08066682315717011,37.818357779277534,-161.20780070204967,-0.0006667483438973842,0.0015060286582178615,0.20673234375,,-11.420974523685734,,0.0,3.0,falling,-11626785.0,-0.0007718750000000052,-0.37336924933885934,5.039999999999981,,"{""if_confidence_needed"": 65, ""missing_points"": 17, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 5.37}]}",False,not_in_gap_or_already_strong,48.0,Sell,48,,,,,,,,,,
LTCUSDT,Strong Sell,66,115.75,114.9166,119.2225,Bearish,2025-09-14T11:47:06.054014+00:00,2025-09-14T17:17:06.054014+05:30,Success,63,63.0,,5.04%,28.869314446929934,-0.26852228534507105,-0.19288811381987472,-0.07563417152519633,117.0436371973991,116.3145,115.5853628026009,0.11289864101459848,-133.75350140055744,-10.0,0.0,3.0,116.54330381610973,0.20841534286128555,115.81078125,-0.13734374999998522,-0.1185932333048528,,-38.04788645478944,,falling,-111110.79000000001,8.0,12.709628051773823,15.0,5.0,12.0,5.0,0.11289864101459848,28.869314446929934,-133.75350140055744,-0.07563417152519633,0.20841534286128555,115.81078125,,-38.04788645478944,,0.0,3.0,falling,-111110.79000000001,-0.13734374999998522,-0.1185932333048528,5.039999999999985,RSI<=30 & CVD_falling,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,,,Sell,66,1.0,58.0,66.0,-0.13734374999998522,-0.1185932333048528,,,,,
FARTCOINUSDT,Strong Sell,69,0.8943,0.88786104,0.921129,Bearish,2025-09-14T11:47:07.275434+00:00,2025-09-14T17:17:07.275434+05:30,Success,52,52.0,,5.04%,25.153263545726958,-0.0063489932653766346,-0.003707246160648152,-0.0026417471047284827,0.9312832624450932,0.9120000000000001,0.8927167375549071,0.04105276401234091,-166.35913021455062,-10.0,0.0,3.0,0.9150700942817493,0.004227038773322018,0.9010125000000001,-0.0042218749999999305,-0.4685700808812231,,-42.059740337347776,,falling,-19646113.000000004,8.0,16.0,15.0,5.0,12.0,5.0,0.04105276401234091,25.153263545726958,-166.35913021455062,-0.0026417471047284827,0.004227038773322018,0.9010125000000001,,-42.059740337347776,,0.0,3.0,falling,-19646113.000000004,-0.0042218749999999305,-0.4685700808812231,5.039999999999996,RSI<=30 & CVD_falling,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,,,Sell,69,1.0,61.0,69.0,-0.0042218749999999305,-0.4685700808812231,,,,,
UNIUSDT,Sell,60,9.53,9.461384,9.8159,Bearish,2025-09-14T11:47:08.476452+00:00,2025-09-14T17:17:08.476452+05:30,Success,62,62.0,,5.04%,28.312234584193902,-0.04190802274797534,-0.033089670356606746,-0.008818352391368592,9.708267480101357,9.6037,9.499132519898643,0.14759598333744306,-123.73756265430059,-10.0,3.0,0.0,9.646528265112249,0.027260076300065193,9.524875,-0.016656250000000483,-0.17487106130002214,,-45.6864812888339,,falling,-781814.0,8.0,11.76375146801552,15.0,0.0,12.0,5.0,0.14759598333744306,28.312234584193902,-123.73756265430059,-0.008818352391368592,0.027260076300065193,9.524875,,-45.6864812888339,,3.0,0.0,falling,-781814.0,-0.016656250000000483,-0.17487106130002214,5.040000000000034,RSI<=30 & CVD_falling,"{""if_confidence_needed"": 65, ""missing_points"": 5, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 18.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",True,,,Sell,60,1.0,52.0,60.0,-0.016656250000000483,-0.17487106130002214,False,0.6469792890012933,-0.17487106130002214,False,conditions_not_met
