Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__macd,IND__macd5m__signal,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__hma_slope,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__cvd_value,SCORE__estimated_profit_margin_pct,CONFL__flags,WOULD_BE_STRONG,HMA_GATEKEEPER__applied,HMA_GATEKEEPER__reason,HMA_GATEKEEPER__confidence,ANALYSIS__engine,ANALYSIS__confidence,HMA_GATEKEEPER__before_confidence,HMA_GATEKEEPER__after_confidence,HMA_GATEKEEPER__hma_slope
MUSDT,Buy,42,1.8069,1.81990968,1.752693,Bullish,2025-09-08T15:27:45.121183+00:00,2025-09-08T20:57:45.121183+05:30,Success,2,2.0,,5.04%,64.6593124880838,0.015316089047389347,0.011061012207756212,0.004255076839633136,1.812761256485057,1.77352,1.734278743514943,0.9253176757058094,171.71443579894378,10.0,3.0,0.0,1.7586082056907992,0.020915469808181656,1.7846140625,0.0078078125000000664,,24.743337361508246,,rising,2810087.0,8.0,8.882598626173223,15.0,5.0,0.0,5.0,0.9253176757058094,64.6593124880838,171.71443579894378,0.004255076839633136,0.020915469808181656,1.7846140625,,24.743337361508246,,3.0,0.0,rising,2810087.0,5.039999999999967,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.12}]}",False,not_in_gap_or_already_strong,42.0,Buy,42,,,
PUMPUSDT,Buy,46,0.004953,0.00498866,0.00480441,Bullish,2025-09-08T15:27:46.228435+00:00,2025-09-08T20:57:46.228435+05:30,Success,4,4.0,,5.04%,66.17112753590729,1.7313336510122422e-05,5.2228765550673546e-06,1.2090459955055068e-05,0.004969318469323724,0.0048638,0.004758281530676275,0.9226748197338787,136.818136818136,10.0,3.0,0.0,0.004880441192785712,3.154305892972763e-05,0.0049320625,3.1874999999997183e-06,,15.629764604931381,,rising,82447225.0,8.0,13.199204159868309,15.0,5.0,0.0,5.0,0.9226748197338787,66.17112753590729,136.818136818136,1.2090459955055068e-05,3.154305892972763e-05,0.0049320625,,15.629764604931381,,3.0,0.0,rising,82447225.0,5.040000000000057,,"{""if_confidence_needed"": 65, ""missing_points"": 19, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 6.8}]}",False,not_in_gap_or_already_strong,46.0,Buy,46,,,
GPSUSDT,Sell,41,0.01554,0.01542811,0.0160062,Bullish,2025-09-08T15:27:49.577179+00:00,2025-09-08T20:57:49.577179+05:30,Success,23,23.0,,5.04%,51.89361777811251,-0.00013283603669757456,-0.00019689547411478142,6.405943741720686e-05,0.015529724984589037,0.015295999999999999,0.01506227501541096,1.0219809949480363,146.15384615384528,10.0,0.0,3.0,0.01570629781502166,0.0002400415660377415,0.01529609375,1.7812500000000467e-05,,-16.427503527712823,,rising,50999204.0,20.0,4.0,7.0,5.0,0.0,5.0,1.0219809949480363,51.89361777811251,146.15384615384528,6.405943741720686e-05,0.0002400415660377415,0.01529609375,,-16.427503527712823,,0.0,3.0,rising,50999204.0,5.039999999999965,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""base_score"", ""gap"": 20.0}, {""component"": ""momentum_score"", ""gap"": 16.0}]}",False,not_in_gap_or_already_strong,41.0,Sell,41,,,
LTCUSDT,Buy,46,113.6,114.41792,110.192,Bullish,2025-09-08T15:27:51.846689+00:00,2025-09-08T20:57:51.846689+05:30,Inconclusive,300,,,5.04%,56.227087875424964,0.09380788046662758,0.04766474927412338,0.0461431311925042,113.77690142667467,113.31649999999999,112.85609857332531,0.8078834942450404,133.96593192975263,10.0,3.0,0.0,113.31295349743934,0.2718770442540075,113.46140625,0.044843749999998295,,9.103809581552829,,falling,-30790.27400000001,8.0,8.073294057093888,15.0,10.0,0.0,5.0,0.8078834942450404,56.227087875424964,133.96593192975263,0.0461431311925042,0.2718770442540075,113.46140625,,9.103809581552829,,3.0,0.0,falling,-30790.27400000001,5.040000000000005,,"{""if_confidence_needed"": 65, ""missing_points"": 19, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.93}]}",False,not_in_gap_or_already_strong,46.0,Buy,46,,,
1000BONKUSDT,Buy,59,0.022964,0.02312934,0.02227508,Bullish,2025-09-08T15:27:55.188369+00:00,2025-09-08T20:57:55.188369+05:30,Success,51,51.0,,5.04%,78.39129807700714,0.00019372359882583942,0.00014654546039669097,4.717813842914845e-05,0.02305468305695848,0.022479700000000002,0.021904716943041525,0.9211428442446875,148.1520283163595,10.0,3.0,0.0,0.022326411764036307,0.00012553638497553798,0.02284928125,6.017187500000076e-05,,44.079863101850115,,rising,361289822.0,8.0,18.01949918758771,15.0,5.0,0.0,5.0,0.9211428442446875,78.39129807700714,148.1520283163595,4.717813842914845e-05,0.00012553638497553798,0.02284928125,,44.079863101850115,,3.0,0.0,rising,361289822.0,5.040000000000006,,"{""if_confidence_needed"": 65, ""missing_points"": 6, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",True,,,Buy,59,51.0,59.0,6.017187500000076e-05
WIFUSDT,Buy,48,0.8664,0.87263808,0.840408,Bullish,2025-09-08T15:27:56.304737+00:00,2025-09-08T20:57:56.304737+05:30,Success,59,59.0,,5.04%,70.80162433000132,0.004421646383191091,0.0033385320257213304,0.0010831143574697609,0.8690336828013783,0.85488,0.8407263171986217,0.906961218562781,142.22497932175543,10.0,3.0,0.0,0.8516110809906666,0.004147650163202596,0.8632765625000001,0.0010578125000000327,,30.986719926604366,,rising,754869.5999999987,8.0,15.267342605192741,15.0,5.0,0.0,5.0,0.906961218562781,70.80162433000132,142.22497932175543,0.0010831143574697609,0.004147650163202596,0.8632765625000001,,30.986719926604366,,3.0,0.0,rising,754869.5999999987,5.0400000000000285,,"{""if_confidence_needed"": 65, ""missing_points"": 17, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",False,not_in_gap_or_already_strong,48.0,Buy,48,,,
AAVEUSDT,Buy,45,307.32,309.532704,298.1004,Bullish,2025-09-08T15:27:58.571086+00:00,2025-09-08T20:57:58.571086+05:30,Inconclusive,300,,,5.04%,64.75869324451762,0.6787782417560493,0.5432319156197521,0.13554632613629714,307.1350897952282,305.36749999999995,303.5999102047717,1.0523057457309792,207.49147864864864,10.0,3.0,0.0,304.3554533518911,0.9839882814900626,305.99375,0.23468750000000682,,17.914203960691093,,falling,-6741.399999999997,8.0,7.306047326442663,15.0,10.0,0.0,5.0,1.0523057457309792,64.75869324451762,207.49147864864864,0.13554632613629714,0.9839882814900626,305.99375,,17.914203960691093,,3.0,0.0,falling,-6741.399999999997,5.0399999999999405,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 12.69}]}",False,not_in_gap_or_already_strong,45.0,Buy,45,,,
DOTUSDT,Buy,47,4.074,4.1033328,3.95178,Bullish,2025-09-08T15:28:01.806172+00:00,2025-09-08T20:58:01.806172+05:30,Inconclusive,300,,,5.04%,67.66745423723522,0.009177541368084796,0.0064619093260572524,0.0027156320420275437,4.073312313334369,4.0413499999999996,4.00938768666563,1.0107577736698372,175.40723083035255,10.0,3.0,0.0,4.03535351820032,0.012884856863815476,4.055140624999999,0.0009375000000000355,,19.342776306845842,,rising,916011.6000000001,8.0,14.058276525499664,15.0,5.0,0.0,5.0,1.0107577736698372,67.66745423723522,175.40723083035255,0.0027156320420275437,0.012884856863815476,4.055140624999999,,19.342776306845842,,3.0,0.0,rising,916011.6000000001,5.039999999999951,,"{""if_confidence_needed"": 65, ""missing_points"": 18, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 5.94}]}",False,not_in_gap_or_already_strong,47.0,Buy,47,,,
LINEAUSDT,Buy,43,0.03142,0.03164622,0.0304774,Bullish,2025-09-08T15:28:04.051900+00:00,2025-09-08T20:58:04.051900+05:30,Success,1,1.0,,5.04%,64.73566578539405,0.0009617331818277813,0.0007307940147066116,0.00023093916712116976,0.03232689496810018,0.029505999999999998,0.02668510503189982,0.8392540349152101,129.71084007126197,10.0,3.0,0.0,0.028722093406858266,0.0008939261455617005,0.0307203125,0.00016546875000000155,,33.4107112236645,,rising,93282310.0,8.0,10.200221392367272,15.0,5.0,0.0,5.0,0.8392540349152101,64.73566578539405,129.71084007126197,0.00023093916712116976,0.0008939261455617005,0.0307203125,,33.4107112236645,,3.0,0.0,rising,93282310.0,5.039999999999936,,"{""if_confidence_needed"": 65, ""missing_points"": 22, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.8}]}",False,not_in_gap_or_already_strong,43.0,Buy,43,,,
IPUSDT,Buy,45,8.5764,8.63815008,8.319108,Bullish,2025-09-08T15:28:06.311253+00:00,2025-09-08T20:58:06.311253+05:30,Inconclusive,300,,,5.04%,58.525895793222276,-0.0023392994507602793,-0.00517650858746168,0.0028372091367014005,8.56448206816821,8.52959,8.49469793183179,1.1707828233960553,162.30949875922067,10.0,3.0,0.0,8.541183672226678,0.03771131940572249,8.5287234375,0.0036124999999991303,,-2.1485948082199875,,falling,-649672.6000000001,8.0,6.805638740672141,15.0,10.0,0.0,5.0,1.1707828233960553,58.525895793222276,162.30949875922067,0.0028372091367014005,0.03771131940572249,8.5287234375,,-2.1485948082199875,,3.0,0.0,falling,-649672.6000000001,5.039999999999957,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 13.19}]}",False,not_in_gap_or_already_strong,45.0,Buy,45,,,
PTBUSDT,Buy,44,0.05396,0.05434851,0.0523412,Bullish,2025-09-08T15:28:07.419289+00:00,2025-09-08T20:58:07.419289+05:30,Success,2,2.0,,5.04%,57.85554612884241,-1.8608184276375228e-05,-0.00015435322184120855,0.00013574503756483332,0.05390778758855262,0.053215500000000006,0.05252321241144739,1.0377100588763557,165.0251696213586,10.0,3.0,0.0,0.05358644335770434,0.0005586413777664047,0.05356796875,7.593749999999788e-05,,-1.4939933469143507,,rising,15525571.0,8.0,10.83179304508711,15.0,5.0,0.0,5.0,1.0377100588763557,57.85554612884241,165.0251696213586,0.00013574503756483332,0.0005586413777664047,0.05356796875,,-1.4939933469143507,,3.0,0.0,rising,15525571.0,5.040000000000007,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.17}]}",False,not_in_gap_or_already_strong,44.0,Buy,44,,,
TRXUSDT,Buy,61,0.33538,0.33779474,0.3253186,Bullish,2025-09-08T15:28:08.534422+00:00,2025-09-08T20:58:08.534422+05:30,Inconclusive,300,,,5.04%,77.4761807394818,0.0005841445575025528,0.0003842391094265708,0.00019990544807598198,0.33535931794979346,0.333677,0.33199468205020655,1.006146891022917,178.01214445510067,10.0,3.0,0.0,0.3332722364731362,0.00043609500097530236,0.33462765625,0.000236406250000043,,35.91901837837993,,rising,29319709.0,8.0,20.0,15.0,5.0,0.0,5.0,1.006146891022917,77.4761807394818,178.01214445510067,0.00019990544807598198,0.00043609500097530236,0.33462765625,,35.91901837837993,,3.0,0.0,rising,29319709.0,5.039999999999943,,"{""if_confidence_needed"": 65, ""missing_points"": 4, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",True,,,Buy,61,53.0,61.0,0.000236406250000043
ARBUSDT,Buy,58,0.5104,0.51407488,0.495088,Bullish,2025-09-08T15:28:09.656861+00:00,2025-09-08T20:58:09.656861+05:30,Success,59,59.0,,5.04%,69.10323989190951,0.002057949761351985,0.0013535550928023843,0.0007043946685496006,0.5110507926838802,0.503975,0.4968992073161197,0.9540127365967881,152.11543164587957,10.0,3.0,0.0,0.5029563785902255,0.0020412989463850333,0.5083921874999999,0.0008249999999998536,,24.779185841728488,,rising,7160491.699999999,8.0,17.28172280945354,15.0,5.0,0.0,5.0,0.9540127365967881,69.10323989190951,152.11543164587957,0.0007043946685496006,0.0020412989463850333,0.5083921874999999,,24.779185841728488,,3.0,0.0,rising,7160491.699999999,5.040000000000065,,"{""if_confidence_needed"": 65, ""missing_points"": 7, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",True,,,Buy,58,50.0,58.0,0.0008249999999998536
PYTHUSDT,Buy,41,0.16441,0.16559375,0.1594777,Bullish,2025-09-08T15:28:11.922819+00:00,2025-09-08T20:58:11.922819+05:30,Success,33,33.0,,5.04%,57.68303049896599,-0.0001268151271401896,-0.00022694090240635783,0.00010012577526616822,0.16454656456969996,0.16344450000000002,0.16234243543030008,0.9380414843854648,139.64794635372957,10.0,0.0,3.0,0.16390200415252879,0.0007868514258145314,0.16289328125,-0.00010593749999998625,,-5.046534639312938,,falling,-744748.0,8.0,8.05396740420275,15.0,5.0,0.0,5.0,0.9380414843854648,57.68303049896599,139.64794635372957,0.00010012577526616822,0.0007868514258145314,0.16289328125,,-5.046534639312938,,0.0,3.0,falling,-744748.0,5.040000000000043,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.95}]}",False,not_in_gap_or_already_strong,41.0,Buy,41,,,
FILUSDT,Buy,41,2.452,2.4696544,2.37844,Bullish,2025-09-08T15:28:13.037334+00:00,2025-09-08T20:58:13.037334+05:30,Inconclusive,300,,,5.04%,67.72716984561393,0.006870856121232727,0.005505893249527503,0.0013649628717052236,2.4594646554487927,2.4376,2.4157353445512078,0.8292985803898189,102.65372168284688,10.0,3.0,0.0,2.4321224094763743,0.007774975294555866,2.451578125,0.0014843750000004263,,27.648200504195803,,rising,687667.8,8.0,8.213403603206778,15.0,5.0,0.0,5.0,0.8292985803898189,67.72716984561393,102.65372168284688,0.0013649628717052236,0.007774975294555866,2.451578125,,27.648200504195803,,3.0,0.0,rising,687667.8,5.0400000000000205,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.79}]}",False,not_in_gap_or_already_strong,41.0,Buy,41,,,
