SourceFile,Coin,Signal,Confidence,Outcome,Duration(min),Did_TP_Hit,Buy_Score,Sell_Score,Num_Confluence_Buy,Num_Confluence_Sell,Regime,Estimated_Profit,DeservedStrongBuy,DeservedStrongSell,SignalTimeUTC,SignalTimeIST,rsi5m,williamsR,cci5m,cmf5m,stc5m,tsi5m,cvd5m,hma5m,alma5m,macd5m_macd,macd5m_signal,macd5m_hist,boll_upper,boll_middle,boll_lower,keltner_upper,keltner_middle,keltner_lower,marketTrend,RSI_buy_score,WilliamsR_buy_score,CCI_buy_score,CMF_buy_score,CVD_buy_score,HMA_buy_score,ALMA_buy_score,MACD_buy_score,RSI_sell_score,WilliamsR_sell_score,CCI_sell_score,CMF_sell_score,CVD_sell_score,HMA_sell_score,ALMA_sell_score,Keltner_sell_score,MACD_sell_score,Bollinger_buy_score,Keltner_buy_score,Bollinger_sell_score
signals_2025-09-05_01-52-46_STRONG.json,BIOUSDT,Buy,40,Success,1.0,True,40,35.0,,,Bullish,5.04%,0,0,2025-09-04T20:22:23.784220+00:00,2025-09-05T01:52:23.784220+05:30,63.73851186262798,-20.245398773005697,87.7548265154584,0.29655837420733927,,,falling,up,up,0.0003059280391773389,0.00032311542102655765,-1.7187381849218745e-05,0.1327793183951126,0.131738,0.1306966816048874,0.13261299999999998,0.131738,0.130863,10.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,15.0,0.0,0.0,,10.0,,,
signals_2025-09-05_01-52-46_STRONG.json,ONDOUSDT,Strong Buy,55,Success,55.0,True,55,25.0,,,Bullish,5.04%,0,0,2025-09-04T20:22:24.641297+00:00,2025-09-05T01:52:24.641297+05:30,53.94751254939071,-19.298245614035157,70.87486157253764,-0.018054086021676245,,,rising,up,up,-0.00019193922060734003,-0.0005030090696385191,0.0003110698490311791,0.9100931329647399,0.907175,0.90425686703526,0.9097249999999999,0.907175,0.904625,10.0,0.0,0.0,0.0,0.0,15.0,10.0,10.0,10.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,,0.0,,,
signals_2025-09-05_01-52-46_STRONG.json,HBARUSDT,Strong Buy,60,Success,112.0,True,60,40.0,,,Bullish,5.04%,0,0,2025-09-04T20:22:25.497615+00:00,2025-09-05T01:52:25.497615+05:30,55.477346030836976,-4.878048780488135,140.25555890936016,0.039806041557272395,,,falling,up,up,-3.51105877072766e-05,-0.0001345695223439566,9.945893463668e-05,0.21205304596799876,0.2114575,0.21086195403200123,0.21197749999999999,0.2114575,0.2109375,10.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,10.0,0.0,,,
signals_2025-09-05_01-52-46_STRONG.json,DOTUSDT,Strong Buy,60,Success,101.0,True,60,30.0,,,Bullish,5.04%,0,0,2025-09-04T20:22:26.363917+00:00,2025-09-05T01:52:26.363917+05:30,57.01938931575431,-13.333333333333433,143.32313965340455,0.07682521903944958,,,falling,up,up,0.00014800921838853398,-0.0023157693503044596,0.0024637785686929935,3.758433293172621,3.7445999999999997,3.7307667068273784,3.7565999999999997,3.7445999999999997,3.7325999999999997,10.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,,0.0,,,
signals_2025-09-05_01-52-46_STRONG.json,DOLOUSDT,Buy,50,Fail,48.0,False,50,50.0,,,Bullish,5.04%,0,0,2025-09-04T20:22:27.249967+00:00,2025-09-05T01:52:27.249967+05:30,68.40660059307703,-0.8064516129034696,133.1124932395895,0.07457152981275403,,,falling,up,up,0.00214605168739454,0.002200653486971852,-5.4601799577311955e-05,0.18000971051528972,0.17621,0.1724102894847103,0.18007,0.17621,0.17235,10.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,10.0,15.0,0.0,0.0,15.0,0.0,0.0,,10.0,,,
signals_2025-09-05_01-52-46_STRONG.json,XPLUSDT,Buy,40,Fail,128.0,False,40,25.0,,,Bullish,5.04%,0,0,2025-09-04T20:22:28.137313+00:00,2025-09-05T01:52:28.137313+05:30,54.11122104911643,-48.14814814814836,4.059451319322105,0.17526404075714896,,,falling,up,up,0.006349442017548501,0.007383686445345188,-0.001034244427796687,0.6452057028529816,0.627065,0.6089242971470183,0.641315,0.627065,0.612815,10.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,,10.0,,,
signals_2025-09-05_01-52-46_STRONG.json,QUSDT,Buy,45,Success,26.0,True,45,30.0,,,Bullish,5.04%,0,0,2025-09-04T20:22:29.275712+00:00,2025-09-05T01:52:29.275712+05:30,64.46057480742317,-48.14814814814813,55.765522560739356,0.1758355892599637,,,rising,down,down,0.00014861773208833112,0.00014854743225864642,7.029982968469834e-08,0.009620802546917155,0.009309149999999999,0.008997497453082842,0.00956465,0.009309149999999999,0.009053649999999998,10.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,,0.0,,,
signals_2025-09-05_01-52-46_STRONG.json,MITOUSDT,Sell,55,Fail,54.0,False,20,55.0,,,Bullish,5.04%,0,0,2025-09-04T20:22:30.132387+00:00,2025-09-05T01:52:30.132387+05:30,64.21655111309337,-47.24803431022161,77.59849578031405,0.043091446219300944,,,falling,down,down,0.003496215638394695,0.0037843933941619544,-0.00028817775576725924,0.2016933029700592,0.19187700000000002,0.18206069702994085,0.19965699999999997,0.191877,0.184097,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,15.0,10.0,10.0,,10.0,,,
signals_2025-09-05_01-52-46_STRONG.json,LINEAUSDT,Sell,35,Success,98.0,True,30,35.0,,,Bullish,5.04%,0,0,2025-09-04T20:22:31.032168+00:00,2025-09-05T01:52:31.032168+05:30,52.58274615334493,-42.391304347826214,76.2666666666659,0.046713356004411954,,,falling,down,down,6.775130412664185e-05,3.828802461441712e-05,2.9463279512224725e-05,0.026271093138463868,0.025804,0.025336906861536133,0.026284000000000002,0.025804,0.025324,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,15.0,10.0,10.0,,0.0,,,
signals_2025-09-05_01-52-46_STRONG.json,WLDUSDT,Strong Sell,65,Success,208.0,True,60,65.0,,,Bullish,5.04%,0,0,2025-09-04T20:22:31.890612+00:00,2025-09-05T01:52:31.890612+05:30,64.28686299379123,-3.8461538461534355,181.72377985461594,0.1792599176588363,,,falling,up,up,0.0010229250983770921,0.0001006393714322767,0.0009222857269448154,0.8717138683087057,0.866015,0.8603161316912943,0.870865,0.866015,0.861165,10.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,15.0,0.0,0.0,15.0,0.0,0.0,10.0,0.0,,,15.0
signals_2025-09-05_01-52-46_STRONG.json,NEWTUSDT,Strong Buy,60,Success,35.0,True,60,30.0,,,Bullish,5.04%,0,0,2025-09-04T20:22:32.747761+00:00,2025-09-05T01:52:32.747761+05:30,56.94430230408409,-4.999999999999445,129.31034482758,0.16292348182616603,,,falling,up,up,-0.00016463603625976875,-0.0005281330004402014,0.0003634969641804327,0.252808129002456,0.250905,0.249001870997544,0.252705,0.250905,0.24910499999999997,10.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,,0.0,,,
signals_2025-09-05_01-52-46_STRONG.json,1000SHIBUSDT,Buy,40,Success,130.0,True,40,25.0,,,Bullish,5.04%,0,0,2025-09-04T20:22:33.611258+00:00,2025-09-05T01:52:33.611258+05:30,50.403461754626676,-61.72839506172883,26.57260435037829,-0.3029026963987787,,,falling,up,up,-7.00217541275798e-06,-1.031389898958243e-05,3.31172357682445e-06,0.012082999828531829,0.01204655,0.01201010017146817,0.012079550000000001,0.012046550000000001,0.012013550000000001,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,,0.0,,,
signals_2025-09-05_01-52-46_STRONG.json,TRXUSDT,Buy,40,Inconclusive,,False,40,25.0,,,Bullish,5.04%,0,0,2025-09-04T20:22:34.494814+00:00,2025-09-05T01:52:34.494814+05:30,48.26557435236195,-29.365079365078284,3.135460361863799,-0.15812146870449575,,,falling,up,up,-0.0002214892406999791,-0.00026869015949437195,4.7200918794392845e-05,0.3347423952191054,0.33414,0.33353760478089456,0.33465999999999996,0.33414,0.33362,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,,0.0,,,
signals_2025-09-05_01-52-46_STRONG.json,CRVUSDT,Sell,50,Inconclusive,,False,40,50.0,,,Bullish,5.04%,0,0,2025-09-04T20:22:35.373821+00:00,2025-09-05T01:52:35.373821+05:30,58.32889204459577,-11.11111111111111,142.7520235467191,0.45207430663961795,,,falling,down,down,0.00032772229944821873,-0.00028743864398550267,0.0006151609434337213,0.7490236632972586,0.74505,0.7410763367027414,0.7480499999999998,0.7450499999999998,0.7420499999999998,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,0.0,15.0,0.0,0.0,15.0,10.0,10.0,,0.0,,,
signals_2025-09-05_01-52-46_STRONG.json,LDOUSDT,Strong Buy,65,Success,154.0,True,65,,,,Bullish,5.04%,0,0,2025-09-04T20:22:36.469221+00:00,2025-09-05T01:52:36.469221+05:30,50.97864459515803,-25.28735632183905,70.1565029681576,0.03978342130123538,,,rising,up,up,-0.0006289619782193778,-0.0012141792492746258,0.000585217271055248,1.1611301927972584,1.15724,1.1533498072027417,1.15999,1.1572400000000003,1.1544900000000005,10.0,0.0,0.0,0.0,10.0,15.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,
signals_2025-09-05_01-52-46_STRONG.json,XLMUSDT,Buy,50,Success,154.0,True,50,15.0,,,Bullish,5.04%,0,0,2025-09-04T20:22:37.336931+00:00,2025-09-05T01:52:37.336931+05:30,48.033812472523636,-46.15384615384615,10.443733759744946,0.043234765630841825,,,falling,up,up,-0.00041994556674951333,-0.000546182047426339,0.00012623648067682566,0.35357833615460404,0.35200299999999995,0.35042766384539586,0.35337299999999994,0.35200299999999995,0.350633,10.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,,0.0,,,
signals_2025-09-05_01-52-46_STRONG.json,TIAUSDT,Strong Buy,60,Success,101.0,True,60,30.0,,,Bullish,5.04%,0,0,2025-09-04T20:22:38.259526+00:00,2025-09-05T01:52:38.259526+05:30,56.54585047491155,-15.436241610738136,121.01260074922418,0.10093745131632799,,,falling,up,up,0.00012793406594102663,-0.001003677607203347,0.0011316116731443736,1.555912039930929,1.54895,1.5419879600690711,1.55435,1.54895,1.5435500000000002,10.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,,0.0,,,
signals_2025-09-05_01-52-46_STRONG.json,LINAUSDT,Strong Sell,60,Inconclusive,,False,25,60.0,,,Bullish,5.04%,0,0,2025-09-04T20:22:39.115156+00:00,2025-09-05T01:52:39.115156+05:30,,,0.0,,,,falling,down,down,0.0,0.0,0.0,0.000742,0.000742,0.000742,0.0007419999999999999,0.0007419999999999999,0.0007419999999999999,10.0,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,15.0,10.0,10.0,10.0,0.0,15.0,,15.0
signals_2025-09-05_01-52-46_STRONG.json,QTUMUSDT,Strong Sell,65,Inconclusive,,False,50,65.0,,,Bullish,5.04%,0,0,2025-09-04T20:22:39.970241+00:00,2025-09-05T01:52:39.970241+05:30,53.961844029743084,-12.121212121212162,161.39920220927166,-0.005400316921942207,,,falling,up,up,-0.006043336213138684,-0.009568148315278517,0.0035248121021398335,2.6973311401656113,2.6843500000000002,2.671368859834389,2.6963500000000002,2.6843500000000002,2.6723500000000002,10.0,0.0,0.0,10.0,0.0,0.0,10.0,10.0,10.0,0.0,15.0,0.0,10.0,15.0,0.0,0.0,10.0,0.0,,,15.0
signals_2025-09-05_01-52-46_STRONG.json,MEMEFIUSDT,Sell,50,Inconclusive,,False,35,50.0,,,Bullish,5.04%,0,0,2025-09-04T20:22:40.831412+00:00,2025-09-05T01:52:40.831412+05:30,,,0.0,,,,falling,down,down,0.0,0.0,0.0,0.002201,0.002201,0.002201,0.0022010000000000003,0.0022010000000000003,0.0022010000000000003,10.0,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,15.0,10.0,10.0,,0.0,15.0,10.0,15.0
signals_2025-09-05_01-52-46_STRONG.json,HEMIUSDT,Sell,45,Success,32.0,True,20,45.0,,,Bullish,5.04%,0,0,2025-09-04T20:22:41.721270+00:00,2025-09-05T01:52:41.721270+05:30,46.88765890295197,-73.41880341880346,-13.200140046633262,0.10925516069609582,,,falling,down,down,6.543037429951326e-05,9.346629344656786e-05,-2.8035919147054595e-05,0.03464330850759091,0.03390705,0.03317079149240909,0.03456705,0.03390705000000001,0.033247050000000014,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,10.0,,10.0,,,
signals_2025-09-05_01-52-46_STRONG.json,LEVERUSDT,Sell,50,Inconclusive,,False,35,50.0,,,Bullish,5.04%,0,0,2025-09-04T20:22:42.597538+00:00,2025-09-05T01:52:42.597538+05:30,,,0.0,,,,falling,down,down,0.0,0.0,0.0,0.0001125,0.0001125,0.0001125,0.00011250000000000001,0.00011250000000000001,0.00011250000000000001,10.0,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,15.0,10.0,10.0,,0.0,15.0,10.0,15.0
signals_2025-09-05_01-52-46_STRONG.json,FTMUSDT,Strong Sell,60,Inconclusive,,False,25,60.0,,,Bullish,5.04%,0,0,2025-09-04T20:22:43.664865+00:00,2025-09-05T01:52:43.664865+05:30,,,0.0,,,,falling,down,down,0.0,0.0,0.0,0.7702,0.7702,0.7702,0.7701999999999998,0.7701999999999998,0.7701999999999998,10.0,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,15.0,10.0,10.0,10.0,0.0,15.0,,15.0
signals_2025-09-05_01-52-46_STRONG.json,ETCUSDT,Strong Buy,60,Success,154.0,True,60,40.0,,,Bullish,5.04%,0,0,2025-09-04T20:22:44.522934+00:00,2025-09-05T01:52:44.522934+05:30,58.65911413633158,-3.546099290779481,146.19992124188525,0.09075392802864816,,,falling,up,up,0.0001567069603645166,-0.012360283468068852,0.012516990428433369,20.158588962060758,20.0911,20.023611037939244,20.149100000000004,20.091100000000004,20.033100000000005,10.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,10.0,0.0,,,
signals_2025-09-05_01-52-46_STRONG.json,OPUSDT,Strong Buy,60,Success,89.0,True,60,40.0,,,Bullish,5.04%,0,0,2025-09-04T20:22:45.394997+00:00,2025-09-05T01:52:45.394997+05:30,59.13013546882601,-10.606060606061039,158.0947085534228,0.14320433724720383,,,falling,up,up,0.0002844476159570286,-0.0002984714981319016,0.0005829191140889302,0.6890382951784026,0.685835,0.6826317048215973,0.6885350000000001,0.6858350000000001,0.683135,10.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,10.0,0.0,,,
signals_2025-09-05_01-52-46_STRONG.json,SEIUSDT,Strong Buy,60,Success,106.0,True,60,40.0,,,Bullish,5.04%,0,0,2025-09-04T20:22:46.251623+00:00,2025-09-05T01:52:46.251623+05:30,57.8688641929774,-11.111111111112026,145.92089664834785,0.15604933575316138,,,falling,up,up,5.00759000272577e-05,-0.00018976020972611874,0.00023983610975337644,0.2790724592124093,0.27777,0.2764675407875907,0.2787700000000001,0.2777700000000001,0.27677000000000007,10.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,10.0,0.0,,,
