Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__macd,IND__macd5m__signal,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__hma_slope,IND__hma_slope_pct,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__cvd_value,SCORE__hma_slope,SCORE__hma_slope_pct,SCORE__estimated_profit_margin_pct,CONFL__flags,WOULD_BE_STRONG,HMA_GATEKEEPER__applied,HMA_GATEKEEPER__before_confidence,HMA_GATEKEEPER__after_confidence,HMA_GATEKEEPER__hma_slope,HMA_GATEKEEPER__hma_slope_pct,SUPERVISOR__applied,SUPERVISOR__hist_norm,SUPERVISOR__hma_slope_pct,SUPERVISOR__cvd_support,SUPERVISOR__reason,ANALYSIS__engine,ANALYSIS__confidence,HMA_GATEKEEPER__reason,HMA_GATEKEEPER__confidence,SUPERVISOR__before_confidence,SUPERVISOR__after_confidence,SUPERVISOR__rule
TAOUSDT,Buy,41,358.84,361.423648,348.0748,Bullish,2025-09-11T22:47:06.110045+00:00,2025-09-12T04:17:06.110045+05:30,Success,117,117,,5.04%,60.553847228812764,0.42649958874545746,0.28676418663163067,0.1397354021138268,359.4456147464464,357.52799999999996,355.61038525355355,0.8420916538192339,107.14873867804597,10.0,3.0,0.0,357.3937422557801,0.8291568483543685,358.7890625,0.08249999999992497,0.02299401197602699,,13.778621330154131,,rising,520.496,8.0,8.04465048728458,15.0,5.0,0.0,5.0,0.8420916538192339,60.553847228812764,107.14873867804597,0.1397354021138268,0.8291568483543685,358.7890625,,13.778621330154131,,3.0,0.0,rising,520.496,0.08249999999992497,0.02299401197602699,5.039999999999966,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.96}]}",False,,,,,,,,,,Buy,41,not_in_gap_or_already_strong,41.0,,,
KAITOUSDT,Buy,43,1.2257,1.23452504,1.188929,Bullish,2025-09-11T22:47:06.966775+00:00,2025-09-12T04:17:06.966775+05:30,Success,10,10,,5.04%,72.64213794339037,0.0035850484481054767,0.002856624989584764,0.0007284234585207129,1.2275070310298406,1.21795,1.2083929689701596,0.9054606485948208,137.5548550590268,10.0,3.0,0.0,1.2147053156448984,0.002865340682738264,1.2233015624999999,0.000854687500000173,0.0698672777179726,,37.36971448096968,,rising,1603954.1,8.0,10.101251104210853,15.0,5.0,0.0,5.0,0.9054606485948208,72.64213794339037,137.5548550590268,0.0007284234585207129,0.002865340682738264,1.2233015624999999,,37.36971448096968,,3.0,0.0,rising,1603954.1,0.000854687500000173,0.0698672777179726,5.040000000000035,,"{""if_confidence_needed"": 65, ""missing_points"": 22, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.9}]}",False,,,,,,,,,,Buy,43,not_in_gap_or_already_strong,43.0,,,
WIFUSDT,Buy,47,0.9056,0.91212032,0.878432,Bullish,2025-09-11T22:47:07.833907+00:00,2025-09-12T04:17:07.833907+05:30,Success,95,95,,5.04%,70.28424971685851,0.0031968816699050606,0.00271853440247867,0.00047834726742639055,0.9075117277611053,0.899275,0.8910382722388948,0.8839510169236892,115.70361231064217,10.0,3.0,0.0,0.8954481097236519,0.002218303583305046,0.9047234375000001,0.0011390624999999543,0.12590173447340963,,39.88949343699759,,rising,6116947.2,8.0,14.17527650617092,15.0,5.0,0.0,5.0,0.8839510169236892,70.28424971685851,115.70361231064217,0.00047834726742639055,0.002218303583305046,0.9047234375000001,,39.88949343699759,,3.0,0.0,rising,6116947.2,0.0011390624999999543,0.12590173447340963,5.040000000000019,,"{""if_confidence_needed"": 65, ""missing_points"": 18, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 5.82}]}",False,,,,,,,,,,Buy,47,not_in_gap_or_already_strong,47.0,,,
FORMUSDT,Buy,40,2.6624,2.68156928,2.582528,Bullish,2025-09-11T22:47:09.563535+00:00,2025-09-12T04:17:09.563535+05:30,Success,125,125,,5.04%,49.106966524867914,0.0009026507159375363,0.0018912362896039497,-0.0009885855736664134,2.694006221178902,2.6690750000000003,2.6441437788210984,0.3661317078673795,-36.644298134548364,10.0,3.0,0.0,2.652665492502648,0.01513899653990377,2.6517625,0.002607812499999529,0.09834261175348581,,1.6621210227349499,,falling,-399882.0,6.0,4.0,15.0,10.0,0.0,5.0,0.3661317078673795,49.106966524867914,-36.644298134548364,-0.0009885855736664134,0.01513899653990377,2.6517625,,1.6621210227349499,,3.0,0.0,falling,-399882.0,0.002607812499999529,0.09834261175348581,5.039999999999959,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 34.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 16.0}]}",False,,,,,,,,,,Buy,40,not_in_gap_or_already_strong,40.0,,,
DAMUSDT,Buy,40,0.06836,0.06885219,0.0663092,Bullish,2025-09-11T22:47:11.323719+00:00,2025-09-12T04:17:11.323719+05:30,Success,22,22,,5.04%,50.056493022798335,0.00021297629072662694,0.0003065468928798504,-9.357060215322346e-05,0.06976495298461448,0.068814,0.06786304701538552,0.2612920894380229,-99.75590494651354,10.0,3.0,0.0,0.06802405387447456,0.0009632421825124323,0.0684253125,-0.00011593749999999625,-0.16943656632915816,,6.553914622288668,,falling,-2468340.0,6.0,4.0,15.0,10.0,0.0,5.0,0.2612920894380229,50.056493022798335,-99.75590494651354,-9.357060215322346e-05,0.0009632421825124323,0.0684253125,,6.553914622288668,,3.0,0.0,falling,-2468340.0,-0.00011593749999999625,-0.16943656632915816,5.040000000000024,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 34.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 16.0}]}",False,,,,,,,,,,Buy,40,not_in_gap_or_already_strong,40.0,,,
TIAUSDT,Buy,47,1.79,1.802888,1.7363,Bullish,2025-09-11T22:47:13.953157+00:00,2025-09-12T04:17:13.953157+05:30,Success,39,39,,5.04%,68.92513620871165,0.0044363825921043265,0.0034715889733009393,0.0009647936188033873,1.7928449728020905,1.77942,1.7659950271979095,0.8940417666377884,106.79953106682572,10.0,3.0,0.0,1.7756353944474328,0.004221251355948056,1.7893359375000002,0.0014343750000000988,0.08016242059074492,,32.24842044250431,,rising,1534154.0,8.0,14.485351356453606,15.0,5.0,0.0,5.0,0.8940417666377884,68.92513620871165,106.79953106682572,0.0009647936188033873,0.004221251355948056,1.7893359375000002,,32.24842044250431,,3.0,0.0,rising,1534154.0,0.0014343750000000988,0.08016242059074492,5.0400000000000045,,"{""if_confidence_needed"": 65, ""missing_points"": 18, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 5.51}]}",False,,,,,,,,,,Buy,47,not_in_gap_or_already_strong,47.0,,,
TRXUSDT,Buy,59,0.34609,0.34858185,0.3357073,Bullish,2025-09-11T22:47:15.665520+00:00,2025-09-12T04:17:15.665520+05:30,Success,120,120,,5.04%,67.97397959192631,0.00016009713762094036,7.5097907237216e-05,8.499923038372435e-05,0.3460328381840019,0.3454005,0.3447681618159981,1.0451987697756682,162.48522557483128,10.0,3.0,0.0,0.3453860953310909,0.00023270042753312538,0.34575781250000004,0.0001609375000000135,0.04654630905845793,,18.161013381894065,,rising,2611211.0,8.0,17.76655685954418,15.0,5.0,0.0,5.0,1.0451987697756682,67.97397959192631,162.48522557483128,8.499923038372435e-05,0.00023270042753312538,0.34575781250000004,,18.161013381894065,,3.0,0.0,rising,2611211.0,0.0001609375000000135,0.04654630905845793,5.040000000000037,,"{""if_confidence_needed"": 65, ""missing_points"": 6, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",True,51.0,59.0,0.0001609375000000135,0.04654630905845793,False,0.7305464049620153,0.04654630905845793,False,conditions_not_met,Buy,59,,,,,
LDOUSDT,Buy,44,1.277,1.2861944,1.23869,Bullish,2025-09-11T22:47:18.269512+00:00,2025-09-12T04:17:18.269512+05:30,Success,27,27,,5.04%,66.41987774260589,0.0027498766681373077,0.0024454537867731434,0.0003044228813641643,1.2780491316743798,1.27097,1.26389086832562,0.9258996920359006,131.793905120956,10.0,3.0,0.0,1.2663527000633443,0.00352424731759584,1.27509375,0.000421875000000016,0.03308580251452224,,24.213786517394286,,rising,938783.0,8.0,11.073109090914773,15.0,5.0,0.0,5.0,0.9258996920359006,66.41987774260589,131.793905120956,0.0003044228813641643,0.00352424731759584,1.27509375,,24.213786517394286,,3.0,0.0,rising,938783.0,0.000421875000000016,0.03308580251452224,5.039999999999965,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.93}]}",False,,,,,,,,,,Buy,44,not_in_gap_or_already_strong,44.0,,,
EIGENUSDT,Buy,47,1.4929,1.50364888,1.448113,Bullish,2025-09-11T22:47:20.009802+00:00,2025-09-12T04:17:20.009802+05:30,Success,32,32,,5.04%,73.1800887463999,0.006965064096631224,0.005602071766492753,0.0013629923301384708,1.4943853207581843,1.4756200000000002,1.456854679241816,0.9604237844552531,141.87303284042972,10.0,3.0,0.0,1.4688851210811738,0.006010850303360094,1.4877781250000002,0.001853125000000011,0.12455654299931389,,32.07431979180086,,rising,1044377.3,8.0,14.442127864178756,15.0,5.0,0.0,5.0,0.9604237844552531,73.1800887463999,141.87303284042972,0.0013629923301384708,0.006010850303360094,1.4877781250000002,,32.07431979180086,,3.0,0.0,rising,1044377.3,0.001853125000000011,0.12455654299931389,5.039999999999982,,"{""if_confidence_needed"": 65, ""missing_points"": 18, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 5.56}]}",False,,,,,,,,,,Buy,47,not_in_gap_or_already_strong,47.0,,,
TRUMPUSDT,Buy,58,8.819,8.8824968,8.55443,Bullish,2025-09-11T22:47:20.871084+00:00,2025-09-12T04:17:20.871084+05:30,Success,117,117,,5.04%,75.49391472972015,0.01506673293782157,0.01153964452611236,0.0035270884117092095,8.826367004941735,8.78425,8.742132995058265,0.9125412057205158,124.92269635125967,10.0,3.0,0.0,8.773309420554586,0.010883412992756566,8.814343749999999,0.005562499999999915,0.06310736406212789,,39.81503155856056,,rising,209805.0,8.0,16.77790220194343,15.0,5.0,0.0,5.0,0.9125412057205158,75.49391472972015,124.92269635125967,0.0035270884117092095,0.010883412992756566,8.814343749999999,,39.81503155856056,,3.0,0.0,rising,209805.0,0.005562499999999915,0.06310736406212789,5.039999999999948,,"{""if_confidence_needed"": 65, ""missing_points"": 7, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",True,50.0,58.0,0.005562499999999915,0.06310736406212789,False,0.6481585168286191,0.06310736406212789,False,conditions_not_met,Buy,58,,,,,
ATHUSDT,Buy,42,0.04955,0.04990676,0.0480635,Bullish,2025-09-11T22:47:21.734324+00:00,2025-09-12T04:17:21.734324+05:30,Success,2,2,,5.04%,78.61323580888397,0.0005485999233784469,0.0004764946068161742,7.210531656227275e-05,0.04983927438227131,0.0484585,0.047077725617728695,0.8952492217463259,139.96134756445846,10.0,3.0,0.0,0.04784998428763392,0.0003461001508163527,0.04928140625000001,9.046875000000287e-05,0.18357582886548182,,48.26033148241983,,rising,38147021.0,8.0,9.000077559667972,15.0,5.0,0.0,5.0,0.8952492217463259,78.61323580888397,139.96134756445846,7.210531656227275e-05,0.0003461001508163527,0.04928140625000001,,48.26033148241983,,3.0,0.0,rising,38147021.0,9.046875000000287e-05,0.18357582886548182,5.039999999999967,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.0}]}",False,,,,,,,,,,Buy,42,not_in_gap_or_already_strong,42.0,,,
ETCUSDT,Buy,60,21.403,21.5571016,20.76091,Bullish,2025-09-11T22:47:22.601148+00:00,2025-09-12T04:17:22.601148+05:30,Success,117,117,,5.04%,74.46481447797069,0.043605936193078065,0.02955157690147219,0.014054359291605874,21.42361624817274,21.28835,21.153083751827264,0.9237938197767843,131.1231287718425,10.0,3.0,0.0,21.263599830566008,0.034085893899051284,21.382031249999997,0.02520312499999733,0.11787058350687486,,36.676373847235524,,rising,127741.88999999998,8.0,18.89572472406039,15.0,5.0,0.0,5.0,0.9237938197767843,74.46481447797069,131.1231287718425,0.014054359291605874,0.034085893899051284,21.382031249999997,,36.676373847235524,,3.0,0.0,rising,127741.88999999998,0.02520312499999733,0.11787058350687486,5.0400000000000205,,"{""if_confidence_needed"": 65, ""missing_points"": 5, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",True,52.0,60.0,0.02520312499999733,0.11787058350687486,False,0.8246437270050324,0.11787058350687486,False,conditions_not_met,Buy,60,,,,,
CRVUSDT,Buy,47,0.82,0.825904,0.7954,Bullish,2025-09-11T22:47:23.460594+00:00,2025-09-12T04:17:23.460594+05:30,Success,15,15,,5.04%,69.33427847375185,0.0022725756993011714,0.001630416328768271,0.0006421593705329004,0.8197082308491603,0.8129500000000001,0.8061917691508398,1.0215862077925222,160.91954022988145,10.0,3.0,0.0,0.810279823979058,0.002909928129903612,0.8171249999999999,0.0011718749999999334,0.1434144102799368,,23.088877775724225,,rising,2524185.8,8.0,14.296290562784485,15.0,5.0,0.0,5.0,1.0215862077925222,69.33427847375185,160.91954022988145,0.0006421593705329004,0.002909928129903612,0.8171249999999999,,23.088877775724225,,3.0,0.0,rising,2524185.8,0.0011718749999999334,0.1434144102799368,5.040000000000018,,"{""if_confidence_needed"": 65, ""missing_points"": 18, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 5.7}]}",False,,,,,,,,,,Buy,47,not_in_gap_or_already_strong,47.0,,,
NEARUSDT,Buy,43,2.751,2.7708072,2.66847,Bullish,2025-09-11T22:47:25.212007+00:00,2025-09-12T04:17:25.212007+05:30,Success,117,117,,5.04%,70.43677096424886,0.006784415653139586,0.006500246628140615,0.0002841690249989707,2.7551817695617915,2.73985,2.7245182304382087,0.8636240407560949,114.96848245366053,10.0,3.0,0.0,2.729254217723499,0.0063610724880782685,2.7483750000000002,0.0005468750000003908,0.019898121617333543,,35.5972112860377,,rising,193094.0,8.0,10.072155145654643,15.0,5.0,0.0,5.0,0.8636240407560949,70.43677096424886,114.96848245366053,0.0002841690249989707,0.0063610724880782685,2.7483750000000002,,35.5972112860377,,3.0,0.0,rising,193094.0,0.0005468750000003908,0.019898121617333543,5.03999999999995,,"{""if_confidence_needed"": 65, ""missing_points"": 22, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.93}]}",False,,,,,,,,,,Buy,43,not_in_gap_or_already_strong,43.0,,,
1000SHIBUSDT,Buy,43,0.013225,0.01332022,0.01282825,Bullish,2025-09-11T22:47:26.096137+00:00,2025-09-12T04:17:26.096137+05:30,Success,110,110,,5.04%,73.51972292346738,3.858514852212759e-05,3.2445186292712503e-05,6.139962229415087e-06,0.013257226388669784,0.01315275,0.013048273611330215,0.8457719055946671,102.19175389454129,10.0,3.0,0.0,0.013113826718413534,2.2867980544174552e-05,0.013231093749999999,1.3921874999999612e-05,0.10522089301951784,,50.47661231257936,,rising,183981117.0,8.0,10.443904971027305,15.0,5.0,0.0,5.0,0.8457719055946671,73.51972292346738,102.19175389454129,6.139962229415087e-06,2.2867980544174552e-05,0.013231093749999999,,50.47661231257936,,3.0,0.0,rising,183981117.0,1.3921874999999612e-05,0.10522089301951784,5.040000000000002,,"{""if_confidence_needed"": 65, ""missing_points"": 22, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.56}]}",False,,,,,,,,,,Buy,43,not_in_gap_or_already_strong,43.0,,,
