SourceFile,Coin,Signal,Confidence,Outcome,Duration(min),Did_TP_Hit,Buy_Score,Sell_Score,Num_Confluence_Buy,Num_Confluence_Sell,Regime,Estimated_Profit,DeservedStrongBuy,DeservedStrongSell,SignalTimeUTC,SignalTimeIST,rsi5m,williamsR,cci5m,cmf5m,stc5m,tsi5m,cvd5m,hma5m,alma5m,macd5m_macd,macd5m_signal,macd5m_hist,boll_upper,boll_middle,boll_lower,keltner_upper,keltner_middle,keltner_lower,marketTrend,RSI_buy_score,WilliamsR_buy_score,CCI_buy_score,CMF_buy_score,CVD_buy_score,HMA_buy_score,ALMA_buy_score,MACD_buy_score,RSI_sell_score,WilliamsR_sell_score,CCI_sell_score,CMF_sell_score,CVD_sell_score,HMA_sell_score,ALMA_sell_score,MACD_sell_score,Keltner_sell_score,Bollinger_sell_score,Bollinger_buy_score,Keltner_buy_score
signals_2025-09-05_04-26-52_STRONG.json,AAVEUSDT,Buy,40,Inconclusive,,False,40,25,,,Bullish,5.04%,0,0,2025-09-04T22:56:09.486181+00:00,2025-09-05T04:26:09.486181+05:30,54.188811807869804,-53.94736842105283,25.022785649184407,0.10829474533887819,,,falling,up,up,0.22234134074352596,0.25962719392948086,-0.0372858531859549,310.2218123425888,309.316,308.41018765741114,310.221,309.316,308.41099999999994,10.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,10.0,,,,
signals_2025-09-05_04-26-52_STRONG.json,TREEUSDT,Sell,35,Fail,79.0,False,30,35,,,Bullish,5.04%,0,0,2025-09-04T22:56:10.325324+00:00,2025-09-05T04:26:10.325324+05:30,48.55494584665844,-77.65957446808525,-55.462948931659625,-0.06027817064516598,,,falling,up,up,-3.2346346873934895e-05,0.00028302290116846116,-0.00031536924804239605,0.3264300127334189,0.32348499999999997,0.32053998726658106,0.326735,0.323485,0.32023500000000005,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,10.0,,,,
signals_2025-09-05_04-26-52_STRONG.json,NEIROETHUSDT,Buy,40,Success,0.0,True,40,35,,,Bullish,5.04%,0,0,2025-09-04T22:56:11.222492+00:00,2025-09-05T04:26:11.222492+05:30,68.79272988140768,-37.95379537953784,87.17076482651929,0.09432447084432458,,,falling,up,up,0.0010154052538360742,0.001053399147532838,-3.799389369676378e-05,0.07441548477150833,0.0726425,0.07086951522849166,0.0743125,0.07264250000000001,0.07097250000000002,10.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,15.0,0.0,0.0,10.0,,,,
signals_2025-09-05_04-26-52_STRONG.json,FARTCOINUSDT,Sell,35,Inconclusive,,False,30,35,,,Bullish,5.04%,0,0,2025-09-04T22:56:12.062097+00:00,2025-09-05T04:26:12.062097+05:30,53.172059485439014,-49.0909090909092,39.17397855180575,-0.037099676454933936,,,falling,up,up,0.0005122867253006813,0.0005817070852670816,-6.942035996640027e-05,0.7533558358167032,0.75014,0.7469241641832969,0.7533399999999999,0.7501399999999999,0.7469399999999999,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,10.0,,,,
signals_2025-09-05_04-26-52_STRONG.json,BCHUSDT,Buy,50,Inconclusive,,False,50,45,,,Bullish,5.04%,0,0,2025-09-04T22:56:12.906445+00:00,2025-09-05T04:26:12.906445+05:30,69.79464692181664,-41.741741741741535,136.52752571083178,-0.08864595902921997,,,falling,up,up,1.0601721945213285,0.8328195165199228,0.22735267800140568,593.1535365013872,590.3865,587.6194634986127,592.4515000000001,590.3865000000001,588.3215,10.0,0.0,0.0,10.0,0.0,0.0,10.0,10.0,10.0,10.0,0.0,0.0,10.0,15.0,0.0,0.0,0.0,10.0,,,
signals_2025-09-05_04-26-52_STRONG.json,JELLYJELLYUSDT,Sell,45,Success,13.0,True,20,45,,,Bullish,5.04%,0,0,2025-09-04T22:56:13.748701+00:00,2025-09-05T04:26:13.748701+05:30,46.49412335673006,-37.34939759036129,-6.959126145171633,-0.2091496317778653,,,falling,down,down,-0.00019288792450989495,-0.00024841584900171126,5.552792449181631e-05,0.039591255885919295,0.0388745,0.038157744114080704,0.03959449999999999,0.03887449999999999,0.038154499999999994,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,15.0,10.0,10.0,0.0,,,,
signals_2025-09-05_04-26-52_STRONG.json,TAUSDT,Sell,35,Fail,126.0,False,30,35,,,Bullish,5.04%,0,0,2025-09-04T22:56:14.585975+00:00,2025-09-05T04:26:14.585975+05:30,45.54333023727003,-58.80758807588092,-51.66618089964145,-0.012989398847988663,,,falling,up,up,-0.00041311990381553976,-0.00027465495974196715,-0.0001384649440735726,0.14305984218150358,0.140462,0.13786415781849642,0.142747,0.140462,0.138177,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,10.0,,,,
signals_2025-09-05_04-26-52_STRONG.json,SPKUSDT,Buy,50,Success,86.0,True,50,15,,,Bullish,5.04%,0,0,2025-09-04T22:56:15.428179+00:00,2025-09-05T04:26:15.428179+05:30,53.03182559542956,-54.46428571428552,39.005014000129094,0.07730917978435703,,,falling,up,up,6.513011603955648e-05,4.526230255743218e-05,1.9867813482124305e-05,0.06024530970218132,0.059446,0.05864669029781868,0.060160999999999985,0.059445999999999985,0.058730999999999985,10.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,,,,
signals_2025-09-05_04-26-52_STRONG.json,BASUSDT,Sell,45,Success,21.0,True,30,45,,,Bullish,5.04%,0,0,2025-09-04T22:56:16.273149+00:00,2025-09-05T04:26:16.273149+05:30,60.462750067346924,-23.681592039800883,56.31733977138662,0.02609804119460103,,,falling,down,down,0.00021483671280083522,0.00021006919834175988,4.767514459075333e-06,0.023276529636298365,0.022675900000000002,0.02207527036370164,0.023074900000000002,0.022675900000000002,0.022276900000000002,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,15.0,10.0,10.0,0.0,,,,
signals_2025-09-05_04-26-52_STRONG.json,PTBUSDT,Strong Sell,80,Fail,3.0,False,60,80,,,Bullish,5.04%,0,0,2025-09-04T22:56:17.108911+00:00,2025-09-05T04:26:17.108911+05:30,75.8557577628208,-9.831460674157388,165.50638156804223,0.22922424584505507,,,falling,up,up,0.000834001410111862,0.0007261310656232358,0.00010787034448862625,0.034931389434905265,0.033009500000000004,0.03108761056509474,0.03478449999999999,0.03300949999999999,0.03123449999999999,10.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,25.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,10.0,15.0,,
