Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__macd,IND__macd5m__signal,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__hma_slope,IND__hma_slope_pct,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__cvd_value,SCORE__hma_slope,SCORE__hma_slope_pct,SCORE__estimated_profit_margin_pct,CONFL__flags,WOULD_BE_STRONG,HMA_GATEKEEPER__applied,HMA_GATEKEEPER__reason,HMA_GATEKEEPER__confidence,ANALYSIS__engine,ANALYSIS__confidence,CONFL_FLAG__RSI__30___CVD_falling,HMA_GATEKEEPER__hma_slope,HMA_GATEKEEPER__hma_slope_pct,HMA_GATEKEEPER__before_confidence,HMA_GATEKEEPER__after_confidence,SUPERVISOR__applied,SUPERVISOR__before_confidence,SUPERVISOR__after_confidence,SUPERVISOR__hist_norm,SUPERVISOR__hma_slope_pct,SUPERVISOR__cvd_support,SUPERVISOR__rule
1000BONKUSDT,Sell,40,0.025795,0.02560928,0.02656885,Bullish,2025-09-14T00:50:40.239640+00:00,2025-09-14T06:20:40.239640+05:30,Success,2,2.0,,5.04%,31.208752458325165,-6.315650695375846e-05,-4.384016693047956e-05,-1.9316340023278904e-05,0.02619090013151381,0.0259888,0.02578669986848619,0.020534700921860487,-152.2444927419604,5.0,0.0,3.0,0.02603298509595087,7.283072333371491e-05,0.0258650625,-3.4453125000000195e-05,-0.13320333171435483,,-24.04790628260801,,falling,-125683285.0,8.0,15.365337859332875,7.0,5.0,0.0,5.0,0.020534700921860487,31.208752458325165,-152.2444927419604,-1.9316340023278904e-05,7.283072333371491e-05,0.0258650625,,-24.04790628260801,,0.0,3.0,falling,-125683285.0,-3.4453125000000195e-05,-0.13320333171435483,5.040000000000046,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""trend_score"", ""gap"": 8.0}]}",False,not_in_gap_or_already_strong,40.0,Sell,40,,,,,,,,,,,,
1000SHIBUSDT,Sell,44,0.014139,0.0140372,0.01456317,Bullish,2025-09-14T00:50:43.098394+00:00,2025-09-14T06:20:43.098394+05:30,Success,11,11.0,,5.04%,32.922838468915586,-2.0195185849974928e-05,-5.70184089325372e-06,-1.449334495672121e-05,0.014353248213294494,0.01424735,0.014141451786705507,-0.011576147647971338,-167.19160104986838,5.0,0.0,3.0,0.014230651819599597,3.360198346223502e-05,0.0141839375,-1.675000000000114e-05,-0.11809132689707029,,-15.013960774326984,,falling,-139319378.0,8.0,19.35177817262614,7.0,5.0,0.0,5.0,-0.011576147647971338,32.922838468915586,-167.19160104986838,-1.449334495672121e-05,3.360198346223502e-05,0.0141839375,,-15.013960774326984,,0.0,3.0,falling,-139319378.0,-1.675000000000114e-05,-0.11809132689707029,5.03999999999997,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""trend_score"", ""gap"": 8.0}]}",False,not_in_gap_or_already_strong,44.0,Sell,44,,,,,,,,,,,,
PENGUUSDT,Buy,44,0.036169,0.03642942,0.03508393,Bullish,2025-09-14T00:50:44.075208+00:00,2025-09-14T06:20:44.075208+05:30,Inconclusive,600,,,5.04%,32.52132744510638,-6.337707856244462e-05,-3.502123145580906e-05,-2.8355847106635565e-05,0.03665782018329028,0.03643515,0.03621247981670972,-0.09763277702304231,-218.61602647101378,5.0,0.0,3.0,0.03649004810801559,0.00011959955686003416,0.03639268750000001,-4.8687499999998385e-05,-0.1337837443305015,,-15.519275630410542,,falling,-89710267.0,26.0,0.0,8.0,5.0,0.0,5.0,-0.09763277702304231,32.52132744510638,-218.61602647101378,-2.8355847106635565e-05,0.00011959955686003416,0.03639268750000001,,-15.519275630410542,,0.0,3.0,falling,-89710267.0,-4.8687499999998385e-05,-0.1337837443305015,5.040000000000061,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 20.0}, {""component"": ""base_score"", ""gap"": 14.0}]}",False,not_in_gap_or_already_strong,44.0,Buy,44,,,,,,,,,,,,
TRUMPUSDT,Buy,62,9.168,9.2340096,8.89296,Bullish,2025-09-14T00:50:45.024804+00:00,2025-09-14T06:20:45.024804+05:30,Fail,350,,350.0,5.04%,26.98966751275435,-0.01184342799179916,-0.004169523577871747,-0.007673904413927414,9.27548755067626,9.2251,9.174712449323739,-0.06660821208463535,-188.30039074755499,5.0,0.0,3.0,9.219989737595823,0.01503570143061352,9.200624999999999,-0.010546875000001066,-0.1146321581414422,,-21.37555723990644,,falling,-357642.28,32.0,0.0,8.0,5.0,12.0,5.0,-0.06660821208463535,26.98966751275435,-188.30039074755499,-0.007673904413927414,0.01503570143061352,9.200624999999999,,-21.37555723990644,,0.0,3.0,falling,-357642.28,-0.010546875000001066,-0.1146321581414422,5.039999999999941,RSI<=30 & CVD_falling,"{""if_confidence_needed"": 65, ""missing_points"": 3, ""top_missing_components"": [{""component"": ""momentum_score"", ""gap"": 20.0}, {""component"": ""confluence_bonus"", ""gap"": 18.0}, {""component"": ""base_score"", ""gap"": 8.0}]}",False,hma_not_aligned,,Buy,62,1.0,-0.010546875000001066,-0.1146321581414422,,,,,,,,,
DOTUSDT,Buy,62,4.449,4.4810328,4.31553,Bullish,2025-09-14T00:50:45.971610+00:00,2025-09-14T06:20:45.971610+05:30,Success,84,84.0,,5.04%,23.846105725230203,-0.009848636812553657,-0.005710258923454936,-0.004138377889098721,4.513778168743269,4.4824,4.451021831256731,-0.032217164635599475,-176.09894999109997,5.0,0.0,3.0,4.4851069330297495,0.009714912358684049,4.4630937500000005,-0.006015624999999858,-0.1347859878587551,,-30.5232541739766,,falling,-1304346.9000000001,32.0,0.0,8.0,5.0,12.0,5.0,-0.032217164635599475,23.846105725230203,-176.09894999109997,-0.004138377889098721,0.009714912358684049,4.4630937500000005,,-30.5232541739766,,0.0,3.0,falling,-1304346.9000000001,-0.006015624999999858,-0.1347859878587551,5.039999999999943,RSI<=30 & CVD_falling,"{""if_confidence_needed"": 65, ""missing_points"": 3, ""top_missing_components"": [{""component"": ""momentum_score"", ""gap"": 20.0}, {""component"": ""confluence_bonus"", ""gap"": 18.0}, {""component"": ""base_score"", ""gap"": 8.0}]}",False,hma_not_aligned,,Buy,62,1.0,-0.006015624999999858,-0.1347859878587551,,,,,,,,,
PUMPBTCUSDT,Strong Buy,68,0.11168,0.1124841,0.1083296,Bullish,2025-09-14T00:50:49.755066+00:00,2025-09-14T06:20:49.755066+05:30,Success,1,1.0,,5.04%,89.92246075993032,0.002986823419661805,0.0010100139184859532,0.0019768095011758516,0.10499117984548638,0.0931875,0.08138382015451363,1.2833362240450537,400.0516470931666,5.0,3.0,0.0,0.09305300037650921,0.002469802026504853,0.09586796875,0.0018781250000000083,1.9590745735916182,,51.259633291970744,,rising,83143652.0,8.0,20.0,15.0,5.0,0.0,5.0,1.2833362240450537,89.92246075993032,400.0516470931666,0.0019768095011758516,0.002469802026504853,0.09586796875,,51.259633291970744,,3.0,0.0,rising,83143652.0,0.0018781250000000083,1.9590745735916182,5.040000000000026,,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,,,Buy,68,,0.0018781250000000083,1.9590745735916182,53.0,61.0,True,61.0,68.0,1.5,1.9590745735916182,False,hist_norm>=0.6 AND (hma_slope_pct>=0.15 OR cvd_support)
AAVEUSDT,Buy,44,313.3,315.55576,303.901,Bullish,2025-09-14T00:50:51.674402+00:00,2025-09-14T06:20:51.674402+05:30,Inconclusive,600,,,5.04%,35.00250872044846,-0.13113796265798783,0.018934213182965877,-0.1500721758409537,315.4522034331162,314.40749999999997,313.36279656688373,-0.030054733665612465,-187.13922536265045,5.0,0.0,3.0,314.2902009122737,0.4342566909561853,314.435,-0.2754687499999591,-0.08760753414853915,,-7.494842338540448,,falling,-1702.1000000000017,26.0,0.0,8.0,5.0,0.0,5.0,-0.030054733665612465,35.00250872044846,-187.13922536265045,-0.1500721758409537,0.4342566909561853,314.435,,-7.494842338540448,,0.0,3.0,falling,-1702.1000000000017,-0.2754687499999591,-0.08760753414853915,5.0400000000000205,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 20.0}, {""component"": ""base_score"", ""gap"": 14.0}]}",False,not_in_gap_or_already_strong,44.0,Buy,44,,,,,,,,,,,,
PNUTUSDT,Buy,44,0.26086,0.26273819,0.2530342,Bullish,2025-09-14T00:50:53.563574+00:00,2025-09-14T06:20:53.563574+05:30,Success,56,56.0,,5.04%,39.4650833766597,-0.00015413414426684868,9.285941706927095e-06,-0.0001634200859737758,0.2637060718940791,0.2623205,0.26093492810592095,-0.027038692918482658,-186.5335957267355,5.0,0.0,3.0,0.2621933943037868,0.0008623902152243891,0.262263125,-0.0002396874999999743,-0.09139199420428408,,-4.933727780976952,,falling,-1276186.0,26.0,0.0,8.0,5.0,0.0,5.0,-0.027038692918482658,39.4650833766597,-186.5335957267355,-0.0001634200859737758,0.0008623902152243891,0.262263125,,-4.933727780976952,,0.0,3.0,falling,-1276186.0,-0.0002396874999999743,-0.09139199420428408,5.040000000000002,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 20.0}, {""component"": ""base_score"", ""gap"": 14.0}]}",False,not_in_gap_or_already_strong,44.0,Buy,44,,,,,,,,,,,,
ARBUSDT,Buy,62,0.5372,0.54106784,0.521084,Bullish,2025-09-14T00:50:54.508283+00:00,2025-09-14T06:20:54.508283+05:30,Success,84,84.0,,5.04%,25.25963407823538,-0.0008046790611893062,-0.00039862547018048916,-0.00040605359100881705,0.5437005553655457,0.540965,0.5382294446344543,-0.18816008029304734,-301.26582278480413,5.0,0.0,3.0,0.5412450900712286,0.0011235572544492794,0.5405796875,-0.0004906249999999668,-0.0907590520592705,,-22.60949271317039,,falling,-3834417.3,32.0,0.0,8.0,5.0,12.0,5.0,-0.18816008029304734,25.25963407823538,-301.26582278480413,-0.00040605359100881705,0.0011235572544492794,0.5405796875,,-22.60949271317039,,0.0,3.0,falling,-3834417.3,-0.0004906249999999668,-0.0907590520592705,5.039999999999942,RSI<=30 & CVD_falling,"{""if_confidence_needed"": 65, ""missing_points"": 3, ""top_missing_components"": [{""component"": ""momentum_score"", ""gap"": 20.0}, {""component"": ""confluence_bonus"", ""gap"": 18.0}, {""component"": ""base_score"", ""gap"": 8.0}]}",False,hma_not_aligned,,Buy,62,1.0,-0.0004906249999999668,-0.0907590520592705,,,,,,,,,
UNIUSDT,Sell,44,10.038,9.9657264,10.33914,Bullish,2025-09-14T00:50:55.454956+00:00,2025-09-14T06:20:55.454956+05:30,Success,22,22.0,,5.04%,30.853382458351078,-0.005375467378915033,0.0025868119699308904,-0.007962279348845924,10.142170231230086,10.098650000000001,10.055129768769916,-0.1968023639322297,-272.53974032278524,5.0,0.0,3.0,10.088089978156546,0.01822878927768044,10.092109375,-0.010421874999998693,-0.10326755896855006,,-7.845122176767999,,falling,-147282.0,8.0,19.483126523728096,7.0,5.0,0.0,5.0,-0.1968023639322297,30.853382458351078,-272.53974032278524,-0.007962279348845924,0.01822878927768044,10.092109375,,-7.845122176767999,,0.0,3.0,falling,-147282.0,-0.010421874999998693,-0.10326755896855006,5.040000000000058,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""trend_score"", ""gap"": 8.0}]}",False,not_in_gap_or_already_strong,44.0,Sell,44,,,,,,,,,,,,
ETHFIUSDT,Buy,40,1.5492,1.56035424,1.502724,Bullish,2025-09-14T00:50:57.374534+00:00,2025-09-14T06:20:57.374534+05:30,Success,82,82.0,,5.04%,38.509733479728965,0.002071409276633851,0.005880424189201353,-0.003809014912567502,1.6056150147117603,1.575385,1.5451549852882398,0.0669039487795303,-143.8946040755202,5.0,3.0,0.0,1.5622616173456578,0.012726089056072436,1.5962265625,-0.0025781249999998757,-0.1615137262195432,,4.656686894701487,,rising,326937.2000000002,18.0,4.0,8.0,5.0,0.0,5.0,0.0669039487795303,38.509733479728965,-143.8946040755202,-0.003809014912567502,0.012726089056072436,1.5962265625,,4.656686894701487,,3.0,0.0,rising,326937.2000000002,-0.0025781249999998757,-0.1615137262195432,5.039999999999992,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""base_score"", ""gap"": 22.0}, {""component"": ""momentum_score"", ""gap"": 16.0}]}",False,not_in_gap_or_already_strong,40.0,Buy,40,,,,,,,,,,,,
ONDOUSDT,Buy,42,1.084,1.0918048,1.05148,Bullish,2025-09-14T00:50:58.325241+00:00,2025-09-14T06:20:58.325241+05:30,Inconclusive,600,,,5.04%,40.625225973567645,0.0003063277832910938,0.0011349383586767387,-0.000828610575385645,1.0927463091867087,1.08853,1.0843136908132913,-0.03719969283563353,-169.01502281735884,5.0,0.0,3.0,1.0860625656384706,0.0018907294553495357,1.0883140624999998,-0.0010953125000001673,-0.10064305311686328,,4.300016659744676,,falling,-151443.4999999998,20.0,4.0,8.0,5.0,0.0,5.0,-0.03719969283563353,40.625225973567645,-169.01502281735884,-0.000828610575385645,0.0018907294553495357,1.0883140624999998,,4.300016659744676,,0.0,3.0,falling,-151443.4999999998,-0.0010953125000001673,-0.10064305311686328,5.039999999999964,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""base_score"", ""gap"": 20.0}, {""component"": ""momentum_score"", ""gap"": 16.0}]}",False,not_in_gap_or_already_strong,42.0,Buy,42,,,,,,,,,,,,
