Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__macd,IND__macd5m__signal,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__hma_slope,IND__hma_slope_pct,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__cvd_value,SCORE__hma_slope,SCORE__hma_slope_pct,SCORE__estimated_profit_margin_pct,CONFL__flags,WOULD_BE_STRONG,HMA_GATEKEEPER__applied,HMA_GATEKEEPER__reason,HMA_GATEKEEPER__confidence,ANALYSIS__engine,ANALYSIS__confidence,CONFL_FLAG__RSI__30___CVD_falling,HMA_GATEKEEPER__before_confidence,HMA_GATEKEEPER__after_confidence,HMA_GATEKEEPER__hma_slope,HMA_GATEKEEPER__hma_slope_pct,SUPERVISOR__applied,SUPERVISOR__hist_norm,SUPERVISOR__hma_slope_pct,SUPERVISOR__cvd_support,SUPERVISOR__reason
KAITOUSDT,Sell,45,1.235,1.226108,1.27205,Bearish,2025-09-11T11:52:47.333062+00:00,2025-09-11T17:22:47.333062+05:30,Success,36,36.0,,5.04%,37.43122774879981,-0.0012648791273717208,-0.0007916885706410654,-0.00047319055673065546,1.2480579129018208,1.2410450000000002,1.2340320870981796,0.06900933430737786,-143.88098372302025,-10.0,0.0,3.0,1.2408961495040578,0.0037213518966435818,1.2400625000000003,0.000676562500000033,0.05455874199889383,,-10.580644993863203,,falling,-606435.3,8.0,12.051733261715622,15.0,5.0,0.0,5.0,0.06900933430737786,37.43122774879981,-143.88098372302025,-0.00047319055673065546,0.0037213518966435818,1.2400625000000003,,-10.580644993863203,,0.0,3.0,falling,-606435.3,0.000676562500000033,0.05455874199889383,5.039999999999943,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 7.95}]}",False,not_in_gap_or_already_strong,45.0,Sell,45,,,,,,,,,,
WIFUSDT,Strong Sell,67,0.886,0.8796208,0.91258,Bearish,2025-09-11T11:52:48.191636+00:00,2025-09-11T17:22:48.191636+05:30,Success,38,38.0,,5.04%,20.351682329333684,-0.0018965816836024052,-0.0011667574670722613,-0.0007298242165301439,0.8974563898137453,0.89186,0.8862636101862547,-0.02355180706025815,-176.7312882220397,-10.0,0.0,3.0,0.8928281468922519,0.0017293981339467606,0.888653125,-0.0009906250000000227,-0.11147487946998698,,-38.676485817320334,,falling,-4247594.6,8.0,14.128252628993916,15.0,5.0,12.0,5.0,-0.02355180706025815,20.351682329333684,-176.7312882220397,-0.0007298242165301439,0.0017293981339467606,0.888653125,,-38.676485817320334,,0.0,3.0,falling,-4247594.6,-0.0009906250000000227,-0.11147487946998698,5.040000000000023,RSI<=30 & CVD_falling,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,,,Sell,67,1.0,59.0,67.0,-0.0009906250000000227,-0.11147487946998698,,,,,
1000BONKUSDT,Sell,42,0.023171,0.02300417,0.02386613,Bearish,2025-09-11T11:52:49.053114+00:00,2025-09-11T17:22:49.053114+05:30,Success,38,38.0,,5.04%,33.127553058029335,-4.943273081138219e-05,-3.623247818770691e-05,-1.3200252623675284e-05,0.023462108128113498,0.0232931,0.023124091871886503,0.13877476970218897,-127.06384375513049,-10.0,0.0,3.0,0.0233178920408326,5.9459953523639605e-05,0.023195046874999996,-1.1265624999999557e-05,-0.048569097793640735,,-24.83329776687028,,falling,-136060627.0,8.0,9.328057695878515,15.0,5.0,0.0,5.0,0.13877476970218897,33.127553058029335,-127.06384375513049,-1.3200252623675284e-05,5.9459953523639605e-05,0.023195046874999996,,-24.83329776687028,,0.0,3.0,falling,-136060627.0,-1.1265624999999557e-05,-0.048569097793640735,5.039999999999953,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 10.67}]}",False,not_in_gap_or_already_strong,42.0,Sell,42,,,,,,,,,,
WUSDT,Strong Sell,69,0.09116,0.09050365,0.0938948,Bearish,2025-09-11T11:52:51.678920+00:00,2025-09-11T17:22:51.678920+05:30,Success,38,38.0,,5.04%,28.584860388617614,-0.00019771415334945974,-7.562399969583886e-05,-0.00012209015365362088,0.09288921392166537,0.0921575,0.09142578607833464,-0.18161884752015614,-265.72434929783947,-10.0,0.0,3.0,0.09220849220060126,0.00041064260769053674,0.0922009375,-0.00012062499999998533,-0.13082838772651886,,-17.892059255501273,,falling,-11301327.2,8.0,16.13555688769416,15.0,5.0,12.0,5.0,-0.18161884752015614,28.584860388617614,-265.72434929783947,-0.00012209015365362088,0.00041064260769053674,0.0922009375,,-17.892059255501273,,0.0,3.0,falling,-11301327.2,-0.00012062499999998533,-0.13082838772651886,5.039999999999992,RSI<=30 & CVD_falling,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,,,Sell,69,1.0,61.0,69.0,-0.00012062499999998533,-0.13082838772651886,,,,,
PYTHUSDT,Sell,45,0.1718,0.17056304,0.176954,Bearish,2025-09-11T11:52:52.577872+00:00,2025-09-11T17:22:52.577872+05:30,Success,11,11.0,,5.04%,39.497895043729685,-8.204495804123302e-05,2.7343029656706706e-05,-0.00010938798769793973,0.17404157212148916,0.172872,0.17170242787851084,0.04171274250489836,-182.9033500192601,-10.0,0.0,3.0,0.17276711745359227,0.0007918730084277886,0.1736328125,-1.9062499999999982e-05,-0.010978627671541046,,-2.776741164596874,,falling,-11807364.0,8.0,12.3153190938569,15.0,5.0,0.0,5.0,0.04171274250489836,39.497895043729685,-182.9033500192601,-0.00010938798769793973,0.0007918730084277886,0.1736328125,,-2.776741164596874,,0.0,3.0,falling,-11807364.0,-1.9062499999999982e-05,-0.010978627671541046,5.0400000000000365,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 7.68}]}",False,not_in_gap_or_already_strong,45.0,Sell,45,,,,,,,,,,
TAUSDT,Sell,64,0.11514,0.11431099,0.1185942,Bearish,2025-09-11T11:52:53.470678+00:00,2025-09-11T17:22:53.470678+05:30,Success,1,1.0,,5.04%,28.792490618164763,-0.0014269820148579831,-0.0012423192415691633,-0.00018466277328881985,0.12279879310266043,0.11981000000000001,0.1168212068973396,-0.28125180291722185,-335.9305923961099,-10.0,0.0,3.0,0.12212668597907457,0.00219494498513679,0.11909015625,-7.76562500000022e-05,-0.06520795038423018,,-23.27261934350638,,falling,-32462976.0,8.0,11.019142433611144,15.0,5.0,12.0,5.0,-0.28125180291722185,28.792490618164763,-335.9305923961099,-0.00018466277328881985,0.00219494498513679,0.11909015625,,-23.27261934350638,,0.0,3.0,falling,-32462976.0,-7.76562500000022e-05,-0.06520795038423018,5.0400000000000365,RSI<=30 & CVD_falling,"{""if_confidence_needed"": 65, ""missing_points"": 1, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 18.0}, {""component"": ""momentum_score"", ""gap"": 8.98}]}",True,,,Sell,64,1.0,56.0,64.0,-7.76562500000022e-05,-0.06520795038423018,False,0.1682618694675954,-0.06520795038423018,False,conditions_not_met
TAOUSDT,Sell,42,355.89,353.327592,366.5667,Bearish,2025-09-11T11:52:54.335675+00:00,2025-09-11T17:22:54.335675+05:30,Success,38,38.0,,5.04%,33.11421160177822,-0.6329560438622934,-0.17765203980355843,-0.455304004058735,362.06673920571893,359.0725,356.07826079428105,-0.03143716673028145,-198.44348483739913,-10.0,3.0,0.0,358.21221450736107,1.0660289357380808,357.593125,-0.25718749999998636,-0.07192182455968256,,-14.484899007154775,,rising,1017.5959999999993,8.0,14.25046856710692,15.0,0.0,0.0,5.0,-0.03143716673028145,33.11421160177822,-198.44348483739913,-0.455304004058735,1.0660289357380808,357.593125,,-14.484899007154775,,3.0,0.0,rising,1017.5959999999993,-0.25718749999998636,-0.07192182455968256,5.04000000000001,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,not_in_gap_or_already_strong,42.0,Sell,42,,,,,,,,,,
LDOUSDT,Sell,45,1.2577,1.24864456,1.295431,Bearish,2025-09-11T11:52:56.916664+00:00,2025-09-11T17:22:56.916664+05:30,Success,38,38.0,,5.04%,36.31324108265874,-0.0007848788518396432,-0.0003926911724694247,-0.0003921876793702185,1.2660103751779417,1.26197,1.2579296248220584,-0.02841627472022674,-209.6344086021537,-10.0,0.0,3.0,1.263153571287572,0.0032131548201376745,1.263584375,-0.0006421875000000021,-0.05082268447645233,,-8.395036770218427,,rising,59118.0,8.0,11.929365322173286,15.0,5.0,0.0,5.0,-0.02841627472022674,36.31324108265874,-209.6344086021537,-0.0003921876793702185,0.0032131548201376745,1.263584375,,-8.395036770218427,,0.0,3.0,rising,59118.0,-0.0006421875000000021,-0.05082268447645233,5.040000000000014,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.07}]}",False,not_in_gap_or_already_strong,45.0,Sell,45,,,,,,,,,,
BBUSDT,Sell,44,0.15611,0.15498601,0.1607933,Bearish,2025-09-11T11:52:58.665101+00:00,2025-09-11T17:22:58.665101+05:30,Success,11,11.0,,5.04%,37.806265049156174,-0.00040405223264181056,-0.00033871449026385474,-6.533774237795582e-05,0.1583012007956277,0.1571935,0.15608579920437232,0.010923886541926326,-164.261744966445,-10.0,0.0,3.0,0.15810798231949355,0.0009573294198137388,0.15730625,-0.00019062500000002758,-0.1211808176725512,,-14.613879483382766,,rising,1696060.0,8.0,10.63800023755254,15.0,5.0,0.0,5.0,0.010923886541926326,37.806265049156174,-164.261744966445,-6.533774237795582e-05,0.0009573294198137388,0.15730625,,-14.613879483382766,,0.0,3.0,rising,1696060.0,-0.00019062500000002758,-0.1211808176725512,5.039999999999957,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.36}]}",False,not_in_gap_or_already_strong,44.0,Sell,44,,,,,,,,,,
DAMUSDT,Sell,43,0.0606,0.06016368,0.062418,Bearish,2025-09-11T11:53:02.155136+00:00,2025-09-11T17:23:02.155136+05:30,Success,2,2.0,,5.04%,39.502409450189745,0.0001546747566095047,0.0003961106650541747,-0.00024143590844467,0.06353132837437193,0.062127999999999996,0.060724671625628064,-0.044419976074331256,-212.47028707258997,-10.0,0.0,3.0,0.0614708785422413,0.0010899089319853356,0.06292875,-0.0001610937499999937,-0.2559938819696779,,5.975246681998387,,falling,-1289946.0,8.0,10.316464185789462,15.0,5.0,0.0,5.0,-0.044419976074331256,39.502409450189745,-212.47028707258997,-0.00024143590844467,0.0010899089319853356,0.06292875,,5.975246681998387,,0.0,3.0,falling,-1289946.0,-0.0001610937499999937,-0.2559938819696779,5.039999999999965,,"{""if_confidence_needed"": 65, ""missing_points"": 22, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.68}]}",False,not_in_gap_or_already_strong,43.0,Sell,43,,,,,,,,,,
NEARUSDT,Sell,42,2.711,2.6914808,2.79233,Bearish,2025-09-11T11:53:03.009888+00:00,2025-09-11T17:23:03.009888+05:30,Success,37,37.0,,5.04%,34.349404900704215,-0.003995982886074501,-0.0028531547281370104,-0.0011428281579374902,2.73140902904466,2.7203,2.7091909709553397,0.08142156426936883,-171.3147410358623,-10.0,0.0,3.0,2.723591166432163,0.00570221623672555,2.71584375,-0.0017812500000000675,-0.06558735199696476,,-24.64672215649898,,falling,-503594.0,8.0,8.81003782596817,15.0,5.0,0.0,5.0,0.08142156426936883,34.349404900704215,-171.3147410358623,-0.0011428281579374902,0.00570221623672555,2.71584375,,-24.64672215649898,,0.0,3.0,falling,-503594.0,-0.0017812500000000675,-0.06558735199696476,5.039999999999989,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.19}]}",False,not_in_gap_or_already_strong,42.0,Sell,42,,,,,,,,,,
FILUSDT,Sell,63,2.5,2.482,2.575,Bearish,2025-09-11T11:53:03.873757+00:00,2025-09-11T17:23:03.873757+05:30,Success,37,37.0,,5.04%,26.211269115326587,-0.0040894183169695175,-0.0027243947405591624,-0.0013650235764103551,2.522571249205573,2.5116500000000004,2.5007287507944276,-0.03336389366775546,-210.55602596668876,-10.0,0.0,3.0,2.51513878888428,0.005370374232372465,2.507796875,-0.0025156250000004654,-0.10031215147759787,,-28.85980476860222,,falling,-322329.0000000001,8.0,10.100238906325886,15.0,5.0,12.0,5.0,-0.03336389366775546,26.211269115326587,-210.55602596668876,-0.0013650235764103551,0.005370374232372465,2.507796875,,-28.85980476860222,,0.0,3.0,falling,-322329.0000000001,-0.0025156250000004654,-0.10031215147759787,5.039999999999942,RSI<=30 & CVD_falling,"{""if_confidence_needed"": 65, ""missing_points"": 2, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 18.0}, {""component"": ""momentum_score"", ""gap"": 9.9}]}",True,,,Sell,63,1.0,55.0,63.0,-0.0025156250000004654,-0.10031215147759787,False,0.5083532421938238,-0.10031215147759787,False,conditions_not_met
XLMUSDT,Sell,44,0.39013,0.38732106,0.4018339,Bearish,2025-09-11T11:53:04.753651+00:00,2025-09-11T17:23:04.753651+05:30,Success,37,37.0,,5.04%,33.74195963984812,-0.0004750756244429333,2.8856076903256396e-05,-0.0005039317013461897,0.39600969084528737,0.39279949999999997,0.38958930915471257,0.08421475098297462,-143.042705819257,-10.0,3.0,0.0,0.3915450029377708,0.0008777999850844153,0.39057515624999994,-0.0006535937500000144,-0.16734135275661546,,-12.780097979299084,,falling,-10941900.0,8.0,16.0,15.0,0.0,0.0,5.0,0.08421475098297462,33.74195963984812,-143.042705819257,-0.0005039317013461897,0.0008777999850844153,0.39057515624999994,,-12.780097979299084,,3.0,0.0,falling,-10941900.0,-0.0006535937500000144,-0.16734135275661546,5.0399999999999725,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,not_in_gap_or_already_strong,44.0,Sell,44,,,,,,,,,,
EIGENUSDT,Sell,47,1.4858,1.47510224,1.530374,Bearish,2025-09-11T11:53:05.633290+00:00,2025-09-11T17:23:05.633290+05:30,Success,7,7.0,,5.04%,40.64103843160215,-0.0006747344831614654,0.0005799662228307044,-0.0012547007059921698,1.5032853367565437,1.49432,1.4853546632434564,0.024836588331081065,-159.6650632460334,-10.0,0.0,3.0,1.491067902009143,0.0064799654543720745,1.4910953125000002,-0.0014078124999998831,-0.09441465533410581,,-2.793023939290064,,rising,419702.3,8.0,13.647064425859671,15.0,5.0,0.0,5.0,0.024836588331081065,40.64103843160215,-159.6650632460334,-0.0012547007059921698,0.0064799654543720745,1.4910953125000002,,-2.793023939290064,,0.0,3.0,rising,419702.3,-0.0014078124999998831,-0.09441465533410581,5.040000000000001,,"{""if_confidence_needed"": 65, ""missing_points"": 18, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 6.35}]}",False,not_in_gap_or_already_strong,47.0,Sell,47,,,,,,,,,,
SEIUSDT,Sell,59,0.324,0.3216672,0.33372,Bearish,2025-09-11T11:53:07.416387+00:00,2025-09-11T17:23:07.416387+05:30,Success,37,37.0,,5.04%,31.539713076248205,-0.0005817817073425213,-0.00024259746323898991,-0.0003391842441035314,0.3290296874809279,0.32647,0.32391031251907204,0.017519224826511918,-167.54540128880873,-10.0,0.0,3.0,0.3263733393103215,0.0009391859493040086,0.3251703125,-0.0005687499999999512,-0.17490834130189892,,-16.40181796961779,,falling,-6110937.0,8.0,17.66752943282135,15.0,5.0,0.0,5.0,0.017519224826511918,31.539713076248205,-167.54540128880873,-0.0003391842441035314,0.0009391859493040086,0.3251703125,,-16.40181796961779,,0.0,3.0,falling,-6110937.0,-0.0005687499999999512,-0.17490834130189892,5.040000000000051,,"{""if_confidence_needed"": 65, ""missing_points"": 6, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",True,,,Sell,59,,51.0,59.0,-0.0005687499999999512,-0.17490834130189892,False,0.7222941194017791,-0.17490834130189892,False,conditions_not_met
TRUMPUSDT,Sell,42,8.798,8.7346544,9.06194,Bearish,2025-09-11T11:53:08.288969+00:00,2025-09-11T17:23:08.288969+05:30,Success,37,37.0,,5.04%,33.333238319652835,-0.00726462729277344,-0.004792141460597123,-0.0024724858321763174,8.836396431190433,8.8173,8.798203568809566,-0.005330022335995433,-251.25098762178615,-10.0,0.0,3.0,8.823984744756903,0.011327318193777056,8.816859375,-0.003953125000000668,-0.04483597652934856,,-23.42475181493614,,rising,29259.720000000023,8.0,9.238632742287695,15.0,5.0,0.0,5.0,-0.005330022335995433,33.333238319652835,-251.25098762178615,-0.0024724858321763174,0.011327318193777056,8.816859375,,-23.42475181493614,,0.0,3.0,rising,29259.720000000023,-0.003953125000000668,-0.04483597652934856,5.039999999999992,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 10.76}]}",False,not_in_gap_or_already_strong,42.0,Sell,42,,,,,,,,,,
1000SHIBUSDT,Sell,42,0.013081,0.01298682,0.01347343,Bearish,2025-09-11T11:53:09.153695+00:00,2025-09-11T17:23:09.153695+05:30,Success,37,37.0,,5.04%,33.20638570428386,-9.605999217286373e-06,-5.42557628263212e-06,-4.1804229346542535e-06,0.013148215423108475,0.013116449999999998,0.013084684576891522,-0.057996660062395906,-196.78134335549325,-10.0,0.0,3.0,0.01312301331883374,1.9145362551831907e-05,0.01310865625,-7.874999999997467e-06,-0.06007480743876755,,-16.119774805894874,,falling,-25280606.0,8.0,9.240441394623895,15.0,5.0,0.0,5.0,-0.057996660062395906,33.20638570428386,-196.78134335549325,-4.1804229346542535e-06,1.9145362551831907e-05,0.01310865625,,-16.119774805894874,,0.0,3.0,falling,-25280606.0,-7.874999999997467e-06,-0.06007480743876755,5.040000000000019,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 10.76}]}",False,not_in_gap_or_already_strong,42.0,Sell,42,,,,,,,,,,
OPUSDT,Sell,45,0.7784,0.77279552,0.801752,Bearish,2025-09-11T11:53:10.019341+00:00,2025-09-11T17:23:10.019341+05:30,Success,37,37.0,,5.04%,30.849261192774776,-0.0012676959296671342,-0.0010249684629757192,-0.000242727466691415,0.7845816416600025,0.78179,0.7789983583399974,-0.10716961789373973,-250.9647853352582,-10.0,0.0,3.0,0.7836786127224042,0.0018210104269637708,0.7814625,-0.00044218750000002416,-0.05658460898635881,,-22.963807943794666,,rising,113556.70000000024,8.0,12.19902572458464,15.0,5.0,0.0,5.0,-0.10716961789373973,30.849261192774776,-250.9647853352582,-0.000242727466691415,0.0018210104269637708,0.7814625,,-22.963807943794666,,0.0,3.0,rising,113556.70000000024,-0.00044218750000002416,-0.05658460898635881,5.0400000000000205,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 7.8}]}",False,not_in_gap_or_already_strong,45.0,Sell,45,,,,,,,,,,
BSWUSDT,Sell,44,0.02113,0.02097786,0.0217639,Bearish,2025-09-11T11:53:10.879224+00:00,2025-09-11T17:23:10.879224+05:30,Success,2,2.0,,5.04%,31.48297077815485,-0.0002765429423680771,-0.00016188399740050313,-0.00011465894496757396,0.02289988472673253,0.0219825,0.021065115273267467,0.03536396717854363,-187.7243241463337,-10.0,0.0,3.0,0.022144369923865252,0.0003811574012475079,0.021822812499999997,-0.0002375000000000016,-1.0883106840605519,,-21.650629907181486,,falling,-49778730.0,8.0,11.219628085969816,15.0,5.0,0.0,5.0,0.03536396717854363,31.48297077815485,-187.7243241463337,-0.00011465894496757396,0.0003811574012475079,0.021822812499999997,,-21.650629907181486,,0.0,3.0,falling,-49778730.0,-0.0002375000000000016,-1.0883106840605519,5.0400000000000205,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.78}]}",False,not_in_gap_or_already_strong,44.0,Sell,44,,,,,,,,,,
