Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,would_be_strong_if,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__estimated_profit_margin_pct
TAKEUSDT,Buy,47,0.15965,0.1622044,0.15648218,Bullish,2025-09-07T04:13:46.817837+00:00,2025-09-07T09:43:46.817837+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 18, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 5.52}]}",Success,11,11.0,,11.20%,60.25233667572835,0.0004018107118830216,0.15990630799255148,0.1568665,0.1538266920074485,0.9578414174218349,142.00050390526417,5.0,3.0,0.0,0.1571735408251255,0.0017598989431032482,0.15763125000000003,,7.36646524579619,,rising,0.001779999999999976,0.9578414174218349,60.25233667572835,142.00050390526417,0.0004018107118830216,0.0017598989431032482,0.15763125000000003,,7.36646524579619,,3.0,0.0,rising,11.200000000000054
XPLUSDT,Buy,42,0.6992,0.70575056,0.69264944,Bullish,2025-09-07T04:13:49.458970+00:00,2025-09-07T09:43:49.458970+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 10.8}]}",Success,9,9.0,,6.56%,66.06493340575715,2.965815064989198e-05,0.6994925791286374,0.69461,0.6897274208713625,0.9700384652323097,159.54148266466456,5.0,3.0,0.0,0.6903288372210918,0.00363920126922354,0.6962890625,,20.44512835034987,,rising,0.006300000000000083,0.9700384652323097,66.06493340575715,159.54148266466456,2.965815064989198e-05,0.00363920126922354,0.6962890625,,20.44512835034987,,3.0,0.0,rising,6.558057207124808
FILUSDT,Buy,40,2.357,2.3739704,2.338144,Bullish,2025-09-07T04:13:56.553511+00:00,2025-09-07T09:43:56.553511+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 34.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 16.0}]}",Success,96,96.0,,5.04%,50.17870915072476,-0.001428370605927046,2.369617557319949,2.3615000000000004,2.3533824426800516,0.22282302282353575,-63.265306122455264,5.0,3.0,0.0,2.351121624021617,0.003912229206785919,2.355203125,,10.717893234945159,,falling,-0.009999999999999787,0.22282302282353575,50.17870915072476,-63.265306122455264,-0.001428370605927046,0.003912229206785919,2.355203125,,10.717893234945159,,3.0,0.0,falling,5.039999999999982
EIGENUSDT,Buy,42,1.4152,1.43393077,1.39646923,Bullish,2025-09-07T04:13:59.183509+00:00,2025-09-07T09:43:59.183509+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.0}]}",Success,3,3.0,,9.26%,68.33233494025072,-0.0016880865626612979,1.4223369186638344,1.401735,1.3811330813361655,0.826789951453336,114.67370803470381,5.0,3.0,0.0,1.3681634081565546,0.010405980866364429,1.4135875,,41.839027508817125,,rising,0.043199999999999905,0.826789951453336,68.33233494025072,114.67370803470381,-0.0016880865626612979,0.010405980866364429,1.4135875,,41.839027508817125,,3.0,0.0,rising,9.264793592156002
CRVUSDT,Buy,40,0.767,0.7725224,0.760864,Bullish,2025-09-07T04:14:02.759580+00:00,2025-09-07T09:44:02.759580+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 13.29}]}",Success,98,98.0,,5.04%,59.530010470230316,0.0002355651604038372,0.7679761325732332,0.76465,0.7613238674267669,0.8532631289130618,158.68794326240416,5.0,3.0,0.0,0.7631622911702922,0.002088635970250626,0.7664843749999999,,18.275356784686398,,rising,0.0050000000000000044,0.8532631289130618,59.530010470230316,158.68794326240416,0.0002355651604038372,0.002088635970250626,0.7664843749999999,,18.275356784686398,,3.0,0.0,rising,5.040000000000035
ARIAUSDT,Buy,50,0.11818,0.12007088,0.11628535,Bullish,2025-09-07T04:14:03.640141+00:00,2025-09-07T09:44:03.640141+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 15, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",Success,36,36.0,,11.20%,64.27664422173197,0.0003402658439914763,0.11780878741919115,0.1156365,0.11346421258080885,1.0854427866058034,180.56754387725738,5.0,3.0,0.0,0.11636131758288934,0.0010525828504304384,0.11644593750000001,,8.113290954305038,,rising,0.0038499999999999923,1.0854427866058034,64.27664422173197,180.56754387725738,0.0003402658439914763,0.0010525828504304384,0.11644593750000001,,8.113290954305038,,3.0,0.0,rising,11.199999999999985
JELLYJELLYUSDT,Sell,43,0.0381,0.03763891,0.03856109,Bullish,2025-09-07T04:14:05.398102+00:00,2025-09-07T09:44:05.398102+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 22, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""trend_score"", ""gap"": 8.0}]}",Success,15,15.0,,8.47%,37.14252728491329,-9.432834405255987e-05,0.03933833479682015,0.0386885,0.038038665203179854,0.047192607352113884,-151.58839027151808,5.0,0.0,3.0,0.038492755096530135,0.000256159511673157,0.03824468749999999,,-8.195385109599584,,falling,-0.000449999999999999,0.047192607352113884,37.14252728491329,-151.58839027151808,-9.432834405255987e-05,0.000256159511673157,0.03824468749999999,,-8.195385109599584,,0.0,3.0,falling,8.471416921474539
DOTUSDT,Buy,54,3.845,3.872684,3.81424,Bullish,2025-09-07T04:14:06.278777+00:00,2025-09-07T09:44:06.278777+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 11, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""base_score"", ""gap"": 20.0}, {""component"": ""momentum_score"", ""gap"": 16.0}]}",Inconclusive,274,,,5.04%,42.02361827537944,-0.0015884450026476746,3.860030109889267,3.8527500000000003,3.8454698901107336,-0.03227218530218658,-136.3189943036781,5.0,3.0,0.0,3.8437578470148077,0.004440930434559264,3.8501093749999997,,8.573411117064442,,falling,-0.004999999999999893,-0.03227218530218658,42.02361827537944,-136.3189943036781,-0.0015884450026476746,0.004440930434559264,3.8501093749999997,,8.573411117064442,,3.0,0.0,falling,5.039999999999967
OMNIUSDT,Buy,49,3.317,3.34088317,3.290464,Bullish,2025-09-07T04:14:10.736235+00:00,2025-09-07T09:44:10.736235+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 16, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 20.0}, {""component"": ""base_score"", ""gap"": 14.0}]}",Success,47,47.0,,5.04%,33.52622541787139,-0.0032626555222894553,3.3629787958172197,3.34285,3.32272120418278,-0.14211491424354095,-267.6543209876529,5.0,3.0,0.0,3.3390153475760704,0.01326842789728321,3.33734375,,-13.129448030291313,,falling,-0.03699999999999992,-0.14211491424354095,33.52622541787139,-267.6543209876529,-0.0032626555222894553,0.01326842789728321,3.33734375,,-13.129448030291313,,3.0,0.0,falling,5.040162541627001
UNIUSDT,Buy,40,9.406,9.4737232,9.330752,Bullish,2025-09-07T04:14:11.614620+00:00,2025-09-07T09:44:11.614620+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 34.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 16.0}]}",Inconclusive,274,,,5.04%,50.23926371220517,-0.002370727241096388,9.426871522159008,9.41165,9.396428477840992,0.3144075230789042,-13.72131535368026,5.0,3.0,0.0,9.389945914382489,0.01227855027265088,9.4103125,,8.649220992666383,,falling,-0.0019999999999988916,0.3144075230789042,50.23926371220517,-13.72131535368026,-0.002370727241096388,0.01227855027265088,9.4103125,,8.649220992666383,,3.0,0.0,falling,5.039999999999973
