Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__macd,IND__macd5m__signal,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__hma_slope,IND__hma_slope_pct,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__cvd_value,SCORE__hma_slope,SCORE__hma_slope_pct,SCORE__estimated_profit_margin_pct,CONFL__flags,CONFL_FLAG__RSI__30___CVD_falling,WOULD_BE_STRONG,HMA_GATEKEEPER__applied,HMA_GATEKEEPER__before_confidence,HMA_GATEKEEPER__after_confidence,HMA_GATEKEEPER__hma_slope,HMA_GATEKEEPER__hma_slope_pct,SUPERVISOR__applied,SUPERVISOR__hist_norm,SUPERVISOR__hma_slope_pct,SUPERVISOR__cvd_support,SUPERVISOR__reason,ANALYSIS__engine,ANALYSIS__confidence,HMA_GATEKEEPER__reason,HMA_GATEKEEPER__confidence
ADAUSDT,Sell,64,0.9223,0.91565944,0.949969,Bearish,2025-09-13T17:08:01.603853+00:00,2025-09-13T22:38:01.603853+05:30,Success,6,6.0,,5.04%,20.9334568673101,-0.004432662812363097,-0.003241656306932913,-0.0011910065054301843,0.9446615498656709,0.93376,0.9228584501343292,-0.025613336691132884,-154.74250728287086,-10.0,0.0,3.0,0.9374197156420386,0.004336407921648043,0.9264359375000002,-0.001973437499999897,-0.21301391927058064,,-39.32722182104553,,falling,-53177201.0,8.0,10.59166680044738,15.0,5.0,12.0,5.0,-0.025613336691132884,20.9334568673101,-154.74250728287086,-0.0011910065054301843,0.004336407921648043,0.9264359375000002,,-39.32722182104553,,0.0,3.0,falling,-53177201.0,-0.001973437499999897,-0.21301391927058064,5.040000000000013,RSI<=30 & CVD_falling,1.0,"{""if_confidence_needed"": 65, ""missing_points"": 1, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 18.0}, {""component"": ""momentum_score"", ""gap"": 9.41}]}",True,56.0,64.0,-0.001973437499999897,-0.21301391927058064,False,0.5493055667039483,-0.21301391927058064,False,conditions_not_met,Sell,64,,
LINKUSDT,Buy,54,24.588,24.7650336,23.85036,Bearish,2025-09-13T17:08:08.080536+00:00,2025-09-13T22:38:08.080536+05:30,Success,40,40.0,,5.04%,27.415053575625635,-0.09373139762293903,-0.0801869070524409,-0.013544490570498127,24.957638066876957,24.7805,24.603361933123043,-0.04336146767852284,-163.0633138473925,-10.0,0.0,3.0,24.924342517824673,0.10339491547442484,24.690109374999995,-0.03193750000000506,-0.12935341644271298,,-33.557475829542135,,falling,-1237941.78,32.0,0.0,0.0,5.0,12.0,5.0,-0.04336146767852284,27.415053575625635,-163.0633138473925,-0.013544490570498127,0.10339491547442484,24.690109374999995,,-33.557475829542135,,0.0,3.0,falling,-1237941.78,-0.03193750000000506,-0.12935341644271298,5.040000000000041,RSI<=30 & CVD_falling,1.0,"{""if_confidence_needed"": 65, ""missing_points"": 11, ""top_missing_components"": [{""component"": ""momentum_score"", ""gap"": 20.0}, {""component"": ""confluence_bonus"", ""gap"": 18.0}, {""component"": ""trend_score"", ""gap"": 15.0}]}",False,,,-0.03193750000000506,-0.12935341644271298,,,,,,Buy,54,hma_not_aligned,
HYPEUSDT,Sell,42,55.135,54.738028,56.78905,Bearish,2025-09-13T17:08:12.065063+00:00,2025-09-13T22:38:12.065063+05:30,Success,6,6.0,,5.04%,35.10582242581526,-0.20837146417407837,-0.15842215406747753,-0.049949310106600836,56.06320972073003,55.55395,55.04469027926997,0.0886676454605191,-139.4505506243239,-10.0,0.0,3.0,55.75012140301441,0.2604506109308739,55.312046875,-0.0694218750000033,-0.12550950276146924,,-24.468443721327134,,falling,-183993.27,8.0,8.602728472295997,15.0,5.0,0.0,5.0,0.0886676454605191,35.10582242581526,-139.4505506243239,-0.049949310106600836,0.2604506109308739,55.312046875,,-24.468443721327134,,0.0,3.0,falling,-183993.27,-0.0694218750000033,-0.12550950276146924,5.039999999999976,,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.4}]}",False,,,,,,,,,,Sell,42,not_in_gap_or_already_strong,42.0
FARTCOINUSDT,Buy,54,0.9193,0.92591896,0.891721,Bearish,2025-09-13T17:08:14.919484+00:00,2025-09-13T22:38:14.919484+05:30,Success,26,26.0,,5.04%,27.223014853106633,-0.005336599616734161,-0.004399156887117889,-0.000937442729616272,0.9415719716436886,0.9309449999999998,0.920318028356311,-0.047898328444098026,-155.2317344667075,-10.0,0.0,3.0,0.9358842968982565,0.006057316423455126,0.9241515625000001,-0.001973437499999897,-0.2135404602532279,,-31.708574070754008,,falling,-6445093.300000001,32.0,0.0,0.0,5.0,12.0,5.0,-0.047898328444098026,27.223014853106633,-155.2317344667075,-0.000937442729616272,0.006057316423455126,0.9241515625000001,,-31.708574070754008,,0.0,3.0,falling,-6445093.300000001,-0.001973437499999897,-0.2135404602532279,5.039999999999963,RSI<=30 & CVD_falling,1.0,"{""if_confidence_needed"": 65, ""missing_points"": 11, ""top_missing_components"": [{""component"": ""momentum_score"", ""gap"": 20.0}, {""component"": ""confluence_bonus"", ""gap"": 18.0}, {""component"": ""trend_score"", ""gap"": 15.0}]}",False,,,-0.001973437499999897,-0.2135404602532279,,,,,,Buy,54,hma_not_aligned,
WIFUSDT,Sell,40,0.9641,0.95715848,0.993023,Bearish,2025-09-13T17:08:15.875685+00:00,2025-09-13T22:38:15.875685+05:30,Success,6,6.0,,5.04%,37.50715058477808,-0.001725341244777523,-0.0009481062752438275,-0.0007772349695336954,0.9778667919787909,0.9711000000000001,0.9643332080212093,-0.017231800677502837,-136.8539131935428,-10.0,0.0,3.0,0.972784004152546,0.006753071930906554,0.9716515625,-0.0018703125000000265,-0.19248798357178853,,-9.68353382881127,,falling,-1807207.400000001,8.0,6.762245013774725,15.0,5.0,0.0,5.0,-0.017231800677502837,37.50715058477808,-136.8539131935428,-0.0007772349695336954,0.006753071930906554,0.9716515625,,-9.68353382881127,,0.0,3.0,falling,-1807207.400000001,-0.0018703125000000265,-0.19248798357178853,5.040000000000025,,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 13.24}]}",False,,,,,,,,,,Sell,40,not_in_gap_or_already_strong,40.0
PENGUUSDT,Buy,41,0.036471,0.03673359,0.03537687,Bearish,2025-09-13T17:08:18.876037+00:00,2025-09-13T22:38:18.876037+05:30,Success,43,43.0,,5.04%,31.412254664499983,-0.00011615651534779836,-4.956644905999335e-05,-6.659006628780501e-05,0.03741263287128783,0.03698555,0.03655846712871217,-0.10240065171475701,-197.81251567864192,-10.0,3.0,0.0,0.0370066819979441,0.00027553478069887563,0.0368198125,-8.253124999999667e-05,-0.2241490230293722,,-15.794784758765845,,falling,-297175703.0,26.0,0.0,0.0,10.0,0.0,5.0,-0.10240065171475701,31.412254664499983,-197.81251567864192,-6.659006628780501e-05,0.00027553478069887563,0.0368198125,,-15.794784758765845,,3.0,0.0,falling,-297175703.0,-8.253124999999667e-05,-0.2241490230293722,5.040000000000042,,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 20.0}, {""component"": ""trend_score"", ""gap"": 15.0}]}",False,,,,,,,,,,Buy,41,not_in_gap_or_already_strong,41.0
1000BONKUSDT,Buy,54,0.025984,0.02617108,0.02520448,Bearish,2025-09-13T17:08:19.836232+00:00,2025-09-13T22:38:19.836232+05:30,Success,178,178.0,,5.04%,29.140392975536727,-0.0001743404926556856,-0.00013759240287725626,-3.674808977842934e-05,0.026716634431461276,0.026375350000000002,0.02603406556853873,-0.0733487436335189,-175.31157270029325,-10.0,0.0,3.0,0.026554471495547335,0.00020217899969534985,0.026199609375000002,-6.370312499999822e-05,-0.24314532361228466,,-26.38969796917107,,falling,-500914544.0,32.0,0.0,0.0,5.0,12.0,5.0,-0.0733487436335189,29.140392975536727,-175.31157270029325,-3.674808977842934e-05,0.00020217899969534985,0.026199609375000002,,-26.38969796917107,,0.0,3.0,falling,-500914544.0,-6.370312499999822e-05,-0.24314532361228466,5.040000000000022,RSI<=30 & CVD_falling,1.0,"{""if_confidence_needed"": 65, ""missing_points"": 11, ""top_missing_components"": [{""component"": ""momentum_score"", ""gap"": 20.0}, {""component"": ""confluence_bonus"", ""gap"": 18.0}, {""component"": ""trend_score"", ""gap"": 15.0}]}",False,,,-6.370312499999822e-05,-0.24314532361228466,,,,,,Buy,54,hma_not_aligned,
1000SHIBUSDT,Sell,63,0.014186,0.01408386,0.01461158,Bearish,2025-09-13T17:08:20.796218+00:00,2025-09-13T22:38:20.796218+05:30,Success,6,6.0,,5.04%,24.982410907706793,-7.057410828294891e-05,-4.965669069057754e-05,-2.091741759237137e-05,0.014542626031013623,0.01438085,0.014219073968986378,-0.1022214748969578,-181.94095423696925,-10.0,0.0,3.0,0.014441120160195975,8.99162426039513e-05,0.014314671875,-3.793749999999978e-05,-0.2650252854643221,,-29.825936635784732,,falling,-1406060279.0,8.0,9.583173936972898,15.0,5.0,12.0,5.0,-0.1022214748969578,24.982410907706793,-181.94095423696925,-2.091741759237137e-05,8.99162426039513e-05,0.014314671875,,-29.825936635784732,,0.0,3.0,falling,-1406060279.0,-3.793749999999978e-05,-0.2650252854643221,5.040000000000014,RSI<=30 & CVD_falling,1.0,"{""if_confidence_needed"": 65, ""missing_points"": 2, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 18.0}, {""component"": ""momentum_score"", ""gap"": 10.42}]}",True,55.0,63.0,-3.793749999999978e-05,-0.2650252854643221,False,0.4652644947477414,-0.2650252854643221,False,conditions_not_met,Sell,63,,
TRUMPUSDT,Sell,62,9.147,9.0811416,9.42141,Bearish,2025-09-13T17:08:23.729648+00:00,2025-09-13T22:38:23.729648+05:30,Success,1,1.0,,5.04%,28.78788937448698,-0.035182571019323206,-0.02647970951146708,-0.008702861507856124,9.322127408726164,9.23185,9.141572591273835,0.030059617365778463,-134.60755221970265,-10.0,0.0,3.0,9.258664970208711,0.04315185648456079,9.165109375,-0.014609374999999147,-0.1594020802397587,,-29.552109335996008,,falling,-1444863.35,8.0,8.84031727031901,15.0,5.0,12.0,5.0,0.030059617365778463,28.78788937448698,-134.60755221970265,-0.008702861507856124,0.04315185648456079,9.165109375,,-29.552109335996008,,0.0,3.0,falling,-1444863.35,-0.014609374999999147,-0.1594020802397587,5.039999999999982,RSI<=30 & CVD_falling,1.0,"{""if_confidence_needed"": 65, ""missing_points"": 3, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 18.0}, {""component"": ""momentum_score"", ""gap"": 11.16}]}",True,54.0,62.0,-0.014609374999999147,-0.1594020802397587,False,0.4033597725265842,-0.1594020802397587,False,conditions_not_met,Sell,62,,
DOTUSDT,Sell,62,4.449,4.4169672,4.58247,Bearish,2025-09-13T17:08:24.869357+00:00,2025-09-13T22:38:24.869357+05:30,Success,6,6.0,,5.04%,23.245989459149982,-0.020890679097235854,-0.016140908894261535,-0.004749770202974318,4.546282056670504,4.49885,4.4514179433294965,-0.025488493428541027,-148.70011591323558,-10.0,0.0,3.0,4.519230950059357,0.02269228094577298,4.4700625,-0.010203125000000313,-0.22825463849779087,,-37.29218986676916,,falling,-3167843.8,8.0,9.023491694986177,15.0,5.0,12.0,5.0,-0.025488493428541027,23.245989459149982,-148.70011591323558,-0.004749770202974318,0.02269228094577298,4.4700625,,-37.29218986676916,,0.0,3.0,falling,-3167843.8,-0.010203125000000313,-0.22825463849779087,5.039999999999943,RSI<=30 & CVD_falling,1.0,"{""if_confidence_needed"": 65, ""missing_points"": 3, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 18.0}, {""component"": ""momentum_score"", ""gap"": 10.98}]}",True,54.0,62.0,-0.010203125000000313,-0.22825463849779087,False,0.41862430791551475,-0.22825463849779087,False,conditions_not_met,Sell,62,,
AAVEUSDT,Buy,54,310.69,312.926968,301.3693,Bearish,2025-09-13T17:08:26.782072+00:00,2025-09-13T22:38:26.782072+05:30,Success,80,80.0,,5.04%,22.34602754104101,-1.3065218294364627,-1.1236295930276001,-0.18289223640886254,315.7895091533015,313.4435,311.09749084669846,-0.08684766769238914,-173.81429056466538,-10.0,0.0,3.0,315.2967090163002,1.1800682543102647,312.05031249999996,-0.3917187500000523,-0.12553063858894625,,-40.27498555193884,,falling,-74362.3,32.0,0.0,0.0,5.0,12.0,5.0,-0.08684766769238914,22.34602754104101,-173.81429056466538,-0.18289223640886254,1.1800682543102647,312.05031249999996,,-40.27498555193884,,0.0,3.0,falling,-74362.3,-0.3917187500000523,-0.12553063858894625,5.039999999999978,RSI<=30 & CVD_falling,1.0,"{""if_confidence_needed"": 65, ""missing_points"": 11, ""top_missing_components"": [{""component"": ""momentum_score"", ""gap"": 20.0}, {""component"": ""confluence_bonus"", ""gap"": 18.0}, {""component"": ""trend_score"", ""gap"": 15.0}]}",False,,,-0.3917187500000523,-0.12553063858894625,,,,,,Buy,54,hma_not_aligned,
