Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__macd,IND__macd5m__signal,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__hma_slope,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__cvd_value,SCORE__estimated_profit_margin_pct,CONFL__flags,WOULD_BE_STRONG,HMA_GATEKEEPER__applied,HMA_GATEKEEPER__before_confidence,HMA_GATEKEEPER__after_confidence,HMA_GATEKEEPER__hma_slope,ANALYSIS__engine,ANALYSIS__confidence,HMA_GATEKEEPER__reason,HMA_GATEKEEPER__confidence
WIFUSDT,Buy,48,0.8369,0.84292568,0.811793,Bullish,2025-09-07T23:22:23.634395+00:00,2025-09-08T04:52:23.634395+05:30,Success,220,220.0,,5.04%,70.03148733982151,0.0031548115223654083,0.0025871120687128123,0.000567699453652596,0.8391429356024064,0.8302299999999999,0.8213170643975934,0.8741752604046181,114.92856729712608,10.0,3.0,0.0,0.8277223473632425,0.002224651840130201,0.8370640625000001,0.0010500000000001064,,36.119344859330646,,rising,6035869.600000001,8.0,15.124458057609992,15.0,5.0,0.0,5.0,0.8741752604046181,70.03148733982151,114.92856729712608,0.000567699453652596,0.002224651840130201,0.8370640625000001,,36.119344859330646,,3.0,0.0,rising,6035869.600000001,5.040000000000028,,"{""if_confidence_needed"": 65, ""missing_points"": 17, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",False,,,,Buy,48,not_in_gap_or_already_strong,48.0
IPUSDT,Buy,49,8.8052,8.86859744,8.541044,Bullish,2025-09-07T23:22:25.961873+00:00,2025-09-08T04:52:25.961873+05:30,Success,19,19.0,,5.04%,75.45398763051341,0.08872374297802033,0.05185943279202426,0.03686431018599606,8.825742252062845,8.538125,8.250507747937156,0.9642889084095041,184.4853453611122,10.0,3.0,0.0,8.493431632821839,0.07320045576378839,8.6890109375,0.04937656250000089,,39.472379948485155,,rising,1418796.9,8.0,16.0,15.0,5.0,0.0,5.0,0.9642889084095041,75.45398763051341,184.4853453611122,0.03686431018599606,0.07320045576378839,8.6890109375,,39.472379948485155,,3.0,0.0,rising,1418796.9,5.039999999999941,,"{""if_confidence_needed"": 65, ""missing_points"": 16, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",False,,,,Buy,49,not_in_gap_or_already_strong,49.0
AAVEUSDT,Buy,49,303.55,305.73556,294.4435,Bullish,2025-09-07T23:22:28.479708+00:00,2025-09-08T04:52:28.479708+05:30,Inconclusive,300,,,5.04%,77.8553707789925,0.6935245143330349,0.5574673317656464,0.1360571825673884,303.6164008903247,301.9195,300.22259910967534,0.980434658646447,168.1946635120823,10.0,3.0,0.0,301.1714594773312,0.4430308530683815,303.015,0.24421875000001592,,39.85009664331697,,rising,12943.4,8.0,16.37053042469102,15.0,5.0,0.0,5.0,0.980434658646447,77.8553707789925,168.1946635120823,0.1360571825673884,0.4430308530683815,303.015,,39.85009664331697,,3.0,0.0,rising,12943.4,5.040000000000021,,"{""if_confidence_needed"": 65, ""missing_points"": 16, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",False,,,,Buy,49,not_in_gap_or_already_strong,49.0
PENGUUSDT,Buy,49,0.030702,0.03092305,0.02978094,Bullish,2025-09-07T23:22:29.600347+00:00,2025-09-08T04:52:29.600347+05:30,Success,4,4.0,,5.04%,89.74482247293032,0.00037857014691246305,0.00023323290133404645,0.0001453372455784166,0.030740741879473808,0.029585300000000002,0.028429858120526195,0.9832350375375647,164.71603855026152,10.0,3.0,0.0,0.029387590648979833,0.0001824962221743482,0.030251046875000003,0.00023095312500000242,,65.90571721170606,,rising,527132218.0,8.0,16.0,15.0,5.0,0.0,5.0,0.9832350375375647,89.74482247293032,164.71603855026152,0.0001453372455784166,0.0001824962221743482,0.030251046875000003,,65.90571721170606,,3.0,0.0,rising,527132218.0,5.0400000000000045,,"{""if_confidence_needed"": 65, ""missing_points"": 16, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",False,,,,Buy,49,not_in_gap_or_already_strong,49.0
TRUMPUSDT,Buy,46,8.502,8.5632144,8.24694,Bullish,2025-09-07T23:22:33.264055+00:00,2025-09-08T04:52:33.264055+05:30,Success,260,260.0,,5.04%,62.6025076680881,0.005194404137995434,0.0039043767854263674,0.0012900273525690668,8.504517878140136,8.48615,8.467782121859864,0.9314597439909531,149.9618611746764,10.0,3.0,0.0,8.481184431780108,0.00854320627100887,8.496765625,0.0018593750000004405,,16.187242322540285,,rising,124424.01000000002,8.0,12.624009005462238,15.0,5.0,0.0,5.0,0.9314597439909531,62.6025076680881,149.9618611746764,0.0012900273525690668,0.00854320627100887,8.496765625,,16.187242322540285,,3.0,0.0,rising,124424.01000000002,5.040000000000064,,"{""if_confidence_needed"": 65, ""missing_points"": 19, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 7.38}]}",False,,,,Buy,46,not_in_gap_or_already_strong,46.0
FILUSDT,Buy,41,2.401,2.4182872,2.32897,Bullish,2025-09-07T23:22:34.564211+00:00,2025-09-08T04:52:34.564211+05:30,Success,220,220.0,,5.04%,62.48404032667739,0.0044077999903064935,0.003812073689850797,0.0005957263004556963,2.407242980813839,2.3922499999999998,2.3772570191861604,0.7918032147391028,82.9128826101587,10.0,3.0,0.0,2.3884844263872913,0.004887874605194792,2.404890625,0.0015937499999996163,,26.414167157779005,,rising,1126756.1,4.0,11.925081424090038,15.0,5.0,0.0,5.0,0.7918032147391028,62.48404032667739,82.9128826101587,0.0005957263004556963,0.004887874605194792,2.404890625,,26.414167157779005,,3.0,0.0,rising,1126756.1,5.04000000000005,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 36.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.07}]}",False,,,,Buy,41,not_in_gap_or_already_strong,41.0
1000BONKUSDT,Buy,46,0.020878,0.02102832,0.02025166,Bullish,2025-09-07T23:22:35.800333+00:00,2025-09-08T04:52:35.800333+05:30,Success,4,4.0,,5.04%,74.09449441082396,0.0001033730423660624,9.250823451539846e-05,1.0864807850663937e-05,0.02098749006948435,0.02069905,0.02041060993051565,0.8102030871090713,100.41531238714255,10.0,3.0,0.0,0.020591377966412125,6.470972033436377e-05,0.020933203124999997,1.695312500000004e-05,,49.151194736898645,,rising,256954245.0,8.0,13.029616989048579,15.0,5.0,0.0,5.0,0.8102030871090713,74.09449441082396,100.41531238714255,1.0864807850663937e-05,6.470972033436377e-05,0.020933203124999997,,49.151194736898645,,3.0,0.0,rising,256954245.0,5.039999999999982,,"{""if_confidence_needed"": 65, ""missing_points"": 19, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 6.97}]}",False,,,,Buy,46,not_in_gap_or_already_strong,46.0
EIGENUSDT,Buy,42,1.412,1.4221664,1.36964,Bullish,2025-09-07T23:22:38.308833+00:00,2025-09-08T04:52:38.308833+05:30,Success,6,6.0,,5.04%,61.109071394339125,0.0021043745260478364,0.001007217505542555,0.0010971570205052814,1.412436580829461,1.40436,1.396283419170539,0.9729724224470979,177.54916369235266,10.0,3.0,0.0,1.4033462418534208,0.0049182346369661635,1.4074578125000001,0.0014953124999999012,,11.130524773713708,,rising,1374031.7,8.0,9.353906520484681,15.0,5.0,0.0,5.0,0.9729724224470979,61.109071394339125,177.54916369235266,0.0010971570205052814,0.0049182346369661635,1.4074578125000001,,11.130524773713708,,3.0,0.0,rising,1374031.7,5.039999999999955,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 10.65}]}",False,,,,Buy,42,not_in_gap_or_already_strong,42.0
ARBUSDT,Buy,46,0.4978,0.50138416,0.482866,Bullish,2025-09-07T23:22:39.583833+00:00,2025-09-08T04:52:39.583833+05:30,Success,252,252.0,,5.04%,74.97152001962952,0.0016138559715095369,0.0011716650761465907,0.0004421908953629462,0.4981516924120621,0.49363999999999997,0.48912830758793785,0.9610243363308847,164.07568088696382,10.0,3.0,0.0,0.49245154470720637,0.0011257215452571071,0.496475,0.0007593750000000066,,37.19205555561614,,rising,8451385.3,8.0,13.42735930872396,15.0,5.0,0.0,5.0,0.9610243363308847,74.97152001962952,164.07568088696382,0.0004421908953629462,0.0011257215452571071,0.496475,,37.19205555561614,,3.0,0.0,rising,8451385.3,5.039999999999925,,"{""if_confidence_needed"": 65, ""missing_points"": 19, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 6.57}]}",False,,,,Buy,46,not_in_gap_or_already_strong,46.0
TIAUSDT,Buy,47,1.6518,1.66369296,1.602246,Bullish,2025-09-07T23:22:40.834001+00:00,2025-09-08T04:52:40.834001+05:30,Success,211,211.0,,5.04%,63.9433587684685,0.0035116480652888082,0.002688161728009783,0.000823486337279025,1.6549046803805982,1.6435199999999999,1.6321353196194015,0.8636465725515993,116.91638680788874,10.0,3.0,0.0,1.6411838667262915,0.004178037596506847,1.6515984375,0.0017265625000000284,,23.935435453434035,,rising,972343.0,8.0,13.730372007954287,15.0,5.0,0.0,5.0,0.8636465725515993,63.9433587684685,116.91638680788874,0.000823486337279025,0.004178037596506847,1.6515984375,,23.935435453434035,,3.0,0.0,rising,972343.0,5.03999999999998,,"{""if_confidence_needed"": 65, ""missing_points"": 18, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 6.27}]}",False,,,,Buy,47,not_in_gap_or_already_strong,47.0
BTRUSDT,Buy,44,0.06732,0.0678047,0.0653004,Bullish,2025-09-07T23:22:45.610646+00:00,2025-09-08T04:52:45.610646+05:30,Fail,7,,7.0,5.04%,35.56579629330412,-0.0008149490504699014,0.0005642498793379368,-0.0013791989298078382,0.0817383233908606,0.074724,0.0677096766091394,-0.02777720582765911,-223.84781367625635,10.0,0.0,3.0,0.07131984168019395,0.002884040844138343,0.07268078124999999,-0.001614062500000013,,-8.09922966344508,,falling,-59757246.0,26.0,0.0,8.0,5.0,0.0,5.0,-0.02777720582765911,35.56579629330412,-223.84781367625635,-0.0013791989298078382,0.002884040844138343,0.07268078124999999,,-8.09922966344508,,0.0,3.0,falling,-59757246.0,5.040000000000025,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 20.0}, {""component"": ""base_score"", ""gap"": 14.0}]}",False,,,,Buy,44,not_in_gap_or_already_strong,44.0
SEIUSDT,Buy,45,0.2973,0.29944056,0.288381,Bullish,2025-09-07T23:22:48.951304+00:00,2025-09-08T04:52:48.951304+05:30,Success,253,253.0,,5.04%,64.55794509588026,0.0006599532380115458,0.0003804227056661779,0.00027953053234536793,0.29760223519465856,0.29528499999999996,0.29296776480534137,0.9347853866203943,142.99378287900558,10.0,3.0,0.0,0.2951105977050178,0.0007905648709400835,0.29658125,0.0004562500000000469,,21.25173424248835,,rising,2899616.0,8.0,12.485999091145148,15.0,5.0,0.0,5.0,0.9347853866203943,64.55794509588026,142.99378287900558,0.00027953053234536793,0.0007905648709400835,0.29658125,,21.25173424248835,,3.0,0.0,rising,2899616.0,5.040000000000032,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 7.51}]}",False,,,,Buy,45,not_in_gap_or_already_strong,45.0
CRVUSDT,Buy,48,0.771,0.7765512,0.74787,Bullish,2025-09-07T23:22:51.116480+00:00,2025-09-08T04:52:51.116480+05:30,Success,235,235.0,,5.04%,70.97451458593574,0.0016752973973492846,0.0010665506205584103,0.0006087467767908743,0.7711329587896794,0.7652,0.7592670412103206,0.9887949002856192,147.4452554744537,10.0,5.0,5.0,0.7648649170086,0.0022554264242340117,0.768953125,0.0005781250000000959,,23.000802620977115,,rising,2016605.9000000001,8.0,15.477676454439345,15.0,5.0,0.0,5.0,0.9887949002856192,70.97451458593574,147.4452554744537,0.0006087467767908743,0.0022554264242340117,0.768953125,,23.000802620977115,,5.0,5.0,rising,2016605.9000000001,5.0399999999999805,,"{""if_confidence_needed"": 65, ""missing_points"": 17, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",False,,,,Buy,48,not_in_gap_or_already_strong,48.0
HBARUSDT,Buy,49,0.22042,0.22200702,0.2138074,Bullish,2025-09-07T23:22:58.940174+00:00,2025-09-08T04:52:58.940174+05:30,Success,227,227.0,,5.04%,69.8597898821655,0.000347484229835604,0.00022712136889163214,0.00012036286094397187,0.2202703647825322,0.2192265,0.21818263521746778,1.0716736592572924,206.56858374200715,10.0,3.0,0.0,0.21898979778105407,0.0003957333645505089,0.21965359375,0.00022046874999998023,,22.059399769626406,,rising,10901506.0,8.0,16.299633847998756,15.0,5.0,0.0,5.0,1.0716736592572924,69.8597898821655,206.56858374200715,0.00012036286094397187,0.0003957333645505089,0.21965359375,,22.059399769626406,,3.0,0.0,rising,10901506.0,5.039999999999976,,"{""if_confidence_needed"": 65, ""missing_points"": 16, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",False,,,,Buy,49,not_in_gap_or_already_strong,49.0
XLMUSDT,Buy,59,0.36179,0.36439489,0.3509363,Bullish,2025-09-07T23:23:00.050452+00:00,2025-09-08T04:53:00.050452+05:30,Success,258,258.0,,5.04%,68.93352931759028,0.0007604636452825941,0.0005551400285965475,0.00020532361668604661,0.36222429293031566,0.3597945,0.3573647070696844,0.910631699331835,137.42610893010647,10.0,3.0,0.0,0.35943623039265254,0.000569613036316046,0.36149078125,0.00030015624999996104,,28.9872165981465,,rising,2298561.0,8.0,17.651077988550423,15.0,5.0,0.0,5.0,0.910631699331835,68.93352931759028,137.42610893010647,0.00020532361668604661,0.000569613036316046,0.36149078125,,28.9872165981465,,3.0,0.0,rising,2298561.0,5.040000000000053,,"{""if_confidence_needed"": 65, ""missing_points"": 6, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",True,51.0,59.0,0.00030015624999996104,Buy,59,,
BASUSDT,Buy,45,0.022785,0.02294905,0.02210145,Bullish,2025-09-07T23:23:01.242239+00:00,2025-09-08T04:53:01.242239+05:30,Success,10,10.0,,5.04%,55.65696572662307,-6.637424827416263e-05,-0.00010366915843999424,3.7294910165831604e-05,0.022830449877406615,0.02245265,0.022074850122593387,0.9398492692498953,107.25843735552395,10.0,3.0,0.0,0.022299101146633023,0.0003796516975561621,0.0223105625,8.003124999999764e-05,,-6.229719176183513,,falling,-47598676.0,8.0,7.35762897872345,15.0,10.0,0.0,5.0,0.9398492692498953,55.65696572662307,107.25843735552395,3.7294910165831604e-05,0.0003796516975561621,0.0223105625,,-6.229719176183513,,3.0,0.0,falling,-47598676.0,5.040000000000041,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 12.64}]}",False,,,,Buy,45,not_in_gap_or_already_strong,45.0
