source_file,coin,signal,confidence,entry_price,signal_time_utc,signal_time_ist,is_buy,tp_price,sl_price,atr_used_5m,trail_distance,FixedOutcome,FixedExitPrice,FixedExitTime,FixedGrossProfitUSDT,FixedNetProfitUSDT,FixedProfitPctOnMargin,FixedTimeToExitMin,TrailOutcome,TrailExitPrice,TrailExitTime,TrailGrossProfitUSDT,TrailNetProfitUSDT,TrailProfitPctOnMargin,TrailMaxFavorableMovePct,TrailTimeToExitMin
TotalStrong_2025-09-13_13-59-43.csv,OPENUSDT,Strong Sell,67,0.9362,2025-09-11T11:16:48.268680+00:00,2025-09-11T16:46:48.268680+05:30,False,0.926838,0.945562,0.00542901592,0.00814352388,Success,0.926838,1757591879999,0.7,0.6993,7.0,41,Success,0.9121435238799959,1757592899999,1.7987111,1.79691239,17.987111,3.439436,58
TotalStrong_2025-09-13_13-59-43.csv,PENGUUSDT,Strong Sell,66,0.03356,2025-09-11T11:39:06.885402+00:00,2025-09-11T17:09:06.885402+05:30,False,0.0332244,0.0338956,9.7472104e-05,0.000146208156,Fail,0.0338956,1757592779999,-0.7,-0.6993,-7.0,33,Fail,0.033604208155865636,1757591999999,-0.0922101,-0.09211789,-0.922101,0.303933,20
TotalStrong_2025-09-13_13-59-43.csv,HYPEUSDT,Strong Sell,68,53.255,2025-09-11T11:52:25.385842+00:00,2025-09-11T17:22:25.385842+05:30,False,52.72245,53.78755,0.25894041512,0.388410622681,Fail,53.78755,1757592119999,-0.7,-0.6993,-7.0,9,Fail,53.569410622680515,1757591939999,-0.41327093,-0.41285766,-4.132709,0.138954,6
TotalStrong_2025-09-13_13-59-43.csv,FARTCOINUSDT,Strong Sell,71,0.864,2025-09-11T11:52:34.101593+00:00,2025-09-11T17:22:34.101593+05:30,False,0.85536,0.87264,0.002979078033,0.004468617049,Fail,0.87264,1757592659999,-0.7,-0.6993,-7.0,18,Fail,0.8667686170493463,1757592059999,-0.22430925,-0.22408494,-2.243093,0.196759,8
TotalStrong_2025-09-13_13-59-43.csv,PENGUUSDT,Strong Sell,66,0.033516,2025-09-11T11:52:35.829351+00:00,2025-09-11T17:22:35.829351+05:30,False,0.03318084,0.03385116,9.2892827e-05,0.00013933924,Fail,0.03385116,1757592659999,-0.7,-0.6993,-7.0,18,Fail,0.03359733924046096,1757591999999,-0.16988145,-0.16971157,-1.698815,0.173052,7
TotalStrong_2025-09-13_13-59-43.csv,WIFUSDT,Strong Sell,67,0.886,2025-09-11T11:52:48.191636+00:00,2025-09-11T17:22:48.191636+05:30,False,0.87714,0.89486,0.001729252712,0.002593879068,Fail,0.89486,1757593799999,-0.7,-0.6993,-7.0,37,Fail,0.8865938790682634,1757592059999,-0.04692047,-0.04687355,-0.469205,0.225734,8
TotalStrong_2025-09-13_13-59-43.csv,WUSDT,Strong Sell,69,0.09116,2025-09-11T11:52:51.678920+00:00,2025-09-11T17:22:51.678920+05:30,False,0.0902484,0.0920716,0.00042207265,0.000633108975,Success,0.0902484,1757593859999,0.7,0.6993,7.0,38,Fail,0.09125310897467176,1757592539999,-0.07149658,-0.07142508,-0.714966,0.592365,16
TotalStrong_2025-09-13_13-59-43.csv,HIFIUSDT,Strong Buy,69,0.07634,2025-09-11T12:42:26.357509+00:00,2025-09-11T18:12:26.357509+05:30,True,0.0771034,0.0755766,0.001239025677,0.001858538515,Fail,0.07557660000000001,1757594639999,-0.7,-0.6993,-7.0,1,Fail,0.07631146148476843,1757595119999,-0.02616841,-0.02614224,-0.261684,2.397171,9
TotalStrong_2025-09-13_13-59-43.csv,LTCUSDT,Strong Sell,69,115.77,2025-09-11T13:14:49.139045+00:00,2025-09-11T18:44:49.139045+05:30,False,114.6123,116.9277,0.417472973107,0.626209459661,Success,114.61229999999999,1757600039999,0.7,0.6993,7.0,59,Fail,116.34620945966117,1757597999999,-0.3484034,-0.348055,-3.484034,0.043189,25
TotalStrong_2025-09-13_13-59-43.csv,OPENUSDT,Strong Sell,66,0.8847,2025-09-11T13:35:35.830038+00:00,2025-09-11T19:05:35.830038+05:30,False,0.875853,0.893547,0.008692368165,0.013038552247,Fail,0.8935470000000001,1757598419999,-0.7,-0.6993,-7.0,11,Fail,0.8977385522470073,1757598659999,-1.03164763,-1.03061598,-10.316476,0.0,15
TotalStrong_2025-09-13_13-59-43.csv,DAMUSDT,Strong Buy,68,0.07183,2025-09-11T14:42:58.902701+00:00,2025-09-11T20:12:58.902701+05:30,True,0.0725483,0.0711117,0.001936620409,0.002904930613,Success,0.07254830000000001,1757601839999,0.7,0.6993,7.0,1,Success,0.07485506938696945,1757602139999,2.94800024,2.94505224,29.480002,8.255604,6
TotalStrong_2025-09-13_13-59-43.csv,DAMUSDT,Strong Buy,68,0.07884,2025-09-11T14:54:41.560422+00:00,2025-09-11T20:24:41.560422+05:30,True,0.0796284,0.0780516,0.002302766238,0.003454149357,Fail,0.0780516,1757602559999,-0.7,-0.6993,-7.0,1,Success,0.08182585064345833,1757602919999,2.65105968,2.64840862,26.510597,8.168442,7
TotalStrong_2025-09-13_13-59-43.csv,PYTHUSDT,Strong Buy,68,0.17699,2025-09-11T14:54:44.257472+00:00,2025-09-11T20:24:44.257472+05:30,True,0.1787599,0.1752201,0.001263883699,0.001895825548,Fail,0.17522010000000002,1757603099999,-0.7,-0.6993,-7.0,10,Fail,0.17673417445173742,1757602799999,-0.10117966,-0.10107848,-1.011797,0.926606,5
TotalStrong_2025-09-13_13-59-43.csv,TIAUSDT,Strong Buy,65,1.7658,2025-09-11T16:12:27.664850+00:00,2025-09-11T21:42:27.664850+05:30,True,1.783458,1.748142,0.007409935678,0.011114903517,Success,1.783458,1757628119999,0.7,0.6993,7.0,349,Fail,1.7560850964827213,1757607899999,-0.38511907,-0.38473395,-3.851191,0.079284,12
TotalStrong_2025-09-13_13-59-43.csv,SEIUSDT,Strong Buy,65,0.3274,2025-09-11T18:12:25.088380+00:00,2025-09-11T23:42:25.088380+05:30,True,0.330674,0.324126,0.001175982345,0.001763973517,Success,0.330674,1757622299999,0.7,0.6993,7.0,132,Fail,0.32563602648303525,1757614619999,-0.37714767,-0.37677052,-3.771477,0.0,4
TotalStrong_2025-09-13_13-59-43.csv,HYPEUSDT,Strong Buy,68,55.968,2025-09-11T19:47:37.957631+00:00,2025-09-12T01:17:37.957631+05:30,True,56.52768,55.40832,0.161921792792,0.242882689187,Success,56.527680000000004,1757629379999,0.7,0.6993,7.0,155,Fail,55.72511731081257,1757620139999,-0.30377695,-0.30347317,-3.037769,0.0,1
TotalStrong_2025-09-13_13-59-43.csv,ONDOUSDT,Strong Buy,65,1.0677,2025-09-11T19:48:13.957735+00:00,2025-09-12T01:18:13.957735+05:30,True,1.078377,1.057023,0.007507373294,0.011261059942,Fail,1.057023,1757620859999,-0.7,-0.6993,-7.0,12,Fail,1.0619389400583088,1757620679999,-0.37770366,-0.37732595,-3.777037,0.515126,9
TotalStrong_2025-09-13_13-59-43.csv,WLFIUSDT,Strong Buy,68,0.1983,2025-09-11T21:24:23.696312+00:00,2025-09-12T02:54:23.696312+05:30,True,0.200283,0.196317,0.001401544151,0.002102316226,Success,0.20028300000000002,1757626439999,0.7,0.6993,7.0,9,Fail,0.19819768377421124,1757627159999,-0.03611768,-0.03608156,-0.361177,1.008573,21
TotalStrong_2025-09-13_13-59-43.csv,DAMUSDT,Strong Buy,65,0.06921,2025-09-11T21:24:58.444613+00:00,2025-09-12T02:54:58.444613+05:30,True,0.0699021,0.0685179,0.000882140095,0.001323210143,Fail,0.06851789999999999,1757626439999,-0.7,-0.6993,-7.0,9,Fail,0.06853678985714595,1757628059999,-0.68089452,-0.68021363,-6.808945,0.939171,36
TotalStrong_2025-09-13_13-59-43.csv,WLFIUSDT,Strong Buy,68,0.1988,2025-09-11T21:32:36.928934+00:00,2025-09-12T03:02:36.928934+05:30,True,0.200788,0.196812,0.001440513489,0.002160770234,Fail,0.19681200000000001,1757627159999,-0.7,-0.6993,-7.0,13,Fail,0.1981392297660145,1757627159999,-0.23266558,-0.23243291,-2.326656,0.754527,13
TotalStrong_2025-09-13_13-59-43.csv,DAMUSDT,Strong Buy,65,0.06868,2025-09-11T21:33:30.135748+00:00,2025-09-12T03:03:30.135748+05:30,True,0.0693668,0.0679932,0.000872944196,0.001309416294,Success,0.0693668,1757626679999,0.7,0.6993,7.0,4,Fail,0.06855058370564697,1757628059999,-0.13190362,-0.13177172,-1.319036,1.718113,27
TotalStrong_2025-09-13_13-59-43.csv,PTBUSDT,Strong Buy,65,0.0653,2025-09-11T21:47:26.382132+00:00,2025-09-12T03:17:26.382132+05:30,True,0.065953,0.064647,0.001393206035,0.002089809053,Success,0.065953,1757627339999,0.7,0.6993,7.0,1,Fail,0.06458019094747004,1757627579999,-0.77161767,-0.77084605,-7.716177,2.098009,5
TotalStrong_2025-09-13_13-59-43.csv,HBARUSDT,Strong Buy,67,0.2381,2025-09-11T21:48:06.282431+00:00,2025-09-12T03:18:06.282431+05:30,True,0.240481,0.235719,0.000651531344,0.000977297015,Success,0.240481,1757628119999,0.7,0.6993,7.0,13,Success,0.23879270298452743,1757627939999,0.2036506,0.20344695,2.036506,0.701386,10
TotalStrong_2025-09-13_13-59-43.csv,DOGEUSDT,Strong Buy,66,0.25405,2025-09-11T22:09:27.279297+00:00,2025-09-12T03:39:27.279297+05:30,True,0.2565905,0.2515095,0.000714886187,0.00107232928,Success,0.2565905,1757630039999,0.7,0.6993,7.0,24,Success,0.25429767071961057,1757628899999,0.06824228,0.06817403,0.682423,0.519583,5
TotalStrong_2025-09-13_13-59-43.csv,DOGEUSDT,Strong Buy,65,0.25526,2025-09-11T22:28:32.277889+00:00,2025-09-12T03:58:32.277889+05:30,True,0.2578126,0.2527074,0.000859114559,0.001288671838,Success,0.2578126,1757637059999,0.7,0.6993,7.0,122,Success,0.25541132816210566,1757630219999,0.04149875,0.04145725,0.414988,0.564131,8
TotalStrong_2025-09-13_13-59-43.csv,PUMPUSDT,Strong Buy,65,0.005868,2025-09-11T22:37:19.396564+00:00,2025-09-12T04:07:19.396564+05:30,True,0.00592668,0.00580932,5.2003018e-05,7.8004527e-05,Fail,0.00580932,1757631119999,-0.7,-0.6993,-7.0,14,Fail,0.005832995473245122,1757631059999,-0.41757275,-0.41715517,-4.175727,0.732788,13
TotalStrong_2025-09-13_13-59-43.csv,UNIUSDT,Strong Buy,68,9.987,2025-09-11T22:47:03.489033+00:00,2025-09-12T04:17:03.489033+05:30,True,10.08687,9.88713,0.021032899593,0.031549349389,Success,10.08687,1757637899999,0.7,0.6993,7.0,117,Success,9.998450650611106,1757633279999,0.08025889,0.08017863,0.802589,0.43056,40
TotalStrong_2025-09-13_13-59-43.csv,SOMIUSDT,Strong Buy,65,0.986,2025-09-11T23:25:13.113599+00:00,2025-09-12T04:55:13.113599+05:30,True,0.99586,0.97614,0.010050186713,0.015075280069,Success,0.99586,1757633219999,0.7,0.6993,7.0,1,Success,0.9939247199305161,1757633639999,0.56260689,0.56204428,5.626069,2.332657,8
TotalStrong_2025-09-13_13-59-43.csv,ARKMUSDT,Strong Buy,67,0.6535,2025-09-11T23:25:52.097854+00:00,2025-09-12T04:55:52.097854+05:30,True,0.660035,0.646965,0.002315057123,0.003472585685,Fail,0.646965,1757634479999,-0.7,-0.6993,-7.0,22,Fail,0.6505274143152053,1757633819999,-0.3184101,-0.31809169,-3.184101,0.076511,11
TotalStrong_2025-09-13_13-59-43.csv,SOMIUSDT,Strong Buy,67,1.0054,2025-09-11T23:32:36.657255+00:00,2025-09-12T05:02:36.657255+05:30,True,1.015454,0.995346,0.01053897534,0.01580846301,Fail,0.9953460000000001,1757633639999,-0.7,-0.6993,-7.0,1,Fail,0.9935915369901733,1757634479999,-0.82215279,-0.82133063,-8.221528,0.397852,15
TotalStrong_2025-09-13_13-59-43.csv,KAITOUSDT,Strong Buy,66,1.2464,2025-09-11T23:33:01.691812+00:00,2025-09-12T05:03:01.691812+05:30,True,1.258864,1.233936,0.005066846338,0.007600269508,Success,1.258864,1757634599999,0.7,0.6993,7.0,16,Success,1.2501997304923886,1757634419999,0.2133995,0.2131861,2.133995,0.914634,13
TotalStrong_2025-09-13_13-59-43.csv,PENGUUSDT,Strong Buy,66,0.034947,2025-09-11T23:47:45.817177+00:00,2025-09-12T05:17:45.817177+05:30,True,0.03529647,0.03459753,0.000133027522,0.000199541283,Success,0.035296469999999996,1757636639999,0.7,0.6993,7.0,36,Fail,0.0347814587173895,1757634779999,-0.33158468,-0.33125309,-3.315847,0.09729,5
TotalStrong_2025-09-13_13-59-43.csv,DOGEUSDT,Strong Buy,67,0.26108,2025-09-12T00:43:02.937231+00:00,2025-09-12T06:13:02.937231+05:30,True,0.2636908,0.2584692,0.00125633016,0.00188449524,Success,0.2636908,1757637899999,0.7,0.6993,7.0,1,Success,0.2627455047597329,1757637899999,0.44655023,0.44610368,4.465502,1.359736,1
TotalStrong_2025-09-13_13-59-43.csv,NMRUSDT,Strong Buy,68,19.56,2025-09-12T00:43:13.249111+00:00,2025-09-12T06:13:13.249111+05:30,True,19.7556,19.3644,0.213083065986,0.319624598978,Fail,19.3644,1757638439999,-0.7,-0.6993,-7.0,10,Fail,19.336375401021538,1757638499999,-0.80029253,-0.79949224,-8.002925,0.490798,11
TotalStrong_2025-09-13_13-59-43.csv,WIFUSDT,Strong Buy,66,0.9228,2025-09-12T00:43:46.443029+00:00,2025-09-12T06:13:46.443029+05:30,True,0.932028,0.913572,0.003314821401,0.004972232102,Success,0.932028,1757637959999,0.7,0.6993,7.0,2,Success,0.9270277678980203,1757637899999,0.32070194,0.32038124,3.207019,0.996966,1
TotalStrong_2025-09-13_13-59-43.csv,PUMPUSDT,Strong Buy,67,0.006201,2025-09-12T03:01:36.713241+00:00,2025-09-12T08:31:36.713241+05:30,True,0.00626301,0.00613899,6.528929e-05,9.7933935e-05,Fail,0.0061389899999999996,1757646179999,-0.7,-0.6993,-7.0,1,Fail,0.006176066064965277,1757647499999,-0.28146677,-0.28118531,-2.814668,1.177229,23
TotalStrong_2025-09-13_13-59-43.csv,PUMPBTCUSDT,Strong Sell,71,0.0492,2025-09-12T04:32:51.535628+00:00,2025-09-12T10:02:51.535628+05:30,False,0.048708,0.049692,0.001533921757,0.002300882635,Fail,0.049692,1757651819999,-0.7,-0.6993,-7.0,4,Fail,0.049850882634865167,1757661899999,-0.92605253,-0.92512648,-9.260525,3.353659,172
TotalStrong_2025-09-13_13-59-43.csv,BCHUSDT,Strong Buy,66,595.37,2025-09-12T05:10:57.872143+00:00,2025-09-12T10:40:57.872143+05:30,True,601.3237,589.4163,0.793577827358,1.190366741037,Fail,589.4163,1757678759999,-0.7,-0.6993,-7.0,415,Fail,594.7896332589628,1757655479999,-0.06823601,-0.06816777,-0.68236,0.102457,27
TotalStrong_2025-09-13_13-59-43.csv,XAIUSDT,Strong Buy,68,0.0599,2025-09-12T05:30:43.295970+00:00,2025-09-12T11:00:43.295970+05:30,True,0.060499,0.059301,0.000469335656,0.000704003484,Success,0.060499000000000004,1757655119999,0.7,0.6993,7.0,1,Success,0.06010599651647781,1757655299999,0.24073049,0.24048976,2.407305,1.519199,4
TotalStrong_2025-09-13_13-59-43.csv,HOLOUSDT,Strong Buy,66,0.48,2025-09-12T05:39:08.852482+00:00,2025-09-12T11:09:08.852482+05:30,True,0.4848,0.4752,0.005702761404,0.008554142105,Fail,0.47519999999999996,1757655719999,-0.7,-0.6993,-7.0,2,Fail,0.47144585789460847,1757656079999,-1.24747906,-1.24623158,-12.474791,0.0,8
TotalStrong_2025-09-13_13-59-43.csv,XAIUSDT,Strong Buy,68,0.06141,2025-09-12T05:40:02.255356+00:00,2025-09-12T11:10:02.255356+05:30,True,0.0620241,0.0607959,0.000626865137,0.000940297706,Fail,0.0607959,1757655719999,-0.7,-0.6993,-7.0,1,Fail,0.06054970229388431,1757655719999,-0.98063572,-0.97965508,-9.806357,0.130272,1
TotalStrong_2025-09-13_13-59-43.csv,AAVEUSDT,Strong Buy,68,313.67,2025-09-12T05:47:36.459384+00:00,2025-09-12T11:17:36.459384+05:30,True,316.8067,310.5333,0.749534976774,1.124302465161,Fail,310.5333,1757667779999,-0.7,-0.6993,-7.0,195,Success,314.6156975348395,1757657459999,0.21104609,0.21083505,2.110461,0.659929,23
TotalStrong_2025-09-13_13-59-43.csv,YGGUSDT,Strong Buy,68,0.222,2025-09-12T05:48:03.104061+00:00,2025-09-12T11:18:03.104061+05:30,True,0.22422,0.21978,0.005554056894,0.008331085341,Success,0.22422,1757656199999,0.7,0.6993,7.0,1,Success,0.22966891465896638,1757656319999,2.41812624,2.41570812,24.181262,7.207207,3
TotalStrong_2025-09-13_13-59-43.csv,PTBUSDT,Strong Sell,65,0.05079,2025-09-12T06:52:20.920166+00:00,2025-09-12T12:22:20.920166+05:30,False,0.0502821,0.0512979,0.001909414551,0.002864121827,Fail,0.0512979,1757660039999,-0.7,-0.6993,-7.0,1,Fail,0.05253412182691934,1757661179999,-2.40379067,-2.40138687,-24.037907,2.205158,20
TotalStrong_2025-09-13_13-59-43.csv,BIOUSDT,Strong Sell,66,0.14905,2025-09-12T06:52:39.046805+00:00,2025-09-12T12:22:39.046805+05:30,False,0.1475595,0.1505405,0.00075901182,0.00113851773,Fail,0.1505405,1757672159999,-0.7,-0.6993,-7.0,203,Fail,0.14998851773044092,1757660879999,-0.44076646,-0.4403257,-4.407665,0.134183,15
TotalStrong_2025-09-13_13-59-43.csv,PTBUSDT,Strong Sell,65,0.05026,2025-09-12T07:09:42.420759+00:00,2025-09-12T12:39:42.420759+05:30,False,0.0497574,0.0507626,0.001780291786,0.002670437678,Fail,0.0507626,1757661119999,-0.7,-0.6993,-7.0,2,Fail,0.05278043767837968,1757661179999,-3.51035888,-3.50684852,-35.103589,0.298448,3
TotalStrong_2025-09-13_13-59-43.csv,AVNTUSDT,Strong Sell,68,0.29621,2025-09-12T07:09:54.694841+00:00,2025-09-12T12:39:54.694841+05:30,False,0.2932479,0.2991721,0.005211751013,0.007817626519,Success,0.29324789999999995,1757663819999,0.7,0.6993,7.0,47,Fail,0.297927626518825,1757666999999,-0.40590749,-0.40550158,-4.059075,2.05935,100
TotalStrong_2025-09-13_13-59-43.csv,AVNTUSDT,Strong Sell,70,0.29463,2025-09-12T07:33:53.023237+00:00,2025-09-12T13:03:53.023237+05:30,False,0.2916837,0.2975763,0.004418747528,0.006628121292,Success,0.2916837,1757664179999,0.7,0.6993,7.0,29,Fail,0.2967381212920542,1757666999999,-0.50086037,-0.50035951,-5.008604,1.534128,76
TotalStrong_2025-09-13_13-59-43.csv,BNBUSDT,Strong Sell,69,905.3,2025-09-12T07:47:04.521158+00:00,2025-09-12T13:17:04.521158+05:30,False,896.247,914.353,0.850226394763,1.275339592145,Fail,914.353,1757698079999,-0.7,-0.6993,-7.0,580,Success,904.8753395921448,1757664119999,0.03283578,0.03280294,0.328358,0.187783,14
TotalStrong_2025-09-13_13-59-43.csv,AVAXUSDT,Strong Sell,67,28.628,2025-09-12T08:13:26.681773+00:00,2025-09-12T13:43:26.681773+05:30,False,28.34172,28.91428,0.05079287904,0.07618931856,Success,28.34172,1757677859999,0.7,0.6993,7.0,217,Success,28.609189318559633,1757665259999,0.0459951,0.0459491,0.459951,0.331843,7
TotalStrong_2025-09-13_13-59-43.csv,WIFUSDT,Strong Sell,65,0.914,2025-09-12T08:14:12.212281+00:00,2025-09-12T13:44:12.212281+05:30,False,0.90486,0.92314,0.002703744018,0.004055616027,Success,0.90486,1757669759999,0.7,0.6993,7.0,81,Success,0.9121556160274079,1757665439999,0.14125479,0.14111354,1.412548,0.645514,9
TotalStrong_2025-09-13_13-59-43.csv,BCHUSDT,Strong Sell,68,591.57,2025-09-12T08:51:51.777584+00:00,2025-09-12T14:21:51.777584+05:30,False,585.6543,597.4857,0.82566300476,1.23849450714,Fail,597.4857000000001,1757702219999,-0.7,-0.6993,-7.0,585,Success,591.23849450714,1757667959999,0.03922678,0.03918755,0.392268,0.265395,14
