SourceFile,Coin,Signal,Confidence,Outcome,Duration(min),Did_TP_Hit,Buy_Score,Sell_Score,Num_Confluence_Buy,Num_Confluence_Sell,Regime,Estimated_Profit,DeservedStrongBuy,DeservedStrongSell,SignalTimeUTC,SignalTimeIST,rsi5m,williamsR,cci5m,cmf5m,stc5m,tsi5m,cvd5m,hma5m,alma5m,macd5m_macd,macd5m_signal,macd5m_hist,boll_upper,boll_middle,boll_lower,keltner_upper,keltner_middle,keltner_lower,marketTrend,RSI_buy_score,WilliamsR_buy_score,CCI_buy_score,CMF_buy_score,CVD_buy_score,HMA_buy_score,ALMA_buy_score,MACD_buy_score,RSI_sell_score,WilliamsR_sell_score,CCI_sell_score,CMF_sell_score,CVD_sell_score,HMA_sell_score,ALMA_sell_score,MACD_sell_score,Keltner_buy_score,Bollinger_buy_score,Bollinger_sell_score,Keltner_sell_score
signals_2025-09-04_19-50-45_STRONG.json,WIFUSDT,Sell,40,Success,51.0,True,35,40,,,Bearish,5.04%,0,0,2025-09-04T14:19:56.863795+00:00,2025-09-04T19:49:56.863795+05:30,41.44332106765502,-56.25000000000022,-122.61106974434908,-0.07564232816011408,,,rising,up,up,-0.0024997789252393376,-0.0022613434140587,-0.0002384355111806377,0.7957057384331302,0.79017,0.7846342615668699,0.79562,0.79017,0.7847200000000001,-10.0,0.0,0.0,0.0,0.0,15.0,10.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,,,,
signals_2025-09-04_19-50-45_STRONG.json,PTBUSDT,Sell,45,Success,2.0,True,20,45,,,Bearish,5.04%,0,0,2025-09-04T14:19:58.037994+00:00,2025-09-04T19:49:58.037994+05:30,42.34770466490306,-64.13043478260867,-77.9692612036824,-0.034440726771153625,,,falling,up,up,-0.0003262544028620126,-0.00027724929354915615,-4.900510931285648e-05,0.029220657218516372,0.0276845,0.02614834278148363,0.029154499999999993,0.027684499999999994,0.026214499999999995,-10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,10.0,,,,
signals_2025-09-04_19-50-45_STRONG.json,BASUSDT,Strong Buy,60,Success,1.0,True,60,40,,,Bearish,5.04%,0,0,2025-09-04T14:19:59.230936+00:00,2025-09-04T19:49:59.230936+05:30,27.253726222977548,-76.85483870967752,-140.58162843455017,-0.23081906134501423,,,rising,up,up,-0.00021008702796563444,-0.00015234290617496316,-5.774412179067128e-05,0.023478229846696157,0.022746350000000002,0.022014470153303847,0.02335135,0.02274635,0.022141349999999997,-10.0,25.0,0.0,0.0,0.0,15.0,10.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,,,,
signals_2025-09-04_19-50-45_STRONG.json,ARBUSDT,Buy,45,Inconclusive,,False,45,40,,,Bearish,5.04%,0,0,2025-09-04T14:20:00.412800+00:00,2025-09-04T19:50:00.412800+05:30,32.634054160571864,-77.11864406779674,-173.60291223927518,-0.31427900846661644,,,rising,up,up,-0.0020892860000157887,-0.0012975996906804226,-0.0007916863093353661,0.5005608173692848,0.494275,0.48798918263071517,0.5000249999999998,0.49427499999999985,0.4885249999999999,-10.0,10.0,0.0,0.0,0.0,15.0,10.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,,,,
signals_2025-09-04_19-50-45_STRONG.json,SPKUSDT,Strong Buy,65,Success,11.0,True,65,60,,,Bearish,5.04%,0,0,2025-09-04T14:20:01.599182+00:00,2025-09-04T19:50:01.599182+05:30,65.79283104436888,-1.3215859030837986,175.63428036945973,0.18626431994609083,,,rising,up,up,0.0005457426600567888,0.0004568158841707783,8.892677588601052e-05,0.06325165588637843,0.061886,0.06052034411362156,0.063271,0.061886,0.060501,-10.0,0.0,0.0,10.0,10.0,15.0,10.0,10.0,10.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,,,15.0,10.0
signals_2025-09-04_19-50-45_STRONG.json,PENGUUSDT,Strong Buy,70,Success,16.0,True,70,40,,,Bearish,5.04%,0,0,2025-09-04T14:20:02.798075+00:00,2025-09-04T19:50:02.798075+05:30,30.663195519741933,-81.96147110332764,-172.24127213298976,-0.17348432703081337,,,rising,up,up,-0.00012136389589453497,-9.002941350308343e-05,-3.133448239145154e-05,0.029425626857465925,0.029126999999999997,0.02882837314253407,0.029382999999999996,0.029126999999999997,0.028870999999999997,-10.0,10.0,15.0,0.0,0.0,15.0,10.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,10.0,,,
signals_2025-09-04_19-50-45_STRONG.json,NEIROETHUSDT,Strong Sell,65,Success,0.0,True,40,65,,,Bearish,5.04%,0,0,2025-09-04T14:20:03.999655+00:00,2025-09-04T19:50:03.999655+05:30,72.65450643220751,-15.026114905584596,77.68296486646277,0.022066229074172394,,,falling,up,up,0.00726734960865251,0.006633823841283158,0.0006335257673693515,0.10529201301954567,0.0839875,0.06268298698045434,0.0988975,0.08398749999999999,0.06907749999999999,-10.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,10.0,25.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,,,,
signals_2025-09-04_19-50-45_STRONG.json,LTCUSDT,Strong Sell,75,Inconclusive,,False,10,75,,,Bearish,5.04%,0,0,2025-09-04T14:20:05.154098+00:00,2025-09-04T19:50:05.154098+05:30,33.76070376021238,-77.94117647058762,-120.41116005873889,-0.2671108376066954,,,falling,down,down,-0.2611640015707053,-0.1803723014541782,-0.08079170011652709,111.54374905043991,110.721,109.8982509495601,111.376,110.721,110.066,-10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,15.0,10.0,10.0,10.0,,,,
signals_2025-09-04_19-50-45_STRONG.json,PYTHUSDT,Strong Sell,75,Success,50.0,True,35,75,,,Bearish,5.04%,0,0,2025-09-04T14:20:06.339296+00:00,2025-09-04T19:50:06.339296+05:30,38.90806636160951,-82.84518828451911,-181.31013016411566,-0.15694956663151854,,,falling,down,down,-0.00025084898208091455,-0.00014392426397333904,-0.00010692471810757551,0.15241576888625455,0.151557,0.15069823111374545,0.152352,0.151557,0.150762,-10.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,15.0,10.0,10.0,10.0,10.0,,,
signals_2025-09-04_19-50-45_STRONG.json,UNIUSDT,Strong Sell,55,Success,59.0,True,40,55,,,Bearish,5.04%,0,0,2025-09-04T14:20:07.527944+00:00,2025-09-04T19:50:07.527944+05:30,32.62892703610939,-77.65363128491671,-137.53196070515645,-0.16907727859060545,,,falling,up,up,-0.028852876724869247,-0.017896526079922793,-0.010956350644946454,9.480745516771645,9.38595,9.291154483228354,9.456950000000003,9.385950000000001,9.31495,-10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,10.0,15.0,0.0,0.0,10.0,10.0,,,
signals_2025-09-04_19-50-45_STRONG.json,BIOUSDT,Strong Buy,70,Success,150.0,True,70,55,,,Bearish,5.04%,0,0,2025-09-04T14:20:08.711744+00:00,2025-09-04T19:50:08.711744+05:30,25.773564743546203,-82.23350253807091,-111.81728113998984,-0.10093130078200191,,,falling,up,up,-0.0008167353085514473,-0.00059909893058611,-0.0002176363779653373,0.13413502011850822,0.131774,0.12941297988149178,0.133384,0.131774,0.130164,-10.0,25.0,15.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,10.0,15.0,0.0,0.0,10.0,10.0,,,
signals_2025-09-04_19-50-45_STRONG.json,1000BONKUSDT,Strong Buy,70,Inconclusive,,False,70,55,,,Bearish,5.04%,0,0,2025-09-04T14:20:09.913116+00:00,2025-09-04T19:50:09.913116+05:30,24.736071805962908,-84.86055776892444,-173.51427234440857,-0.2577726684855269,,,falling,up,up,-9.113290539469743e-05,-6.194026339097667e-05,-2.9192642003720762e-05,0.019832131316372695,0.019589950000000002,0.01934776868362731,0.019781950000000003,0.019589950000000002,0.01939795,-10.0,25.0,15.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,10.0,15.0,0.0,0.0,10.0,10.0,,,
signals_2025-09-04_19-50-45_STRONG.json,ARIAUSDT,Sell,45,Success,40.0,True,20,45,,,Bearish,5.04%,0,0,2025-09-04T14:20:11.099483+00:00,2025-09-04T19:50:11.099483+05:30,48.914888795043225,-39.58333333333356,-48.01177565642853,-0.04223917446256314,,,falling,up,up,-0.00020199169731877076,-0.00012372055617973715,-7.82711411390336e-05,0.10083269258096746,0.099317,0.09780130741903255,0.10101199999999999,0.09931699999999999,0.09762199999999999,-10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,10.0,,,,
signals_2025-09-04_19-50-45_STRONG.json,ONDOUSDT,Sell,35,Success,50.0,True,30,35,,,Bearish,5.04%,0,0,2025-09-04T14:20:12.260288+00:00,2025-09-04T19:50:12.260288+05:30,41.281834285932916,-59.61538461538509,-88.02136606432005,0.014225118711317654,,,falling,up,up,-0.0018270771046271506,-0.0015078916316225897,-0.0003191854730045609,0.925668959384631,0.9202400000000001,0.9148110406153691,0.92539,0.9202400000000001,0.9150900000000001,-10.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,10.0,,,,
