Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__macd,IND__macd5m__signal,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__hma_slope,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__cvd_value,SCORE__estimated_profit_margin_pct,CONFL__flags,WOULD_BE_STRONG,HMA_GATEKEEPER__applied,HMA_GATEKEEPER__reason,HMA_GATEKEEPER__confidence,ANALYSIS__engine,ANALYSIS__confidence,CONFL_FLAG__RSI<=30_and_CVD_falling,HMA_GATEKEEPER__hma_slope
ARBUSDT,Buy,42,0.5121,0.51578712,0.496737,Bearish,2025-09-09T03:57:37.758503+00:00,2025-09-09T09:27:37.758503+05:30,Success,26,26.0,,5.04%,59.63763269553669,0.0002283172301442704,-0.00047328921300087887,0.0007016064431451493,0.5120680896002215,0.50819,0.5043119103997785,1.0041141906283746,174.78843300043832,-5.0,3.0,0.0,0.5096421807641607,0.00202839219762795,0.5098515625,0.0007609375000000584,,2.2924896172049647,,rising,144687.4000000005,8.0,17.30142940560262,7.0,5.0,0.0,5.0,1.0041141906283746,59.63763269553669,174.78843300043832,0.0007016064431451493,0.00202839219762795,0.5098515625,,2.2924896172049647,,3.0,0.0,rising,144687.4000000005,5.0400000000000595,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""trend_score"", ""gap"": 8.0}]}",False,not_in_gap_or_already_strong,42.0,Buy,42,,
ATHUSDT,Sell,41,0.04233,0.04202522,0.0435999,Bearish,2025-09-09T03:57:40.105664+00:00,2025-09-09T09:27:40.105664+05:30,Success,5,5.0,,5.04%,54.07759609683279,-0.0001395045649943069,-0.0003379546779911014,0.0001984501129967945,0.042601149854715185,0.041690500000000005,0.040779850145284825,0.8511228803742619,137.2127139364313,-5.0,0.0,3.0,0.04269669965517005,0.0005965575652581708,0.0418996875,0.00020749999999999935,,-7.094867090623621,,rising,12740489.0,12.0,4.0,15.0,5.0,0.0,5.0,0.8511228803742619,54.07759609683279,137.2127139364313,0.0001984501129967945,0.0005965575652581708,0.0418996875,,-7.094867090623621,,0.0,3.0,rising,12740489.0,5.039999999999995,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""base_score"", ""gap"": 28.0}, {""component"": ""momentum_score"", ""gap"": 16.0}]}",False,not_in_gap_or_already_strong,41.0,Sell,41,,
SPKUSDT,Buy,41,0.06689,0.06737161,0.0648833,Bearish,2025-09-09T03:57:41.300189+00:00,2025-09-09T09:27:41.300189+05:30,Success,8,8.0,,5.04%,64.76806503042341,3.3013061807307675e-05,-6.361150250047677e-05,9.662456430778445e-05,0.06676581699827283,0.0661975,0.06562918300172718,1.1092550478910355,197.75412765730962,-5.0,3.0,0.0,0.06636382240576773,0.00031419625648751144,0.0664765625,0.00010203125000000923,,2.8967078425034094,,rising,5449538.0,8.0,16.38070392471083,7.0,5.0,0.0,5.0,1.1092550478910355,64.76806503042341,197.75412765730962,9.662456430778445e-05,0.00031419625648751144,0.0664765625,,2.8967078425034094,,3.0,0.0,rising,5449538.0,5.039999999999942,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""trend_score"", ""gap"": 8.0}]}",False,not_in_gap_or_already_strong,41.0,Buy,41,,
GPSUSDT,Sell,41,0.01456,0.01445517,0.0149968,Bearish,2025-09-09T03:57:47.160730+00:00,2025-09-09T09:27:47.160730+05:30,Fail,46,,46.0,5.04%,33.017908188506794,-0.00013180279371018816,-0.00010854070825572601,-2.3262085454462146e-05,0.015158547984230185,0.014818500000000002,0.014478452015769819,0.11990658379403939,-132.1643123883735,-5.0,0.0,3.0,0.01497250347841591,0.00013751749490399556,0.014615625,-6.0781249999999204e-05,,-25.365662261916544,,falling,-79077571.0,8.0,8.059774731184914,15.0,5.0,0.0,5.0,0.11990658379403939,33.017908188506794,-132.1643123883735,-2.3262085454462146e-05,0.00013751749490399556,0.014615625,,-25.365662261916544,,0.0,3.0,falling,-79077571.0,5.039999999999959,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.94}]}",False,not_in_gap_or_already_strong,41.0,Sell,41,,
FILUSDT,Sell,44,2.446,2.4283888,2.51938,Bearish,2025-09-09T03:57:51.885153+00:00,2025-09-09T09:27:51.885153+05:30,Inconclusive,300,,,5.04%,63.90244725139673,0.0017603373197530026,-0.0014644860862465102,0.0032248234059995126,2.444215089175846,2.426,2.4077849108241542,1.048995390769785,187.2146118721465,-5.0,0.0,3.0,2.433057398113129,0.008150961162700962,2.4361250000000005,0.0035781249999997655,,5.667338894806849,,rising,281721.90000000026,26.0,0.0,8.0,5.0,0.0,5.0,1.048995390769785,63.90244725139673,187.2146118721465,0.0032248234059995126,0.008150961162700962,2.4361250000000005,,5.667338894806849,,0.0,3.0,rising,281721.90000000026,5.040000000000045,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 20.0}, {""component"": ""base_score"", ""gap"": 14.0}]}",False,not_in_gap_or_already_strong,44.0,Sell,44,,
SEIUSDT,Buy,49,0.3099,0.31213128,0.300603,Bearish,2025-09-09T03:58:01.272240+00:00,2025-09-09T09:28:01.272240+05:30,Success,123,123.0,,5.04%,60.75797341377023,0.00013395210089511833,-0.0003943961634319361,0.0005283482643270545,0.3098932019591832,0.30708,0.30426679804081685,1.0012082390307304,182.94331773270991,-5.0,3.0,0.0,0.30832736255908444,0.0012967957841669973,0.3081859375,0.0006906250000000003,,2.2792789804456373,,falling,-2603250.0,8.0,18.77822298519778,7.0,10.0,0.0,5.0,1.0012082390307304,60.75797341377023,182.94331773270991,0.0005283482643270545,0.0012967957841669973,0.3081859375,,2.2792789804456373,,3.0,0.0,falling,-2603250.0,5.0400000000000045,,"{""if_confidence_needed"": 65, ""missing_points"": 16, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""trend_score"", ""gap"": 8.0}]}",False,not_in_gap_or_already_strong,49.0,Buy,49,,
NEARUSDT,Buy,40,2.617,2.6358424,2.53849,Bearish,2025-09-09T03:58:05.963698+00:00,2025-09-09T09:28:05.963698+05:30,Success,34,34.0,,5.04%,56.78377299420023,0.0017382937465986181,0.0011618240247413035,0.0005764697218573146,2.6202962834732104,2.60665,2.59300371652679,0.8792241316223011,133.08733087330188,-5.0,3.0,0.0,2.6009410326960154,0.010975419369871205,2.6031875,0.0005625000000000213,,3.835289222043502,,falling,-69038.0,8.0,10.260568991336676,7.0,10.0,0.0,5.0,0.8792241316223011,56.78377299420023,133.08733087330188,0.0005764697218573146,0.010975419369871205,2.6031875,,3.835289222043502,,3.0,0.0,falling,-69038.0,5.040000000000011,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.74}]}",False,not_in_gap_or_already_strong,40.0,Buy,40,,
TIAUSDT,Buy,40,1.7142,1.72654224,1.662774,Bearish,2025-09-09T03:58:08.272868+00:00,2025-09-09T09:28:08.272868+05:30,Success,119,119.0,,5.04%,57.210995274682794,-0.0006150361399248627,-0.003266841608628324,0.002651805468703461,1.7154808848406384,1.7025699999999997,1.689659115159361,0.9503951566275795,157.31195112638164,-5.0,0.0,3.0,1.7119182377768007,0.0065351164074061285,1.7075203124999998,0.002760937499999727,,-3.055221888724023,,falling,-425795.0,8.0,14.738668339060837,7.0,5.0,0.0,5.0,0.9503951566275795,57.210995274682794,157.31195112638164,0.002651805468703461,0.0065351164074061285,1.7075203124999998,,-3.055221888724023,,0.0,3.0,falling,-425795.0,5.03999999999998,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""trend_score"", ""gap"": 8.0}]}",False,not_in_gap_or_already_strong,40.0,Buy,40,,
ONDOUSDT,Buy,47,0.9373,0.94404856,0.909181,Bearish,2025-09-09T03:58:10.633223+00:00,2025-09-09T09:28:10.633223+05:30,Success,119,119.0,,5.04%,62.1423604511556,0.0003499981138236352,-0.0007258797637891453,0.0010758778776127804,0.93655958502266,0.930315,0.92407041497734,1.0592845621168765,195.10357815442535,-5.0,3.0,0.0,0.9324493936412969,0.003087461587555514,0.9326875,0.0012390624999999433,,2.5836437730161594,,falling,-954415.7999999996,8.0,17.363203340499034,7.0,10.0,0.0,5.0,1.0592845621168765,62.1423604511556,195.10357815442535,0.0010758778776127804,0.003087461587555514,0.9326875,,2.5836437730161594,,3.0,0.0,falling,-954415.7999999996,5.040000000000012,,"{""if_confidence_needed"": 65, ""missing_points"": 18, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""trend_score"", ""gap"": 8.0}]}",False,not_in_gap_or_already_strong,47.0,Buy,47,,
FETUSDT,Buy,42,0.6547,0.65941384,0.635059,Bearish,2025-09-09T03:58:12.997011+00:00,2025-09-09T09:28:12.997011+05:30,Success,68,68.0,,5.04%,58.198225250896634,-0.00017819167355226373,-0.001089510121831442,0.0009113184482791783,0.6542482019516791,0.649105,0.643961798048321,1.043921865461005,186.65485680543222,-5.0,3.0,0.0,0.6514094167101095,0.0030254853695212435,0.650596875,0.0010812500000000336,,-1.9346263714612875,,falling,-1692032.0,8.0,12.229135192334866,7.0,10.0,0.0,5.0,1.043921865461005,58.198225250896634,186.65485680543222,0.0009113184482791783,0.0030254853695212435,0.650596875,,-1.9346263714612875,,3.0,0.0,falling,-1692032.0,5.039999999999967,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""trend_score"", ""gap"": 8.0}]}",False,not_in_gap_or_already_strong,42.0,Buy,42,,
LDOUSDT,Buy,43,1.1987,1.20733064,1.162739,Bearish,2025-09-09T03:58:16.523643+00:00,2025-09-09T09:28:16.523643+05:30,Success,1,1.0,,5.04%,59.712743847757096,0.00036285432399707496,-0.001426319105699551,0.001789173429696626,1.1990009201784257,1.189485,1.179969079821574,0.9841885927591174,187.86436234434206,-5.0,0.0,3.0,1.1941593024850015,0.004673109654557731,1.1934046875,0.001896875000000131,,1.4859291212935046,,falling,-1105729.0,8.0,18.188776957296316,7.0,5.0,0.0,5.0,0.9841885927591174,59.712743847757096,187.86436234434206,0.001789173429696626,0.004673109654557731,1.1934046875,,1.4859291212935046,,0.0,3.0,falling,-1105729.0,5.0400000000000125,,"{""if_confidence_needed"": 65, ""missing_points"": 22, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""trend_score"", ""gap"": 8.0}]}",False,not_in_gap_or_already_strong,43.0,Buy,43,,
AIOTUSDT,Sell,41,1.3175,1.308014,1.357025,Bearish,2025-09-09T03:58:18.852952+00:00,2025-09-09T09:28:18.852952+05:30,Success,3,3.0,,5.04%,47.47174211683864,-0.005318618239771755,-0.007569637659068746,0.002251019419296991,1.3187673885660123,1.312375,1.3059826114339879,0.9008673711771072,120.86428089129012,-5.0,0.0,3.0,1.332298478068578,0.00833019897520239,1.3106250000000002,0.000576562500000044,,-22.500406129988306,,rising,93678.0,12.0,4.0,15.0,5.0,0.0,5.0,0.9008673711771072,47.47174211683864,120.86428089129012,0.002251019419296991,0.00833019897520239,1.3106250000000002,,-22.500406129988306,,0.0,3.0,rising,93678.0,5.040000000000056,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""base_score"", ""gap"": 28.0}, {""component"": ""momentum_score"", ""gap"": 16.0}]}",False,not_in_gap_or_already_strong,41.0,Sell,41,,
